x,z,gamma_00,gamma_01,gamma_02,gamma_10,gamma_11,gamma_12,gamma_20,gamma_21,gamma_22
-30.2362,-30.2362,1.00969,-6.89967e-20,-5.85065e-20,-1.43085e-19,1.00969,-6.89967e-20,2.63287e-20,-1.45731e-19,1.00969
-30.2362,-26.2047,1.00964,-6.66623e-20,-5.88973e-20,-1.39711e-19,1.00964,-6.93739e-20,2.44041e-20,-1.42423e-19,1.00964
-30.2362,-22.1732,1.00959,-6.4396e-20,-5.91964e-20,-1.36382e-19,1.00959,-6.96471e-20,2.25664e-20,-1.39151e-19,1.00959
-30.2362,-18.1417,1.00954,-6.21969e-20,-5.94085e-20,-1.33101e-19,1.00954,-6.98221e-20,2.08135e-20,-1.35919e-19,1.00954
-30.2362,-14.1102,1.00948,-6.00639e-20,-5.95385e-20,-1.29868e-19,1.00948,-6.99044e-20,1.91429e-20,-1.32728e-19,1.00948
-30.2362,-10.0787,1.00943,-5.79962e-20,-5.9591e-20,-1.26685e-19,1.00943,-6.98993e-20,1.75521e-20,-1.2958e-19,1.00943
-30.2362,-6.04724,1.00938,-5.59925e-20,-5.95706e-20,-1.23555e-19,1.00938,-6.98122e-20,1.60387e-20,-1.26477e-19,1.00938
-30.2362,-2.01575,1.00933,-5.40517e-20,-5.94817e-20,-1.20477e-19,1.00933,-6.96482e-20,1.46002e-20,-1.23421e-19,1.00933
-30.2362,2.01575,1.00928,-5.21727e-20,-5.93285e-20,-1.17454e-19,1.00928,-6.94122e-20,1.32342e-20,-1.20413e-19,1.00928
-30.2362,6.04724,1.00923,-5.0354e-20,-5.91153e-20,-1.14486e-19,1.00923,-6.91091e-20,1.19381e-20,-1.17455e-19,1.00923
-30.2362,10.0787,1.00917,-4.85944e-20,-5.88461e-20,-1.11573e-19,1.00917,-6.87433e-20,1.07096e-20,-1.14546e-19,1.00917
-30.2362,14.1102,1.00912,-4.68926e-20,-5.85246e-20,-1.08717e-19,1.00912,-6.83195e-20,9.54608e-21,-1.11689e-19,1.00912
-30.2362,18.1417,1.00907,-4.52471e-20,-5.81548e-20,-1.05917e-19,1.00907,-6.78419e-20,8.44521e-21,-1.08884e-19,1.00907
-30.2362,22.1732,1.00902,-4.36567e-20,-5.77402e-20,-1.03175e-19,1.00902,-6.73146e-20,7.40458e-21,-1.06131e-19,1.00902
-30.2362,26.2047,1.00897,-4.21198e-20,-5.72842e-20,-1.00489e-19,1.00897,-6.67415e-20,6.42183e-21,-1.03431e-19,1.00897
-30.2362,30.2362,1.00892,-4.0635e-20,-5.67901e-20,-9.78606e-20,1.00892,-6.61265e-20,5.49465e-21,-1.00784e-19,1.00892
-30.2362,34.2677,1.00887,-3.92011e-20,-5.62611e-20,-9.52892e-20,1.00887,-6.54732e-20,4.6208e-21,-9.81912e-20,1.00887
-30.2362,38.2992,1.00882,-3.78165e-20,-5.57003e-20,-9.27746e-20,1.00882,-6.47849e-20,3.798e-21,-9.56518e-20,1.00882
-30.2362,42.3307,1.00877,-3.64799e-20,-5.51105e-20,-9.03165e-20,1.00877,-6.40651e-20,3.02409e-21,-9.3166e-20,1.00877
-30.2362,46.3622,1.00872,-3.51899e-20,-5.44944e-20,-8.79147e-20,1.00872,-6.33168e-20,2.29698e-21,-9.07337e-20,1.00872
-30.2362,50.3937,1.00867,-3.3945e-20,-5.38547e-20,-8.55687e-20,1.00867,-6.2543e-20,1.61457e-21,-8.83548e-20,1.00867
-30.2362,54.4252,1.00862,-3.27439e-20,-5.31938e-20,-8.32779e-20,1.00862,-6.17464e-20,9.74877e-22,-8.60289e-20,1.00862
-30.2362,58.4567,1.00857,-3.15853e-20,-5.25142e-20,-8.10418e-20,1.00857,-6.09297e-20,3.75953e-22,-8.37558e-20,1.00857
-30.2362,62.4882,1.00852,-3.04679e-20,-5.18179e-20,-7.88598e-20,1.00852,-6.00956e-20,-1.8413e-22,-8.1535e-20,1.00852
-30.2362,66.5197,1.00847,-2.93903e-20,-5.11071e-20,-7.67313e-20,1.00847,-5.92462e-20,-7.07186e-22,-7.93662e-20,1.00847
-30.2362,70.5512,1.00842,-2.83512e-20,-5.03839e-20,-7.46554e-20,1.00842,-5.83839e-20,-1.19503e-21,-7.72486e-20,1.00842
-30.2362,74.5827,1.00837,-2.73494e-20,-4.965e-20,-7.26315e-20,1.00837,-5.75107e-20,-1.64928e-21,-7.51818e-20,1.00837
-30.2362,78.6142,1.00832,-2.63837e-20,-4.89072e-20,-7.06588e-20,1.00832,-5.66287e-20,-2.07161e-21,-7.31652e-20,1.00832
-30.2362,82.6457,1.00827,-2.54529e-20,-4.81571e-20,-6.87364e-20,1.00827,-5.57397e-20,-2.46369e-21,-7.11981e-20,1.00827
-30.2362,86.6772,1.00823,-2.45557e-20,-4.74013e-20,-6.68635e-20,1.00823,-5.48453e-20,-2.82698e-21,-6.92797e-20,1.00823
-30.2362,90.7087,1.00818,-2.36911e-20,-4.66413e-20,-6.50392e-20,1.00818,-5.39473e-20,-3.16299e-21,-6.74094e-20,1.00818
-30.2362,94.7402,1.00813,-2.28579e-20,-4.58784e-20,-6.32626e-20,1.00813,-5.30471e-20,-3.47314e-21,-6.55864e-20,1.00813
-30.2362,98.7717,1.00808,-2.2055e-20,-4.51138e-20,-6.15328e-20,1.00808,-5.21461e-20,-3.75878e-21,-6.381e-20,1.00808
-30.2362,102.803,1.00804,-2.12814e-20,-4.43487e-20,-5.98489e-20,1.00804,-5.12456e-20,-4.0212e-21,-6.20792e-20,1.00804
-30.2362,106.835,1.00799,-2.0536e-20,-4.35842e-20,-5.82099e-20,1.00799,-5.03469e-20,-4.2617e-21,-6.03933e-20,1.00799
-30.2362,110.866,1.00794,-1.98179e-20,-4.28214e-20,-5.6615e-20,1.00794,-4.9451e-20,-4.48145e-21,-5.87514e-20,1.00794
-30.2362,114.898,1.0079,-1.91261e-20,-4.20611e-20,-5.50632e-20,1.0079,-4.85591e-20,-4.68159e-21,-5.71528e-20,1.0079
-30.2362,118.929,1.00785,-1.84595e-20,-4.13041e-20,-5.35535e-20,1.00785,-4.7672e-20,-4.8632e-21,-5.55964e-20,1.00785
-30.2362,122.961,1.00781,-1.78173e-20,-4.05514e-20,-5.20851e-20,1.00781,-4.67906e-20,-5.02737e-21,-5.40816e-20,1.00781
-30.2362,126.992,1.00776,-1.71988e-20,-3.98036e-20,-5.06569e-20,1.00776,-4.59157e-20,-5.17512e-21,-5.26073e-20,1.00776
-30.2362,131.024,1.00772,-1.66028e-20,-3.90614e-20,-4.9268e-20,1.00772,-4.5048e-20,-5.30734e-21,-5.11727e-20,1.00772
-30.2362,135.055,1.00767,-1.60287e-20,-3.83254e-20,-4.79176e-20,1.00767,-4.41883e-20,-5.425e-21,-4.9777e-20,1.00767
-30.2362,139.087,1.00763,-1.54757e-20,-3.75961e-20,-4.66046e-20,1.00763,-4.3337e-20,-5.5289e-21,-4.84193e-20,1.00763
-30.2362,143.118,1.00759,-1.49429e-20,-3.68741e-20,-4.53282e-20,1.00759,-4.24949e-20,-5.61994e-21,-4.70987e-20,1.00759
-30.2362,147.15,1.00754,-1.44296e-20,-3.61598e-20,-4.40875e-20,1.00754,-4.16622e-20,-5.6989e-21,-4.58143e-20,1.00754
-30.2362,151.181,1.0075,-1.39351e-20,-3.54536e-20,-4.28815e-20,1.0075,-4.08396e-20,-5.76647e-21,-4.45653e-20,1.0075
-30.2362,155.213,1.00746,-1.34587e-20,-3.47559e-20,-4.17095e-20,1.00746,-4.00273e-20,-5.82339e-21,-4.33509e-20,1.00746
-30.2362,159.244,1.00741,-1.29998e-20,-3.4067e-20,-4.05705e-20,1.00741,-3.92257e-20,-5.87037e-21,-4.21702e-20,1.00741
-30.2362,163.276,1.00737,-1.25576e-20,-3.33872e-20,-3.94636e-20,1.00737,-3.84352e-20,-5.90803e-21,-4.10223e-20,1.00737
-30.2362,167.307,1.00733,-1.21315e-20,-3.27168e-20,-3.83881e-20,1.00733,-3.76559e-20,-5.93695e-21,-3.99064e-20,1.00733
-30.2362,171.339,1.00729,-1.1721e-20,-3.20558e-20,-3.73431e-20,1.00729,-3.68881e-20,-5.95774e-21,-3.88218e-20,1.00729
-30.2362,175.37,1.00725,-1.13254e-20,-3.14047e-20,-3.63277e-20,1.00725,-3.6132e-20,-5.97095e-21,-3.77677e-20,1.00725
-30.2362,179.402,1.00721,-1.09442e-20,-3.07634e-20,-3.53413e-20,1.00721,-3.53877e-20,-5.97707e-21,-3.67431e-20,1.00721
-30.2362,183.433,1.00717,-1.05769e-20,-3.01322e-20,-3.4383e-20,1.00717,-3.46554e-20,-5.9766e-21,-3.57475e-20,1.00717
-30.2362,187.465,1.00713,-1.02228e-20,-2.9511e-20,-3.3452e-20,1.00713,-3.39352e-20,-5.97004e-21,-3.47799e-20,1.00713
-30.2362,191.496,1.00709,-9.88165e-21,-2.89001e-20,-3.25475e-20,1.00709,-3.32271e-20,-5.95778e-21,-3.38397e-20,1.00709
-30.2362,195.528,1.00705,-9.5528e-21,-2.82995e-20,-3.1669e-20,1.00705,-3.25312e-20,-5.94028e-21,-3.29262e-20,1.00705
-30.2362,199.559,1.00701,-9.2358e-21,-2.77092e-20,-3.08155e-20,1.00701,-3.18475e-20,-5.9179e-21,-3.20385e-20,1.00701
-30.2362,203.591,1.00697,-8.93027e-21,-2.71292e-20,-2.99866e-20,1.00697,-3.1176e-20,-5.89101e-21,-3.1176e-20,1.00697
-30.2362,207.622,1.00693,-8.63569e-21,-2.65595e-20,-2.91813e-20,1.00693,-3.05168e-20,-5.85997e-21,-3.03381e-20,1.00693
-30.2362,211.654,1.00689,-8.35173e-21,-2.60002e-20,-2.83991e-20,1.00689,-2.98696e-20,-5.82516e-21,-2.9524e-20,1.00689
-30.2362,215.685,1.00685,-8.07791e-21,-2.54511e-20,-2.76393e-20,1.00685,-2.92346e-20,-5.7868e-21,-2.8733e-20,1.00685
-30.2362,219.717,1.00682,-7.81392e-21,-2.49123e-20,-2.69013e-20,1.00682,-2.86117e-20,-5.7452e-21,-2.79647e-20,1.00682
-30.2362,223.748,1.00678,-7.55934e-21,-2.43837e-20,-2.61845e-20,1.00678,-2.80007e-20,-5.70071e-21,-2.72181e-20,1.00678
-30.2362,227.78,1.00674,-7.31384e-21,-2.38652e-20,-2.54882e-20,1.00674,-2.74016e-20,-5.65353e-21,-2.64929e-20,1.00674
-30.2362,231.811,1.0067,-7.07705e-21,-2.33567e-20,-2.48118e-20,1.0067,-2.68144e-20,-5.6039e-21,-2.57884e-20,1.0067
-30.2362,235.843,1.00667,-6.84869e-21,-2.28583e-20,-2.41549e-20,1.00667,-2.62388e-20,-5.55207e-21,-2.51039e-20,1.00667
-30.2362,239.874,1.00663,-6.62837e-21,-2.23697e-20,-2.35167e-20,1.00663,-2.56747e-20,-5.49826e-21,-2.4439e-20,1.00663
-30.2362,243.906,1.0066,-6.41586e-21,-2.18908e-20,-2.28968e-20,1.0066,-2.51221e-20,-5.44262e-21,-2.3793e-20,1.0066
-30.2362,247.937,1.00656,-6.2108e-21,1.01537e-18,-2.22946e-20,1.00656,1.15773e-18,1.03174e-18,1.15952e-18,1.00656
-30.2362,251.969,1.00652,-6.01295e-21,-6.57748e-21,-2.30015e-20,1.00652,-7.57532e-21,9.522e-21,-5.55111e-21,1.00652
-30.2362,256,1.00652,0,0,0,1.00652,0,0,0,1.00652
-26.2047,-256,1.01153,0,0,0,1.01153,0,0,0,1.01153
-26.2047,-251.969,1.01153,-3.97662e-19,2.64307e-20,-4.40922e-19,1.01153,2.94129e-20,7.27177e-20,-4.91331e-21,1.01153
-26.2047,-247.937,1.01152,-2.23524e-19,3.84149e-19,-2.28091e-19,1.01152,4.30015e-19,4.36642e-19,1.0523e-20,1.01152
-26.2047,-243.906,1.01152,-2.22742e-19,1.64902e-19,-2.34139e-19,1.01152,1.84143e-19,2.2338e-19,-2.27511e-19,1.01152
-26.2047,-239.874,1.01151,-2.21766e-19,1.58447e-19,-2.36308e-19,1.01151,1.76749e-19,2.1958e-19,-2.30431e-19,1.01151
-26.2047,-235.843,1.0115,-2.20599e-19,1.51913e-19,-2.38705e-19,1.0115,1.69268e-19,2.16038e-19,-2.32694e-19,1.0115
-26.2047,-231.811,1.01149,-2.19245e-19,1.45315e-19,-2.4087e-19,1.01149,1.61719e-19,2.12354e-19,-2.3475e-19,1.01149
-26.2047,-227.78,1.01148,-2.17709e-19,1.38666e-19,-2.428e-19,1.01148,1.54118e-19,2.08538e-19,-2.36598e-19,1.01148
-26.2047,-223.748,1.01147,-2.15995e-19,1.31983e-19,-2.44493e-19,1.01147,1.46482e-19,2.04597e-19,-2.38235e-19,1.01147
-26.2047,-219.717,1.01145,-2.14111e-19,1.2528e-19,-2.45946e-19,1.01145,1.38828e-19,2.00542e-19,-2.3966e-19,1.01145
-26.2047,-215.685,1.01144,-2.12062e-19,1.18571e-19,-2.47161e-19,1.01144,1.31173e-19,1.96381e-19,-2.4087e-19,1.01144
-26.2047,-211.654,1.01142,-2.09856e-19,1.1187e-19,-2.48135e-19,1.01142,1.23533e-19,1.92124e-19,-2.41867e-19,1.01142
-26.2047,-207.622,1.0114,-2.07498e-19,1.05191e-19,-2.48872e-19,1.0114,1.15924e-19,1.87781e-19,-2.42651e-19,1.0114
-26.2047,-203.591,1.01138,-2.04998e-19,9.85491e-20,-2.49372e-19,1.01138,1.08362e-19,1.8336e-19,-2.43221e-19,1.01138
-26.2047,-199.559,1.01136,-2.02363e-19,9.1956e-20,-2.49639e-19,1.01136,1.00861e-19,1.78872e-19,-2.43581e-19,1.01136
-26.2047,-195.528,1.01134,-1.996e-19,8.54249e-20,-2.49675e-19,1.01134,9.3437e-20,1.74327e-19,-2.43733e-19,1.01134
-26.2047,-191.496,1.01131,-1.9672e-19,7.89681e-20,-2.49485e-19,1.01131,8.61029e-20,1.69734e-19,-2.43678e-19,1.01131
-26.2047,-187.465,1.01129,-1.9373e-19,7.25972e-20,-2.49073e-19,1.01129,7.88723e-20,1.65104e-19,-2.43422e-19,1.01129
-26.2047,-183.433,1.01126,-1.90638e-19,6.63233e-20,-2.48445e-19,1.01126,7.17575e-20,1.60445e-19,-2.42967e-19,1.01126
-26.2047,-179.402,1.01124,-1.87455e-19,6.0157e-20,-2.47606e-19,1.01124,6.47705e-20,1.55766e-19,-2.42318e-19,1.01124
-26.2047,-175.37,1.01121,-1.84188e-19,5.41079e-20,-2.46564e-19,1.01121,5.79222e-20,1.51078e-19,-2.41481e-19,1.01121
-26.2047,-171.339,1.01118,-1.80846e-19,4.81853e-20,-2.45324e-19,1.01118,5.12229e-20,1.46389e-19,-2.4046e-19,1.01118
-26.2047,-167.307,1.01115,-1.77439e-19,4.23976e-20,-2.43894e-19,1.01115,4.4682e-20,1.41708e-19,-2.39261e-19,1.01115
-26.2047,-163.276,1.01111,-1.73974e-19,3.67523e-20,-2.42282e-19,1.01111,3.8308e-20,1.37043e-19,-2.37891e-19,1.01111
-26.2047,-159.244,1.01108,-1.70461e-19,3.12566e-20,-2.40495e-19,1.01108,3.21086e-20,1.32402e-19,-2.36355e-19,1.01108
-26.2047,-155.213,1.01105,-1.66907e-19,2.59168e-20,-2.38542e-19,1.01105,2.60907e-20,1.27793e-19,-2.34662e-19,1.01105
-26.2047,-151.181,1.01101,-1.63321e-19,2.07382e-20,-2.36432e-19,1.01101,2.02604e-20,1.23224e-19,-2.32816e-19,1.01101
-26.2047,-147.15,1.01097,-1.5971e-19,1.57257e-20,-2.34172e-19,1.01097,1.46227e-20,1.187e-19,-2.30826e-19,1.01097
-26.2047,-143.118,1.01094,-1.56083e-19,1.08835e-20,-2.31772e-19,1.01094,9.18222e-21,1.14229e-19,-2.28699e-19,1.01094
-26.2047,-139.087,1.0109,-1.52446e-19,6.21482e-21,-2.29241e-19,1.0109,3.94237e-21,1.09817e-19,-2.26443e-19,1.0109
-26.2047,-135.055,1.01086,-1.48806e-19,1.72251e-21,-2.26586e-19,1.01086,-1.09403e-21,1.0547e-19,-2.24064e-19,1.01086
-26.2047,-131.024,1.01082,-1.4517e-19,-2.59149e-21,-2.23818e-19,1.01082,-5.92491e-21,1.01192e-19,-2.21571e-19,1.01082
-26.2047,-126.992,1.01078,-1.41545e-19,-6.72569e-21,-2.20944e-19,1.01078,-1.0549e-20,9.69894e-20,-2.18971e-19,1.01078
-26.2047,-122.961,1.01074,-1.37936e-19,-1.06793e-20,-2.17973e-19,1.01074,-1.49657e-20,9.28657e-20,-2.16272e-19,1.01074
-26.2047,-118.929,1.01069,-1.34349e-19,-1.44522e-20,-2.14915e-19,1.01069,-1.91751e-20,8.88252e-20,-2.13481e-19,1.01069
-26.2047,-114.898,1.01065,-1.3079e-19,-1.80448e-20,-2.11777e-19,1.01065,-2.31778e-20,8.48714e-20,-2.10605e-19,1.01065
-26.2047,-110.866,1.01061,-1.27262e-19,-2.14577e-20,-2.08567e-19,1.01061,-2.69751e-20,8.10075e-20,-2.07653e-19,1.01061
-26.2047,-106.835,1.01056,-1.23772e-19,-2.46926e-20,-2.05295e-19,1.01056,-3.05689e-20,7.72363e-20,-2.04631e-19,1.01056
-26.2047,-102.803,1.01052,-1.20322e-19,-2.77511e-20,-2.01966e-19,1.01052,-3.39616e-20,7.356e-20,-2.01546e-19,1.01052
-26.2047,-98.7717,1.01047,-1.16918e-19,-3.06356e-20,-1.9859e-19,1.01047,-3.7156e-20,6.99808e-20,-1.98406e-19,1.01047
-26.2047,-94.7402,1.01043,-1.13561e-19,-3.33487e-20,-1.95173e-19,1.01043,-4.01552e-20,6.65001e-20,-1.95217e-19,1.01043
-26.2047,-90.7087,1.01038,-1.10256e-19,-3.58935e-20,-1.91723e-19,1.01038,-4.29631e-20,6.31193e-20,-1.91987e-19,1.01038
-26.2047,-86.6772,1.01033,-1.07006e-19,-3.82733e-20,-1.88245e-19,1.01033,-4.55836e-20,5.98392e-20,-1.8872e-19,1.01033
-26.2047,-82.6457,1.01029,-1.03812e-19,-4.04917e-20,-1.84748e-19,1.01029,-4.80212e-20,5.66604e-20,-1.85424e-19,1.01029
-26.2047,-78.6142,1.01024,-1.00678e-19,-4.25527e-20,-1.81237e-19,1.01024,-5.02803e-20,5.35832e-20,-1.82104e-19,1.01024
-26.2047,-74.5827,1.01019,-9.76041e-20,-4.44603e-20,-1.77717e-19,1.01019,-5.23659e-20,5.06076e-20,-1.78767e-19,1.01019
-26.2047,-70.5512,1.01014,-9.4593e-20,-4.62189e-20,-1.74195e-19,1.01014,-5.42832e-20,4.77333e-20,-1.75417e-19,1.01014
-26.2047,-66.5197,1.01009,-9.1646e-20,-4.7833e-20,-1.70676e-19,1.01009,-5.60373e-20,4.49597e-20,-1.72061e-19,1.01009
-26.2047,-62.4882,1.01004,-8.8764e-20,-4.93073e-20,-1.67165e-19,1.01004,-5.76336e-20,4.22863e-20,-1.68702e-19,1.01004
-26.2047,-58.4567,1.00999,-8.59481e-20,-5.06464e-20,-1.63666e-19,1.00999,-5.90778e-20,3.97118e-20,-1.65346e-19,1.00999
-26.2047,-54.4252,1.00994,-8.31987e-20,-5.18553e-20,-1.60185e-19,1.00994,-6.03754e-20,3.72351e-20,-1.61997e-19,1.00994
-26.2047,-50.3937,1.00989,-8.05164e-20,-5.29388e-20,-1.56724e-19,1.00989,-6.15321e-20,3.48549e-20,-1.58659e-19,1.00989
-26.2047,-46.3622,1.00984,-7.79014e-20,-5.39018e-20,-1.53288e-19,1.00984,-6.25536e-20,3.25697e-20,-1.55337e-19,1.00984
-26.2047,-42.3307,1.00979,-7.53537e-20,-5.47493e-20,-1.49881e-19,1.00979,-6.34456e-20,3.03778e-20,-1.52034e-19,1.00979
-26.2047,-38.2992,1.00974,-7.28733e-20,-5.54863e-20,-1.46505e-19,1.00974,-6.42139e-20,2.82773e-20,-1.48754e-19,1.00974
-26.2047,-34.2677,1.00969,-7.04599e-20,-5.61177e-20,-1.43164e-19,1.00969,-6.4864e-20,2.62665e-20,-1.45499e-19,1.00969
-26.2047,-30.2362,1.00964,-6.81131e-20,-5.66485e-20,-1.3986e-19,1.00964,-6.54015e-20,2.43432e-20,-1.42274e-19,1.00964
-26.2047,-26.2047,1.00959,-6.58322e-20,-5.70834e-20,-1.36597e-19,1.00959,-6.58322e-20,2.25053e-20,-1.3908e-19,1.00959
-26.2047,-22.1732,1.00954,-6.36168e-20,-5.74271e-20,-1.33376e-19,1.00954,-6.61614e-20,2.07508e-20,-1.3592e-19,1.00954
-26.2047,-18.1417,1.00949,-6.1466e-20,-5.76846e-20,-1.30199e-19,1.00949,-6.63945e-20,1.90773e-20,-1.32797e-19,1.00949
-26.2047,-14.1102,1.00944,-5.93789e-20,-5.78604e-20,-1.27068e-19,1.00944,-6.65367e-20,1.74826e-20,-1.29713e-19,1.00944
-26.2047,-10.0787,1.00939,-5.73547e-20,-5.79589e-20,-1.23985e-19,1.00939,-6.65932e-20,1.59643e-20,-1.26669e-19,1.00939
-26.2047,-6.04724,1.00933,-5.53922e-20,-5.79846e-20,-1.20951e-19,1.00933,-6.65691e-20,1.45202e-20,-1.23668e-19,1.00933
-26.2047,-2.01575,1.00928,-5.34905e-20,-5.79418e-20,-1.17967e-19,1.00928,-6.64691e-20,1.31479e-20,-1.20711e-19,1.00928
-26.2047,2.01575,1.00923,-5.16484e-20,-5.78347e-20,-1.15035e-19,1.00923,-6.6298e-20,1.1845e-20,-1.178e-19,1.00923
-26.2047,6.04724,1.00918,-4.98647e-20,-5.76673e-20,-1.12155e-19,1.00918,-6.60604e-20,1.06091e-20,-1.14935e-19,1.00918
-26.2047,10.0787,1.00913,-4.81381e-20,-5.74436e-20,-1.09329e-19,1.00913,-6.57608e-20,9.438e-21,-1.12117e-19,1.00913
-26.2047,14.1102,1.00908,-4.64675e-20,-5.71674e-20,-1.06555e-19,1.00908,-6.54034e-20,8.32922e-21,-1.09348e-19,1.00908
-26.2047,18.1417,1.00903,-4.48514e-20,-5.68422e-20,-1.03836e-19,1.00903,-6.49924e-20,7.28055e-21,-1.06629e-19,1.00903
-26.2047,22.1732,1.00898,-4.32887e-20,-5.64717e-20,-1.01172e-19,1.00898,-6.45317e-20,6.28964e-21,-1.03959e-19,1.00898
-26.2047,26.2047,1.00893,-4.1778e-20,-5.60593e-20,-9.85615e-20,1.00893,-6.40251e-20,5.35426e-21,-1.0134e-19,1.00893
-26.2047,30.2362,1.00888,-4.0318e-20,-5.56081e-20,-9.6006e-20,1.00888,-6.34764e-20,4.47223e-21,-9.87716e-20,1.00888
-26.2047,34.2677,1.00883,-3.89072e-20,-5.51213e-20,-9.3505e-20,1.00883,-6.28889e-20,3.64132e-21,-9.62542e-20,1.00883
-26.2047,38.2992,1.00878,-3.75445e-20,-5.46019e-20,-9.10586e-20,1.00878,-6.2266e-20,2.85943e-21,-9.37879e-20,1.00878
-26.2047,42.3307,1.00873,-3.62284e-20,-5.40526e-20,-8.86663e-20,1.00873,-6.16109e-20,2.12451e-21,-9.13729e-20,1.00873
-26.2047,46.3622,1.00868,-3.49577e-20,-5.34763e-20,-8.6328e-20,1.00868,-6.09267e-20,1.43451e-21,-8.90091e-20,1.00868
-26.2047,50.3937,1.00863,-3.3731e-20,-5.28755e-20,-8.40432e-20,1.00863,-6.02161e-20,7.87411e-22,-8.66962e-20,1.00863
-26.2047,54.4252,1.00858,-3.25469e-20,-5.22527e-20,-8.18115e-20,1.00858,-5.9482e-20,1.81344e-22,-8.44342e-20,1.00858
-26.2047,58.4567,1.00853,-3.14043e-20,-5.16101e-20,-7.96324e-20,1.00853,-5.8727e-20,-3.85592e-22,-8.22228e-20,1.00853
-26.2047,62.4882,1.00848,-3.03018e-20,-5.09501e-20,-7.75054e-20,1.00848,-5.79535e-20,-9.15184e-22,-8.00615e-20,1.00848
-26.2047,66.5197,1.00843,-2.92382e-20,-5.02746e-20,-7.54298e-20,1.00843,-5.71638e-20,-1.40921e-21,-7.795e-20,1.00843
-26.2047,70.5512,1.00838,-2.82123e-20,-4.95856e-20,-7.3405e-20,1.00838,-5.63601e-20,-1.8694e-21,-7.58878e-20,1.00838
-26.2047,74.5827,1.00834,-2.72228e-20,-4.8885e-20,-7.14302e-20,1.00834,-5.55445e-20,-2.29732e-21,-7.38743e-20,1.00834
-26.2047,78.6142,1.00829,-2.62687e-20,-4.81746e-20,-6.95048e-20,1.00829,-5.47189e-20,-2.6946e-21,-7.19091e-20,1.00829
-26.2047,82.6457,1.00824,-2.53486e-20,-4.7456e-20,-6.76278e-20,1.00824,-5.38851e-20,-3.0628e-21,-6.99915e-20,1.00824
-26.2047,86.6772,1.00819,-2.44615e-20,-4.67308e-20,-6.57987e-20,1.00819,-5.30449e-20,-3.40338e-21,-6.81208e-20,1.00819
-26.2047,90.7087,1.00815,-2.36062e-20,-4.60003e-20,-6.40165e-20,1.00815,-5.21998e-20,-3.7177e-21,-6.62964e-20,1.00815
-26.2047,94.7402,1.0081,-2.27818e-20,-4.5266e-20,-6.22805e-20,1.0081,-5.13514e-20,-4.00719e-21,-6.45176e-20,1.0081
-26.2047,98.7717,1.00805,-2.1987e-20,-4.45291e-20,-6.05896e-20,1.00805,-5.0501e-20,-4.27315e-21,-6.27836e-20,1.00805
-26.2047,102.803,1.00801,-2.12211e-20,-4.37909e-20,-5.89432e-20,1.00801,-4.965e-20,-4.51679e-21,-6.10938e-20,1.00801
-26.2047,106.835,1.00796,-2.04828e-20,-4.30523e-20,-5.73403e-20,1.00796,-4.87995e-20,-4.73939e-21,-5.94472e-20,1.00796
-26.2047,110.866,1.00792,-1.97712e-20,-4.23145e-20,-5.578e-20,1.00792,-4.79507e-20,-4.94206e-21,-5.78432e-20,1.00792
-26.2047,114.898,1.00787,-1.90855e-20,-4.15783e-20,-5.42614e-20,1.00787,-4.71045e-20,-5.12588e-21,-5.62808e-20,1.00787
-26.2047,118.929,1.00783,-1.84247e-20,-4.08446e-20,-5.27837e-20,1.00783,-4.6262e-20,-5.29196e-21,-5.47594e-20,1.00783
-26.2047,122.961,1.00778,-1.77878e-20,-4.01144e-20,-5.1346e-20,1.00778,-4.54241e-20,-5.44131e-21,-5.32782e-20,1.00778
-26.2047,126.992,1.00774,-1.71741e-20,-3.93882e-20,-4.99472e-20,1.00774,-4.45915e-20,-5.57485e-21,-5.18361e-20,1.00774
-26.2047,131.024,1.00769,-1.65827e-20,-3.86668e-20,-4.85867e-20,1.00769,-4.37651e-20,-5.6935e-21,-5.04326e-20,1.00769
-26.2047,135.055,1.00765,-1.60128e-20,-3.79509e-20,-4.72634e-20,1.00765,-4.29454e-20,-5.79821e-21,-4.90666e-20,1.00765
-26.2047,139.087,1.0076,-1.54637e-20,-3.7241e-20,-4.59766e-20,1.0076,-4.21331e-20,-5.88978e-21,-4.77375e-20,1.0076
-26.2047,143.118,1.00756,-1.49345e-20,-3.65375e-20,-4.47253e-20,1.00756,-4.13287e-20,-5.96895e-21,-4.64443e-20,1.00756
-26.2047,147.15,1.00752,-1.44245e-20,-3.5841e-20,-4.35086e-20,1.00752,-4.05328e-20,-6.03654e-21,-4.51863e-20,1.00752
-26.2047,151.181,1.00748,-1.39331e-20,-3.5152e-20,-4.23257e-20,1.00748,-3.97459e-20,-6.09331e-21,-4.39626e-20,1.00748
-26.2047,155.213,1.00743,-1.34595e-20,-3.44708e-20,-4.11759e-20,1.00743,-3.89682e-20,-6.13987e-21,-4.27724e-20,1.00743
-26.2047,159.244,1.00739,-1.30031e-20,-3.37976e-20,-4.00581e-20,1.00739,-3.82003e-20,-6.17687e-21,-4.1615e-20,1.00739
-26.2047,163.276,1.00735,-1.25633e-20,-3.3133e-20,-3.89717e-20,1.00735,-3.74424e-20,-6.20499e-21,-4.04895e-20,1.00735
