x,z,K00,K01,K02,K10,K11,K12,K20,K21,K22
-42.3307,-163.276,-9.99748e-12,1.92616e-13,-3.01983e-14,2.73995e-13,-4.7617e-11,-3.0676e-14,1.73847e-10,2.7007e-13,5.72301e-11
-42.3307,-159.244,-9.38008e-12,1.88491e-13,-2.42938e-14,2.7184e-13,-4.64128e-11,-2.34981e-14,1.79399e-10,2.68224e-13,5.54156e-11
-42.3307,-155.213,-8.75634e-12,1.84325e-13,-1.85736e-14,2.69489e-13,-4.51918e-11,-1.65561e-14,1.84773e-10,2.66187e-13,5.35781e-11
-42.3307,-151.181,-8.12784e-12,1.80129e-13,-1.30436e-14,2.66952e-13,-4.39567e-11,-9.85672e-15,1.89965e-10,2.63969e-13,5.17218e-11
-42.3307,-147.15,-7.49615e-12,1.75911e-13,-7.7085e-15,2.64239e-13,-4.27102e-11,-3.40523e-15,1.94974e-10,2.61578e-13,4.98511e-11
-42.3307,-143.118,-6.86277e-12,1.71682e-13,-2.57242e-15,2.61363e-13,-4.14551e-11,2.79401e-15,1.99799e-10,2.59025e-13,4.79701e-11
-42.3307,-139.087,-6.22915e-12,1.67449e-13,2.36152e-15,2.58333e-13,-4.0194e-11,8.73766e-15,2.04439e-10,2.56318e-13,4.60829e-11
-42.3307,-135.055,-5.59671e-12,1.63221e-13,7.09085e-15,2.5516e-13,-3.89293e-11,1.44234e-14,2.08894e-10,2.53466e-13,4.41933e-11
-42.3307,-131.024,-4.96677e-12,1.59006e-13,1.1614e-14,2.51857e-13,-3.76635e-11,1.98499e-14,2.13163e-10,2.50481e-13,4.23051e-11
-42.3307,-126.992,-4.34064e-12,1.54811e-13,1.59302e-14,2.48433e-13,-3.63989e-11,2.50168e-14,2.17247e-10,2.4737e-13,4.0422e-11
-42.3307,-122.961,-3.71951e-12,1.50643e-13,2.00393e-14,2.44899e-13,-3.51378e-11,2.99245e-14,2.21146e-10,2.44143e-13,3.85473e-11
-42.3307,-118.929,-3.10455e-12,1.46509e-13,2.39417e-14,2.41266e-13,-3.38822e-11,3.45741e-14,2.24861e-10,2.40811e-13,3.66843e-11
-42.3307,-114.898,-2.49683e-12,1.42414e-13,2.76385e-14,2.37544e-13,-3.26342e-11,3.89678e-14,2.28395e-10,2.37381e-13,3.48361e-11
-42.3307,-110.866,-1.89737e-12,1.38365e-13,3.11317e-14,2.33743e-13,-3.13956e-11,4.31084e-14,2.31747e-10,2.33864e-13,3.30055e-11
-42.3307,-106.835,-1.3071e-12,1.34366e-13,3.44235e-14,2.29873e-13,-3.01683e-11,4.69992e-14,2.34921e-10,2.30269e-13,3.11953e-11
-42.3307,-102.803,-7.26901e-13,1.30422e-13,3.75166e-14,2.25943e-13,-2.89538e-11,5.06442e-14,2.37918e-10,2.26604e-13,2.94081e-11
-42.3307,-98.7717,-1.57569e-13,1.26538e-13,4.04145e-14,2.21963e-13,-2.77539e-11,5.4048e-14,2.40741e-10,2.22878e-13,2.76461e-11
-42.3307,-94.7402,4.00166e-13,1.22716e-13,4.31207e-14,2.17941e-13,-2.65698e-11,5.72157e-14,2.43392e-10,2.19099e-13,2.59115e-11
-42.3307,-90.7087,9.45641e-13,1.18961e-13,4.56395e-14,2.13887e-13,-2.54029e-11,6.01528e-14,2.45873e-10,2.15275e-13,2.42063e-11
-42.3307,-86.6772,1.47826e-12,1.15276e-13,4.79752e-14,2.09807e-13,-2.42545e-11,6.28652e-14,2.48189e-10,2.11414e-13,2.25322e-11
-42.3307,-82.6457,1.99751e-12,1.11662e-13,5.01326e-14,2.0571e-13,-2.31256e-11,6.53593e-14,2.50342e-10,2.07525e-13,2.0891e-11
-42.3307,-78.6142,2.50291e-12,1.08123e-13,5.21168e-14,2.01603e-13,-2.20172e-11,6.76414e-14,2.52335e-10,2.03613e-13,1.92841e-11
-42.3307,-74.5827,2.99407e-12,1.0466e-13,5.39328e-14,1.97493e-13,-2.09303e-11,6.97185e-14,2.54172e-10,1.99685e-13,1.77127e-11
-42.3307,-70.5512,3.47065e-12,1.01275e-13,5.55862e-14,1.93387e-13,-1.98655e-11,7.15976e-14,2.55856e-10,1.95749e-13,1.61779e-11
-42.3307,-66.5197,3.93236e-12,9.7968e-14,5.70826e-14,1.89291e-13,-1.88237e-11,7.32858e-14,2.57391e-10,1.91811e-13,1.46808e-11
-42.3307,-62.4882,4.37899e-12,9.47413e-14,5.84275e-14,1.8521e-13,-1.78053e-11,7.47904e-14,2.58781e-10,1.87876e-13,1.32222e-11
-42.3307,-58.4567,4.81035e-12,9.15949e-14,5.96269e-14,1.8115e-13,-1.68109e-11,7.61187e-14,2.60029e-10,1.8395e-13,1.18026e-11
-42.3307,-54.4252,5.22632e-12,8.85294e-14,6.06866e-14,1.77116e-13,-1.58409e-11,7.72783e-14,2.61139e-10,1.80038e-13,1.04228e-11
-42.3307,-50.3937,5.62683e-12,8.55449e-14,6.16124e-14,1.73112e-13,-1.48957e-11,7.82764e-14,2.62116e-10,1.76146e-13,9.08295e-12
-42.3307,-46.3622,6.01184e-12,8.26412e-14,6.24102e-14,1.69144e-13,-1.39754e-11,7.91206e-14,2.62963e-10,1.72278e-13,7.78351e-12
-42.3307,-42.3307,6.38136e-12,7.98181e-14,6.30859e-14,1.65215e-13,-1.30803e-11,7.98181e-14,2.63684e-10,1.68438e-13,6.52459e-12
-42.3307,-38.2992,6.73545e-12,7.70752e-14,6.36453e-14,1.61329e-13,-1.22106e-11,8.03764e-14,2.64283e-10,1.6463e-13,5.30626e-12
-42.3307,-34.2677,7.07418e-12,7.44117e-14,6.40941e-14,1.57488e-13,-1.13661e-11,8.08025e-14,2.64764e-10,1.60858e-13,4.12847e-12
-42.3307,-30.2362,7.39768e-12,7.1827e-14,6.44382e-14,1.53696e-13,-1.05469e-11,8.11034e-14,2.65131e-10,1.57125e-13,2.9911e-12
-42.3307,-26.2047,7.7061e-12,6.932e-14,6.4683e-14,1.49956e-13,-9.75304e-12,8.12863e-14,2.65388e-10,1.53435e-13,1.89392e-12
-42.3307,-22.1732,7.99962e-12,6.68897e-14,6.48341e-14,1.4627e-13,-8.98426e-12,8.13579e-14,2.6554e-10,1.4979e-13,8.36624e-13
-42.3307,-18.1417,8.27843e-12,6.45349e-14,6.48968e-14,1.42641e-13,-8.24042e-12,8.13248e-14,2.65588e-10,1.46192e-13,-1.81154e-13
-42.3307,-14.1102,8.54277e-12,6.22544e-14,6.48763e-14,1.39069e-13,-7.52131e-12,8.11935e-14,2.65539e-10,1.42645e-13,-1.15986e-12
-42.3307,-10.0787,8.79288e-12,6.00469e-14,6.47779e-14,1.35558e-13,-6.82668e-12,8.09703e-14,2.65395e-10,1.39151e-13,-2.10001e-12
-42.3307,-6.04724,9.02903e-12,5.79108e-14,6.46064e-14,1.32107e-13,-6.15621e-12,8.06612e-14,2.6516e-10,1.3571e-13,-3.00215e-12
-42.3307,-2.01575,9.25151e-12,5.58448e-14,6.43667e-14,1.28719e-13,-5.5096e-12,8.0272e-14,2.64838e-10,1.32325e-13,-3.8669e-12
-42.3307,2.01575,9.4606e-12,5.38473e-14,6.40633e-14,1.25394e-13,-4.88646e-12,7.98086e-14,2.64433e-10,1.28997e-13,-4.69492e-12
-42.3307,6.04724,9.65663e-12,5.19167e-14,6.37009e-14,1.22133e-13,-4.28642e-12,7.92764e-14,2.63948e-10,1.25727e-13,-5.4869e-12
-42.3307,10.0787,9.83991e-12,5.00515e-14,6.32836e-14,1.18937e-13,-3.70907e-12,7.86805e-14,2.63387e-10,1.22517e-13,-6.24356e-12
-42.3307,14.1102,1.00108e-11,4.825e-14,6.28157e-14,1.15806e-13,-3.15397e-12,7.80262e-14,2.62752e-10,1.19367e-13,-6.96568e-12
-42.3307,18.1417,1.01696e-11,4.65105e-14,6.23012e-14,1.12741e-13,-2.62068e-12,7.7318e-14,2.62048e-10,1.16277e-13,-7.65402e-12
-42.3307,22.1732,1.03166e-11,4.48314e-14,6.17438e-14,1.09741e-13,-2.10873e-12,7.65608e-14,2.61278e-10,1.13249e-13,-8.30941e-12
-42.3307,26.2047,1.04522e-11,4.3211e-14,6.11472e-14,1.06807e-13,-1.61763e-12,7.57588e-14,2.60445e-10,1.10282e-13,-8.93266e-12
-42.3307,30.2362,1.05769e-11,4.16478e-14,6.05149e-14,1.03938e-13,-1.14691e-12,7.49164e-14,2.59551e-10,1.07377e-13,-9.5246e-12
-42.3307,34.2677,1.06908e-11,4.01399e-14,5.98502e-14,1.01134e-13,-6.9606e-13,7.40374e-14,2.58601e-10,1.04534e-13,-1.00861e-11
-42.3307,38.2992,1.07943e-11,3.86858e-14,5.91563e-14,9.83949e-14,-2.6458e-13,7.31256e-14,2.57597e-10,1.01753e-13,-1.0618e-11
-42.3307,42.3307,1.08879e-11,3.72839e-14,5.84362e-14,9.57203e-14,1.48042e-13,7.21847e-14,2.56541e-10,9.90339e-14,-1.11211e-11
-42.3307,46.3622,1.09719e-11,3.59325e-14,5.76927e-14,9.31095e-14,5.42315e-13,7.1218e-14,2.55437e-10,9.63759e-14,-1.15964e-11
-42.3307,50.3937,1.10466e-11,3.463e-14,5.69284e-14,9.05619e-14,9.18755e-13,7.02288e-14,2.54288e-10,9.37791e-14,-1.20446e-11
-42.3307,54.4252,1.11123e-11,3.33749e-14,5.6146e-14,8.80768e-14,1.27788e-12,6.92201e-14,2.53095e-10,9.1243e-14,-1.24667e-11
-42.3307,58.4567,1.11694e-11,3.21656e-14,5.53479e-14,8.56535e-14,1.62019e-12,6.81947e-14,2.51862e-10,8.87669e-14,-1.28635e-11
-42.3307,62.4882,1.12182e-11,3.10007e-14,5.45363e-14,8.3291e-14,1.9462e-12,6.71553e-14,2.50591e-10,8.63505e-14,-1.32357e-11
-42.3307,66.5197,1.12591e-11,2.98786e-14,5.37132e-14,8.09887e-14,2.25642e-12,6.61044e-14,2.49284e-10,8.39929e-14,-1.35844e-11
-42.3307,70.5512,1.12924e-11,2.8798e-14,5.28809e-14,7.87455e-14,2.55135e-12,6.50443e-14,2.47944e-10,8.16935e-14,-1.39102e-11
-42.3307,74.5827,1.13184e-11,2.77572e-14,5.2041e-14,7.65605e-14,2.83149e-12,6.39774e-14,2.46573e-10,7.94516e-14,-1.4214e-11
-42.3307,78.6142,1.13375e-11,2.67551e-14,5.11953e-14,7.44326e-14,3.09731e-12,6.29055e-14,2.45172e-10,7.72662e-14,-1.44966e-11
-42.3307,82.6457,1.13498e-11,2.57902e-14,5.03455e-14,7.2361e-14,3.34932e-12,6.18307e-14,2.43745e-10,7.51367e-14,-1.47588e-11
-42.3307,86.6772,1.13558e-11,2.48613e-14,4.94932e-14,7.03446e-14,3.58797e-12,6.07547e-14,2.42292e-10,7.3062e-14,-1.50013e-11
-42.3307,90.7087,1.13557e-11,2.3967e-14,4.86396e-14,6.83823e-14,3.81373e-12,5.96792e-14,2.40816e-10,7.10412e-14,-1.5225e-11
-42.3307,94.7402,1.13498e-11,2.31061e-14,4.77862e-14,6.6473e-14,4.02707e-12,5.86057e-14,2.39319e-10,6.90735e-14,-1.54305e-11
-42.3307,98.7717,1.13384e-11,2.22774e-14,4.69341e-14,6.46156e-14,4.22843e-12,5.75355e-14,2.37802e-10,6.71578e-14,-1.56186e-11
-42.3307,102.803,1.13218e-11,2.14798e-14,4.60845e-14,6.28091e-14,4.41825e-12,5.64701e-14,2.36268e-10,6.52932e-14,-1.57899e-11
-42.3307,106.835,1.13001e-11,2.0712e-14,4.52384e-14,6.10523e-14,4.59695e-12,5.54106e-14,2.34717e-10,6.34786e-14,-1.59452e-11
-42.3307,110.866,1.12738e-11,1.99731e-14,4.43968e-14,5.93442e-14,4.76496e-12,5.43581e-14,2.33151e-10,6.17131e-14,-1.60852e-11
-42.3307,114.898,1.12429e-11,1.92619e-14,4.35605e-14,5.76837e-14,4.92268e-12,5.33136e-14,2.31572e-10,5.99956e-14,-1.62104e-11
-42.3307,118.929,1.12078e-11,1.85773e-14,4.27305e-14,5.60695e-14,5.07051e-12,5.2278e-14,2.29981e-10,5.83251e-14,-1.63216e-11
-42.3307,122.961,1.11687e-11,1.79185e-14,4.19072e-14,5.45007e-14,5.20884e-12,5.12522e-14,2.2838e-10,5.67006e-14,-1.64193e-11
-42.3307,126.992,1.11258e-11,1.72844e-14,4.10916e-14,5.29762e-14,5.33804e-12,5.02369e-14,2.26769e-10,5.5121e-14,-1.65042e-11
-42.3307,131.024,1.10793e-11,1.66741e-14,4.02841e-14,5.14949e-14,5.45849e-12,4.92327e-14,2.25151e-10,5.35853e-14,-1.65767e-11
-42.3307,135.055,1.10295e-11,1.60868e-14,3.94853e-14,5.00556e-14,5.57053e-12,4.82404e-14,2.23526e-10,5.20925e-14,-1.66376e-11
-42.3307,139.087,1.09765e-11,1.55214e-14,3.86957e-14,4.86574e-14,5.67451e-12,4.72603e-14,2.21895e-10,5.06415e-14,-1.66873e-11
-42.3307,143.118,1.09205e-11,1.49773e-14,3.79157e-14,4.72992e-14,5.77077e-12,4.62931e-14,2.20259e-10,4.92315e-14,-1.67263e-11
-42.3307,147.15,1.08617e-11,1.44535e-14,3.71457e-14,4.59799e-14,5.85963e-12,4.53391e-14,2.1862e-10,4.78612e-14,-1.67552e-11
-42.3307,151.181,1.08004e-11,1.39494e-14,3.63861e-14,4.46986e-14,5.94141e-12,4.43987e-14,2.16979e-10,4.65298e-14,-1.67744e-11
-42.3307,155.213,1.07365e-11,1.34641e-14,3.56371e-14,4.34542e-14,6.01641e-12,4.34722e-14,2.15335e-10,4.52363e-14,-1.67844e-11
-42.3307,159.244,1.06705e-11,1.2997e-14,3.48991e-14,4.22458e-14,6.08491e-12,4.25598e-14,2.13691e-10,4.39796e-14,-1.67858e-11
-42.3307,163.276,1.06023e-11,1.25472e-14,3.41721e-14,4.10724e-14,6.14722e-12,4.16619e-14,2.12047e-10,4.2759e-14,-1.67788e-11
-42.3307,167.307,1.05321e-11,1.21143e-14,3.34564e-14,3.9933e-14,6.2036e-12,4.07785e-14,2.10404e-10,4.15733e-14,-1.6764e-11
-42.3307,171.339,1.04601e-11,1.16974e-14,3.27523e-14,3.88266e-14,6.25431e-12,3.99098e-14,2.08763e-10,4.04217e-14,-1.67418e-11
-42.3307,175.37,1.03865e-11,1.12961e-14,3.20597e-14,3.77525e-14,6.29962e-12,3.9056e-14,2.07124e-10,3.93033e-14,-1.67125e-11
-42.3307,179.402,1.03113e-11,1.09097e-14,3.13788e-14,3.67096e-14,6.33977e-12,3.82171e-14,2.05488e-10,3.82171e-14,-1.66766e-11
-42.3307,183.433,1.02347e-11,1.05376e-14,3.07097e-14,3.56972e-14,6.375e-12,3.73931e-14,2.03855e-10,3.71623e-14,-1.66343e-11
-42.3307,187.465,1.01568e-11,1.01792e-14,3.00523e-14,3.47142e-14,6.40554e-12,3.65841e-14,2.02227e-10,3.6138e-14,-1.65861e-11
-42.3307,191.496,1.00777e-11,9.8341e-15,2.94068e-14,3.376e-14,6.43161e-12,3.57901e-14,2.00604e-10,3.51435e-14,-1.65323e-11
-42.3307,195.528,9.99752e-12,9.50171e-15,2.87731e-14,3.28336e-14,6.45342e-12,3.50111e-14,1.98986e-10,3.41778e-14,-1.64732e-11
-42.3307,199.559,9.91641e-12,9.18153e-15,2.81511e-14,3.19343e-14,6.47117e-12,3.42469e-14,1.97374e-10,3.32401e-14,-1.64091e-11
-42.3307,203.591,9.83445e-12,8.87314e-15,2.75409e-14,3.10614e-14,6.48507e-12,3.34975e-14,1.95768e-10,3.23297e-14,-1.63403e-11
-42.3307,207.622,9.75172e-12,8.57606e-15,2.69425e-14,3.02139e-14,6.49531e-12,3.27629e-14,1.9417e-10,3.14458e-14,-1.62671e-11
-42.3307,211.654,9.66833e-12,8.28983e-15,2.63556e-14,2.93913e-14,6.50206e-12,3.20428e-14,1.92578e-10,3.05876e-14,-1.61898e-11
-42.3307,215.685,9.58435e-12,8.01408e-15,2.57804e-14,2.85927e-14,6.5055e-12,3.13373e-14,1.90994e-10,2.97544e-14,-1.61086e-11
-42.3307,219.717,9.49987e-12,7.7483e-15,2.52166e-14,2.78174e-14,6.50581e-12,3.06462e-14,1.89418e-10,2.89454e-14,-1.60238e-11
-42.3307,223.748,9.41498e-12,7.49225e-15,2.46642e-14,2.70649e-14,6.50313e-12,2.99693e-14,1.87851e-10,2.816e-14,-1.59356e-11
-42.3307,227.78,9.32973e-12,7.24543e-15,2.41231e-14,2.63343e-14,6.49763e-12,2.93064e-14,1.86292e-10,2.73975e-14,-1.58443e-11
-42.3307,231.811,9.24421e-12,7.00757e-15,2.35931e-14,2.56251e-14,6.48946e-12,2.86575e-14,1.84742e-10,2.66572e-14,-1.57501e-11
-42.3307,235.843,9.15849e-12,6.77826e-15,2.30741e-14,2.49365e-14,6.47875e-12,2.80222e-14,1.83201e-10,2.59385e-14,-1.56531e-11
-42.3307,239.874,-3.2355e-12,6.55724e-15,2.2566e-14,2.42681e-14,-5.84248e-12,2.74005e-14,1.8167e-10,2.52407e-14,-4.01698e-11
-42.3307,243.906,1.81305e-10,6.34413e-15,2.20686e-14,2.36191e-14,1.78768e-10,2.67922e-14,1.80149e-10,2.45632e-14,3.29184e-10
-42.3307,247.937,-4.34842e-10,6.13865e-15,-9.99249e-13,2.29891e-14,-4.37309e-10,-1.20258e-12,1.92315e-10,-1.20527e-12,-9.02821e-10
-42.3307,251.969,-9.47534e-10,5.94049e-15,6.81954e-15,2.37297e-14,-9.49937e-10,8.31591e-15,8.89324e-11,5.42548e-15,-1.94574e-09
-42.3307,256,0,0,0,0,0,0,0,0,0
-38.2992,-256,0,0,0,0,0,0,0,0,0
-38.2992,-251.969,2.48206e-11,4.37109e-13,-2.53518e-14,4.84691e-13,-1.53253e-11,-2.96038e-14,9.90818e-12,3.7816e-15,1.7217e-10
-38.2992,-247.937,1.30707e-11,2.447e-13,-4.04275e-13,2.49966e-13,-2.7036e-11,-4.76924e-13,2.43386e-11,-1.84717e-14,1.47321e-10
-38.2992,-243.906,-3.19633e-11,2.43801e-13,-1.69835e-13,2.56943e-13,-7.19804e-11,-1.99578e-13,3.14702e-11,2.49844e-13,5.66584e-11
-38.2992,-239.874,-1.92602e-11,2.4268e-13,-1.62837e-13,2.59445e-13,-5.9157e-11,-1.91032e-13,3.93334e-11,2.53244e-13,8.12979e-11
-38.2992,-235.843,-1.98992e-11,2.41339e-13,-1.55757e-13,2.62209e-13,-5.96495e-11,-1.82392e-13,4.71478e-11,2.55884e-13,7.90878e-11
-38.2992,-231.811,-1.96683e-11,2.39784e-13,-1.48609e-13,2.64705e-13,-5.92457e-11,-1.73681e-13,5.49048e-11,2.58286e-13,7.84553e-11
-38.2992,-227.78,-1.94041e-11,2.38021e-13,-1.41412e-13,2.66929e-13,-5.87828e-11,-1.64917e-13,6.2595e-11,2.60445e-13,7.77308e-11
-38.2992,-223.748,-1.91075e-11,2.36056e-13,-1.34182e-13,2.68877e-13,-5.82622e-11,-1.56123e-13,7.02096e-11,2.62359e-13,7.69166e-11
-38.2992,-219.717,-1.87795e-11,2.33895e-13,-1.26936e-13,2.70549e-13,-5.76857e-11,-1.47317e-13,7.774e-11,2.64025e-13,7.60155e-11
-38.2992,-215.685,-1.84215e-11,2.31547e-13,-1.19689e-13,2.71943e-13,-5.7055e-11,-1.38521e-13,8.51777e-11,2.65443e-13,7.50304e-11
-38.2992,-211.654,-1.80344e-11,2.2902e-13,-1.12458e-13,2.7306e-13,-5.63722e-11,-1.29753e-13,9.25147e-11,2.66612e-13,7.39646e-11
-38.2992,-207.622,-1.76197e-11,2.26322e-13,-1.05258e-13,2.73901e-13,-5.56393e-11,-1.21033e-13,9.97432e-11,2.67532e-13,7.28213e-11
-38.2992,-203.591,-1.71788e-11,2.23463e-13,-9.81052e-14,2.74468e-13,-5.48586e-11,-1.12379e-13,1.06856e-10,2.68205e-13,7.16043e-11
-38.2992,-199.559,-1.67131e-11,2.20451e-13,-9.10133e-14,2.74765e-13,-5.40324e-11,-1.0381e-13,1.13845e-10,2.68632e-13,7.03173e-11
-38.2992,-195.528,-1.62241e-11,2.17298e-13,-8.39969e-14,2.74796e-13,-5.31632e-11,-9.53412e-14,1.20706e-10,2.68817e-13,6.89642e-11
-38.2992,-191.496,-1.57134e-11,2.14012e-13,-7.70695e-14,2.74565e-13,-5.22535e-11,-8.69902e-14,1.2743e-10,2.68763e-13,6.75491e-11
-38.2992,-187.465,-1.51825e-11,2.10604e-13,-7.0244e-14,2.74079e-13,-5.13059e-11,-7.87723e-14,1.34012e-10,2.68474e-13,6.60763e-11
-38.2992,-183.433,-1.46332e-11,2.07085e-13,-6.35326e-14,2.73344e-13,-5.0323e-11,-7.0702e-14,1.40447e-10,2.67954e-13,6.45499e-11
-38.2992,-179.402,-1.4067e-11,2.03464e-13,-5.69467e-14,2.72366e-13,-4.93075e-11,-6.27928e-14,1.4673e-10,2.6721e-13,6.29744e-11
-38.2992,-175.37,-1.34857e-11,1.99753e-13,-5.04971e-14,2.71154e-13,-4.82622e-11,-5.50575e-14,1.52856e-10,2.66247e-13,6.1354e-11
-38.2992,-171.339,-1.28909e-11,1.95961e-13,-4.41935e-14,2.69716e-13,-4.71897e-11,-4.75076e-14,1.58821e-10,2.65072e-13,5.96931e-11
-38.2992,-167.307,-1.22843e-11,1.92099e-13,-3.80451e-14,2.6806e-13,-4.60929e-11,-4.01538e-14,1.64621e-10,2.63691e-13,5.79963e-11
-38.2992,-163.276,-1.16675e-11,1.88177e-13,-3.206e-14,2.66196e-13,-4.49745e-11,-3.30055e-14,1.70252e-10,2.62113e-13,5.62678e-11
-38.2992,-159.244,-1.10422e-11,1.84204e-13,-2.62457e-14,2.64134e-13,-4.38371e-11,-2.60713e-14,1.75713e-10,2.60344e-13,5.45119e-11
-38.2992,-155.213,-1.041e-11,1.80191e-13,-2.06087e-14,2.61883e-13,-4.26835e-11,-1.93586e-14,1.81e-10,2.58394e-13,5.2733e-11
-38.2992,-151.181,-9.77246e-12,1.76146e-13,-1.51546e-14,2.59453e-13,-4.15162e-11,-1.28739e-14,1.86112e-10,2.56269e-13,5.09353e-11
-38.2992,-147.15,-9.13118e-12,1.7208e-13,-9.88835e-15,2.56854e-13,-4.03378e-11,-6.62244e-15,1.91046e-10,2.5398e-13,4.91228e-11
-38.2992,-143.118,-8.48764e-12,1.68e-13,-4.81403e-15,2.54097e-13,-3.9151e-11,-6.08713e-16,1.95802e-10,2.51534e-13,4.72996e-11
-38.2992,-139.087,-7.84329e-12,1.63914e-13,6.51585e-17,2.51192e-13,-3.7958e-11,5.16392e-15,2.00378e-10,2.4894e-13,4.54695e-11
-38.2992,-135.055,-7.19955e-12,1.59832e-13,4.74669e-15,2.4815e-13,-3.67613e-11,1.06929e-14,2.04775e-10,2.46208e-13,4.36364e-11
-38.2992,-131.024,-6.55775e-12,1.5576e-13,9.22885e-15,2.44981e-13,-3.55632e-11,1.59767e-14,2.08991e-10,2.43346e-13,4.18038e-11
-38.2992,-126.992,-5.91919e-12,1.51705e-13,1.35106e-14,2.41695e-13,-3.43659e-11,2.10147e-14,2.13028e-10,2.40364e-13,3.99752e-11
-38.2992,-122.961,-5.28509e-12,1.47675e-13,1.75917e-14,2.38302e-13,-3.31714e-11,2.5807e-14,2.16885e-10,2.37271e-13,3.81539e-11
-38.2992,-118.929,-4.65661e-12,1.43675e-13,2.14724e-14,2.34813e-13,-3.19818e-11,3.03545e-14,2.20564e-10,2.34075e-13,3.6343e-11
-38.2992,-114.898,-4.03485e-12,1.39712e-13,2.51536e-14,2.31238e-13,-3.07989e-11,3.46587e-14,2.24066e-10,2.30786e-13,3.45457e-11
-38.2992,-110.866,-3.42082e-12,1.3579e-13,2.86369e-14,2.27585e-13,-2.96247e-11,3.87222e-14,2.27392e-10,2.27411e-13,3.27646e-11
-38.2992,-106.835,-2.8155e-12,1.31916e-13,3.19243e-14,2.23865e-13,-2.84607e-11,4.25478e-14,2.30544e-10,2.2396e-13,3.10024e-11
-38.2992,-102.803,-2.21977e-12,1.28092e-13,3.50184e-14,2.20086e-13,-2.73085e-11,4.61391e-14,2.33524e-10,2.20442e-13,2.92617e-11
-38.2992,-98.7717,-1.63444e-12,1.24325e-13,3.79222e-14,2.16257e-13,-2.61697e-11,4.95001e-14,2.36334e-10,2.16863e-13,2.75446e-11
-38.2992,-94.7402,-1.06027e-12,1.20616e-13,4.06392e-14,2.12386e-13,-2.50456e-11,5.26356e-14,2.38976e-10,2.13233e-13,2.58532e-11
-38.2992,-90.7087,-4.97941e-13,1.16971e-13,4.31732e-14,2.08483e-13,-2.39374e-11,5.55504e-14,2.41454e-10,2.09559e-13,2.41896e-11
-38.2992,-86.6772,5.19307e-14,1.1339e-13,4.55283e-14,2.04554e-13,-2.28464e-11,5.825e-14,2.43769e-10,2.05848e-13,2.25556e-11
-38.2992,-82.6457,5.88795e-13,1.09878e-13,4.7709e-14,2.00606e-13,-2.17736e-11,6.07401e-14,2.45925e-10,2.02107e-13,2.09526e-11
-38.2992,-78.6142,1.11216e-12,1.06436e-13,4.97201e-14,1.96648e-13,-2.07199e-11,6.30268e-14,2.47926e-10,1.98344e-13,1.93821e-11
-38.2992,-74.5827,1.62161e-12,1.03067e-13,5.15664e-14,1.92685e-13,-1.96862e-11,6.51164e-14,2.49773e-10,1.94565e-13,1.78455e-11
-38.2992,-70.5512,2.11677e-12,9.97713e-14,5.32532e-14,1.88725e-13,-1.86734e-11,6.70153e-14,2.51471e-10,1.90776e-13,1.63439e-11
-38.2992,-66.5197,2.59734e-12,9.65507e-14,5.47857e-14,1.84772e-13,-1.76819e-11,6.87302e-14,2.53024e-10,1.86984e-13,1.48781e-11
-38.2992,-62.4882,3.06306e-12,9.34063e-14,5.61694e-14,1.80832e-13,-1.67125e-11,7.02679e-14,2.54434e-10,1.83193e-13,1.34491e-11
-38.2992,-58.4567,3.51374e-12,9.03386e-14,5.74097e-14,1.76912e-13,-1.57656e-11,7.16353e-14,2.55705e-10,1.7941e-13,1.20576e-11
-38.2992,-54.4252,3.94922e-12,8.73482e-14,5.85124e-14,1.73015e-13,-1.48417e-11,7.28393e-14,2.56841e-10,1.75639e-13,1.07041e-11
-38.2992,-50.3937,4.3694e-12,8.44353e-14,5.9483e-14,1.69146e-13,-1.3941e-11,7.38868e-14,2.57846e-10,1.71886e-13,9.38903e-12
-38.2992,-46.3622,4.77422e-12,8.15998e-14,6.03271e-14,1.6531e-13,-1.30639e-11,7.47849e-14,2.58724e-10,1.68154e-13,8.11273e-12
-38.2992,-42.3307,5.16367e-12,7.88417e-14,6.10505e-14,1.6151e-13,-1.22105e-11,7.55405e-14,2.59478e-10,1.64448e-13,6.87539e-12
-38.2992,-38.2992,5.53778e-12,7.61605e-14,6.16587e-14,1.5775e-13,-1.13809e-11,7.61605e-14,2.60111e-10,1.60772e-13,5.67713e-12
-38.2992,-34.2677,5.8966e-12,7.35556e-14,6.21573e-14,1.54033e-13,-1.05753e-11,7.66515e-14,2.60629e-10,1.57129e-13,4.51794e-12
-38.2992,-30.2362,6.24022e-12,7.10265e-14,6.25518e-14,1.50362e-13,-9.79356e-12,7.70205e-14,2.61035e-10,1.53522e-13,3.39773e-12
-38.2992,-26.2047,6.56879e-12,6.85722e-14,6.28477e-14,1.46739e-13,-9.03572e-12,7.72738e-14,2.61332e-10,1.49956e-13,2.31632e-12
-38.2992,-22.1732,6.88245e-12,6.61919e-14,6.30501e-14,1.43168e-13,-8.30164e-12,7.74181e-14,2.61525e-10,1.46431e-13,1.27346e-12
-38.2992,-18.1417,7.18138e-12,6.38844e-14,6.31645e-14,1.3965e-13,-7.59118e-12,7.74596e-14,2.61617e-10,1.42952e-13,2.68814e-13
