r,theta,gamma11,gamma12,gamma13,gamma22,gamma23,gamma33,K11,K12,K13,K22,K23,K33,Gamma_0_0_0,Gamma_0_0_1,Gamma_0_0_2,Gamma_0_1_0,Gamma_0_1_1,Gamma_0_1_2,Gamma_0_2_0,Gamma_0_2_1,Gamma_0_2_2,Gamma_1_0_0,Gamma_1_0_1,Gamma_1_0_2,Gamma_1_1_0,Gamma_1_1_1,Gamma_1_1_2,Gamma_1_2_0,Gamma_1_2_1,Gamma_1_2_2,Gamma_2_0_0,Gamma_2_0_1,Gamma_2_0_2,Gamma_2_1_0,Gamma_2_1_1,Gamma_2_1_2,Gamma_2_2_0,Gamma_2_2_1,Gamma_2_2_2
8.64,0.565487,1.29301,0,0,75.227,0,21.6806,0,0,0,0,0,0,-0.0164674,0.00486812,-0.00486812,-0.00486812,6.68206,6.68206,6.68206,6.68206,1.91781,-8.36739e-05,0.114852,-0.114852,-0.114852,-0.00486812,-0.00486812,-0.00486812,-0.00486812,0.454158,0,0,0,0,0,0,0,0,0
8.64,0.596903,1.29261,0,0,75.2037,0,23.8591,0,0,0,0,0,0,-0.0164317,0.0050039,-0.0050039,-0.0050039,6.68414,6.68414,6.68414,6.68414,2.11095,-8.60078e-05,0.114888,-0.114888,-0.114888,-0.0050039,-0.0050039,-0.0050039,-0.0050039,0.466892,0,0,0,0,0,0,0,0,0
8.64,0.628319,1.2922,0,0,75.1798,0,26.0929,0,0,0,0,0,0,-0.0163951,0.00512006,-0.00512006,-0.00512006,6.68627,6.68627,6.68627,6.68627,2.30907,-8.80043e-05,0.114925,-0.114925,-0.114925,-0.00512006,-0.00512006,-0.00512006,-0.00512006,0.4778,0,0,0,0,0,0,0,0,0
8.64,0.659734,1.29178,0,0,75.1553,0,28.3731,0,0,0,0,0,0,-0.0163577,0.00521611,-0.00521611,-0.00521611,6.68844,6.68844,6.68844,6.68844,2.51138,-8.96552e-05,0.114962,-0.114962,-0.114962,-0.00521611,-0.00521611,-0.00521611,-0.00521611,0.486836,0,0,0,0,0,0,0,0,0
8.64,0.69115,1.29135,0,0,75.1305,0,30.6907,0,0,0,0,0,0,-0.0163197,0.00529165,-0.00529165,-0.00529165,6.69065,6.69065,6.69065,6.69065,2.71711,-9.09538e-05,0.115,-0.115,-0.115,-0.00529165,-0.00529165,-0.00529165,-0.00529165,0.493962,0,0,0,0,0,0,0,0,0
8.64,0.722566,1.29092,0,0,75.1054,0,33.0366,0,0,0,0,0,0,-0.0162813,0.00534638,-0.00534638,-0.00534638,6.69289,6.69289,6.69289,6.69289,2.92544,-9.18945e-05,0.115038,-0.115038,-0.115038,-0.00534638,-0.00534638,-0.00534638,-0.00534638,0.499148,0,0,0,0,0,0,0,0,0
8.64,0.753982,1.29049,0,0,75.08,0,35.4017,0,0,0,0,0,0,-0.0162424,0.00538006,-0.00538006,-0.00538006,6.69515,6.69515,6.69515,6.69515,3.13556,-9.24733e-05,0.115077,-0.115077,-0.115077,-0.00538006,-0.00538006,-0.00538006,-0.00538006,0.50237,0,0,0,0,0,0,0,0,0
8.64,0.785398,1.29005,0,0,75.0546,0,37.7764,0,0,0,0,0,0,-0.0162034,0.00539252,-0.00539252,-0.00539252,6.69741,6.69741,6.69741,6.69741,3.34664,-9.26875e-05,0.115116,-0.115116,-0.115116,-0.00539252,-0.00539252,-0.00539252,-0.00539252,0.503612,0,0,0,0,0,0,0,0,0
8.64,0.816814,1.28961,0,0,75.0292,0,40.1516,0,0,0,0,0,0,-0.0161644,0.00538371,-0.00538371,-0.00538371,6.69968,6.69968,6.69968,6.69968,3.55784,-9.2536e-05,0.115155,-0.115155,-0.115155,-0.00538371,-0.00538371,-0.00538371,-0.00538371,0.502867,0,0,0,0,0,0,0,0,0
8.64,0.84823,1.28918,0,0,75.0038,0,42.5177,0,0,0,0,0,0,-0.0161255,0.00535362,-0.00535362,-0.00535362,6.70195,6.70195,6.70195,6.70195,3.76833,-9.20189e-05,0.115194,-0.115194,-0.115194,-0.00535362,-0.00535362,-0.00535362,-0.00535362,0.500135,0,0,0,0,0,0,0,0,0
8.64,0.879646,1.28875,0,0,74.9787,0,44.8655,0,0,0,0,0,0,-0.0160869,0.00530237,-0.00530237,-0.00530237,6.70419,6.70419,6.70419,6.70419,3.97729,-9.11379e-05,0.115233,-0.115233,-0.115233,-0.00530237,-0.00530237,-0.00530237,-0.00530237,0.495424,0,0,0,0,0,0,0,0,0
8.64,0.911062,1.28832,0,0,74.9539,0,47.1856,0,0,0,0,0,0,-0.0160487,0.00523012,-0.00523012,-0.00523012,6.70641,6.70641,6.70641,6.70641,4.18387,-8.98962e-05,0.115271,-0.115271,-0.115271,-0.00523012,-0.00523012,-0.00523012,-0.00523012,0.488749,0,0,0,0,0,0,0,0,0
8.64,0.942478,1.2879,0,0,74.9294,0,49.469,0,0,0,0,0,0,-0.0160111,0.00513716,-0.00513716,-0.00513716,6.7086,6.7086,6.7086,6.7086,4.38727,-8.82983e-05,0.115308,-0.115308,-0.115308,-0.00513716,-0.00513716,-0.00513716,-0.00513716,0.480133,0,0,0,0,0,0,0,0,0
8.64,0.973894,1.28749,0,0,74.9055,0,51.7065,0,0,0,0,0,0,-0.0159743,0.00502382,-0.00502382,-0.00502382,6.71074,6.71074,6.71074,6.71074,4.58666,-8.63502e-05,0.115345,-0.115345,-0.115345,-0.00502382,-0.00502382,-0.00502382,-0.00502382,0.46961,0,0,0,0,0,0,0,0,0
8.64,1.00531,1.28709,0,0,74.8822,0,53.8894,0,0,0,0,0,0,-0.0159383,0.00489054,-0.00489054,-0.00489054,6.71284,6.71284,6.71284,6.71284,4.78127,-8.40593e-05,0.115381,-0.115381,-0.115381,-0.00489054,-0.00489054,-0.00489054,-0.00489054,0.457217,0,0,0,0,0,0,0,0,0
8.64,1.03673,1.2867,0,0,74.8595,0,56.0089,0,0,0,0,0,0,-0.0159033,0.00473782,-0.00473782,-0.00473782,6.71487,6.71487,6.71487,6.71487,4.9703,-8.14344e-05,0.115416,-0.115416,-0.115416,-0.00473782,-0.00473782,-0.00473782,-0.00473782,0.443001,0,0,0,0,0,0,0,0,0
8.64,1.06814,1.28632,0,0,74.8376,0,58.0567,0,0,0,0,0,0,-0.0158695,0.00456626,-0.00456626,-0.00456626,6.71683,6.71683,6.71683,6.71683,5.15301,-7.84856e-05,0.11545,-0.11545,-0.11545,-0.00456626,-0.00456626,-0.00456626,-0.00456626,0.427018,0,0,0,0,0,0,0,0,0
8.64,1.09956,1.28596,0,0,74.8165,0,60.0247,0,0,0,0,0,0,-0.0158371,0.00437652,-0.00437652,-0.00437652,6.71872,6.71872,6.71872,6.71872,5.32866,-7.52244e-05,0.115482,-0.115482,-0.115482,-0.00437652,-0.00437652,-0.00437652,-0.00437652,0.409328,0,0,0,0,0,0,0,0,0
8.64,1.13097,1.28561,0,0,74.7964,0,61.9051,0,0,0,0,0,0,-0.015806,0.00416935,-0.00416935,-0.00416935,6.72053,6.72053,6.72053,6.72053,5.49655,-7.16634e-05,0.115514,-0.115514,-0.115514,-0.00416935,-0.00416935,-0.00416935,-0.00416935,0.39,0,0,0,0,0,0,0,0,0
8.64,1.16239,1.28528,0,0,74.7774,0,63.6904,0,0,0,0,0,0,-0.0157765,0.00394555,-0.00394555,-0.00394555,6.72225,6.72225,6.72225,6.72225,5.65601,-6.78168e-05,0.115543,-0.115543,-0.115543,-0.00394555,-0.00394555,-0.00394555,-0.00394555,0.369109,0,0,0,0,0,0,0,0,0
8.64,1.19381,1.28498,0,0,74.7594,0,65.3736,0,0,0,0,0,0,-0.0157487,0.00370601,-0.00370601,-0.00370601,6.72386,6.72386,6.72386,6.72386,5.80639,-6.36995e-05,0.115571,-0.115571,-0.115571,-0.00370601,-0.00370601,-0.00370601,-0.00370601,0.346739,0,0,0,0,0,0,0,0,0
8.64,1.22522,1.28469,0,0,74.7425,0,66.9479,0,0,0,0,0,0,-0.0157227,0.00345167,-0.00345167,-0.00345167,6.72538,6.72538,6.72538,6.72538,5.94709,-5.93279e-05,0.115597,-0.115597,-0.115597,-0.00345167,-0.00345167,-0.00345167,-0.00345167,0.322976,0,0,0,0,0,0,0,0,0
8.64,1.25664,1.28442,0,0,74.7269,0,68.4071,0,0,0,0,0,0,-0.0156986,0.00318354,-0.00318354,-0.00318354,6.72678,6.72678,6.72678,6.72678,6.07754,-5.47192e-05,0.115621,-0.115621,-0.115621,-0.00318354,-0.00318354,-0.00318354,-0.00318354,0.297916,0,0,0,0,0,0,0,0,0
8.64,1.28805,1.28417,0,0,74.7126,0,69.7454,0,0,0,0,0,0,-0.0156764,0.00290268,-0.00290268,-0.00290268,6.72807,6.72807,6.72807,6.72807,6.19721,-4.98918e-05,0.115643,-0.115643,-0.115643,-0.00290268,-0.00290268,-0.00290268,-0.00290268,0.271657,0,0,0,0,0,0,0,0,0
8.64,1.31947,1.28395,0,0,74.6997,0,70.9576,0,0,0,0,0,0,-0.0156564,0.00261021,-0.00261021,-0.00261021,6.72923,6.72923,6.72923,6.72923,6.30563,-4.48647e-05,0.115663,-0.115663,-0.115663,-0.00261021,-0.00261021,-0.00261021,-0.00261021,0.244305,0,0,0,0,0,0,0,0,0
8.64,1.35088,1.28375,0,0,74.6881,0,72.0387,0,0,0,0,0,0,-0.0156385,0.00230729,-0.00230729,-0.00230729,6.73027,6.73027,6.73027,6.73027,6.40235,-3.96581e-05,0.115681,-0.115681,-0.115681,-0.00230729,-0.00230729,-0.00230729,-0.00230729,0.215968,0,0,0,0,0,0,0,0,0
8.64,1.3823,1.28358,0,0,74.678,0,72.9846,0,0,0,0,0,0,-0.0156228,0.00199513,-0.00199513,-0.00199513,6.73119,6.73119,6.73119,6.73119,6.48698,-3.42926e-05,0.115697,-0.115697,-0.115697,-0.00199513,-0.00199513,-0.00199513,-0.00199513,0.186761,0,0,0,0,0,0,0,0,0
8.64,1.41372,1.28343,0,0,74.6694,0,73.7914,0,0,0,0,0,0,-0.0156095,0.00167498,-0.00167498,-0.00167498,6.73196,6.73196,6.73196,6.73196,6.55918,-2.87898e-05,0.11571,-0.11571,-0.11571,-0.00167498,-0.00167498,-0.00167498,-0.00167498,0.1568,0,0,0,0,0,0,0,0,0
8.64,1.44513,1.28331,0,0,74.6623,0,74.4559,0,0,0,0,0,0,-0.0155985,0.00134811,-0.00134811,-0.00134811,6.7326,6.7326,6.7326,6.7326,6.61866,-2.31716e-05,0.115721,-0.115721,-0.115721,-0.00134811,-0.00134811,-0.00134811,-0.00134811,0.126207,0,0,0,0,0,0,0,0,0
8.64,1.47655,1.28321,0,0,74.6568,0,74.9755,0,0,0,0,0,0,-0.0155899,0.00101584,-0.00101584,-0.00101584,6.7331,6.7331,6.7331,6.7331,6.66517,-1.74605e-05,0.11573,-0.11573,-0.11573,-0.00101584,-0.00101584,-0.00101584,-0.00101584,0.095104,0,0,0,0,0,0,0,0,0
8.64,1.50796,1.28314,0,0,74.6528,0,75.3481,0,0,0,0,0,0,-0.0155837,0.0006795,-0.0006795,-0.0006795,6.73346,6.73346,6.73346,6.73346,6.69852,-1.16794e-05,0.115736,-0.115736,-0.115736,-0.0006795,-0.0006795,-0.0006795,-0.0006795,0.0636169,0,0,0,0,0,0,0,0,0
8.64,1.53938,1.2831,0,0,74.6504,0,75.5723,0,0,0,0,0,0,-0.01558,0.000340433,-0.000340433,-0.000340433,6.73368,6.73368,6.73368,6.73368,6.71859,-5.85141e-06,0.11574,-0.11574,-0.11574,-0.000340433,-0.000340433,-0.000340433,-0.000340433,0.0318728,0,0,0,0,0,0,0,0,0
8.64,1.5708,1.28309,0,0,74.6496,0,75.6471,0,0,0,0,0,0,-0.0155787,0,0,0,6.73375,6.73375,6.73375,6.73375,6.72529,0,0.115741,-0.115741,-0.115741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.64,1.60221,1.2831,0,0,74.6504,0,75.5723,0,0,0,0,0,0,-0.01558,-0.000340433,0.000340433,0.000340433,6.73368,6.73368,6.73368,6.73368,6.71859,5.85141e-06,0.11574,-0.11574,-0.11574,0.000340433,0.000340433,0.000340433,0.000340433,-0.0318728,0,0,0,0,0,0,0,0,0
8.64,1.63363,1.28314,0,0,74.6528,0,75.3481,0,0,0,0,0,0,-0.0155837,-0.0006795,0.0006795,0.0006795,6.73346,6.73346,6.73346,6.73346,6.69852,1.16794e-05,0.115736,-0.115736,-0.115736,0.0006795,0.0006795,0.0006795,0.0006795,-0.0636169,0,0,0,0,0,0,0,0,0
8.64,1.66504,1.28321,0,0,74.6568,0,74.9755,0,0,0,0,0,0,-0.0155899,-0.00101584,0.00101584,0.00101584,6.7331,6.7331,6.7331,6.7331,6.66517,1.74605e-05,0.11573,-0.11573,-0.11573,0.00101584,0.00101584,0.00101584,0.00101584,-0.095104,0,0,0,0,0,0,0,0,0
8.64,1.69646,1.28331,0,0,74.6623,0,74.4559,0,0,0,0,0,0,-0.0155985,-0.00134811,0.00134811,0.00134811,6.7326,6.7326,6.7326,6.7326,6.61866,2.31716e-05,0.115721,-0.115721,-0.115721,0.00134811,0.00134811,0.00134811,0.00134811,-0.126207,0,0,0,0,0,0,0,0,0
8.64,1.72788,1.28343,0,0,74.6694,0,73.7914,0,0,0,0,0,0,-0.0156095,-0.00167498,0.00167498,0.00167498,6.73196,6.73196,6.73196,6.73196,6.55918,2.87898e-05,0.11571,-0.11571,-0.11571,0.00167498,0.00167498,0.00167498,0.00167498,-0.1568,0,0,0,0,0,0,0,0,0
8.64,1.75929,1.28358,0,0,74.678,0,72.9846,0,0,0,0,0,0,-0.0156228,-0.00199513,0.00199513,0.00199513,6.73119,6.73119,6.73119,6.73119,6.48698,3.42926e-05,0.115697,-0.115697,-0.115697,0.00199513,0.00199513,0.00199513,0.00199513,-0.186761,0,0,0,0,0,0,0,0,0
8.64,1.79071,1.28375,0,0,74.6881,0,72.0387,0,0,0,0,0,0,-0.0156385,-0.00230729,0.00230729,0.00230729,6.73027,6.73027,6.73027,6.73027,6.40235,3.96581e-05,0.115681,-0.115681,-0.115681,0.00230729,0.00230729,0.00230729,0.00230729,-0.215968,0,0,0,0,0,0,0,0,0
8.64,1.82212,1.28395,0,0,74.6997,0,70.9576,0,0,0,0,0,0,-0.0156564,-0.00261021,0.00261021,0.00261021,6.72923,6.72923,6.72923,6.72923,6.30563,4.48647e-05,0.115663,-0.115663,-0.115663,0.00261021,0.00261021,0.00261021,0.00261021,-0.244305,0,0,0,0,0,0,0,0,0
8.64,1.85354,1.28417,0,0,74.7126,0,69.7454,0,0,0,0,0,0,-0.0156764,-0.00290268,0.00290268,0.00290268,6.72807,6.72807,6.72807,6.72807,6.19721,4.98918e-05,0.115643,-0.115643,-0.115643,0.00290268,0.00290268,0.00290268,0.00290268,-0.271657,0,0,0,0,0,0,0,0,0
8.64,1.88496,1.28442,0,0,74.7269,0,68.4071,0,0,0,0,0,0,-0.0156986,-0.00318354,0.00318354,0.00318354,6.72678,6.72678,6.72678,6.72678,6.07754,5.47192e-05,0.115621,-0.115621,-0.115621,0.00318354,0.00318354,0.00318354,0.00318354,-0.297916,0,0,0,0,0,0,0,0,0
8.64,1.91637,1.28469,0,0,74.7425,0,66.9479,0,0,0,0,0,0,-0.0157227,-0.00345167,0.00345167,0.00345167,6.72538,6.72538,6.72538,6.72538,5.94709,5.93279e-05,0.115597,-0.115597,-0.115597,0.00345167,0.00345167,0.00345167,0.00345167,-0.322976,0,0,0,0,0,0,0,0,0
8.64,1.94779,1.28498,0,0,74.7594,0,65.3736,0,0,0,0,0,0,-0.0157487,-0.00370601,0.00370601,0.00370601,6.72386,6.72386,6.72386,6.72386,5.80639,6.36995e-05,0.115571,-0.115571,-0.115571,0.00370601,0.00370601,0.00370601,0.00370601,-0.346739,0,0,0,0,0,0,0,0,0
8.64,1.9792,1.28528,0,0,74.7774,0,63.6904,0,0,0,0,0,0,-0.0157765,-0.00394555,0.00394555,0.00394555,6.72225,6.72225,6.72225,6.72225,5.65601,6.78168e-05,0.115543,-0.115543,-0.115543,0.00394555,0.00394555,0.00394555,0.00394555,-0.369109,0,0,0,0,0,0,0,0,0
8.64,2.01062,1.28561,0,0,74.7964,0,61.9051,0,0,0,0,0,0,-0.015806,-0.00416935,0.00416935,0.00416935,6.72053,6.72053,6.72053,6.72053,5.49655,7.16634e-05,0.115514,-0.115514,-0.115514,0.00416935,0.00416935,0.00416935,0.00416935,-0.39,0,0,0,0,0,0,0,0,0
8.64,2.04204,1.28596,0,0,74.8165,0,60.0247,0,0,0,0,0,0,-0.0158371,-0.00437652,0.00437652,0.00437652,6.71872,6.71872,6.71872,6.71872,5.32866,7.52244e-05,0.115482,-0.115482,-0.115482,0.00437652,0.00437652,0.00437652,0.00437652,-0.409328,0,0,0,0,0,0,0,0,0
8.64,2.07345,1.28632,0,0,74.8376,0,58.0567,0,0,0,0,0,0,-0.0158695,-0.00456626,0.00456626,0.00456626,6.71683,6.71683,6.71683,6.71683,5.15301,7.84856e-05,0.11545,-0.11545,-0.11545,0.00456626,0.00456626,0.00456626,0.00456626,-0.427018,0,0,0,0,0,0,0,0,0
8.64,2.10487,1.2867,0,0,74.8595,0,56.0089,0,0,0,0,0,0,-0.0159033,-0.00473782,0.00473782,0.00473782,6.71487,6.71487,6.71487,6.71487,4.9703,8.14344e-05,0.115416,-0.115416,-0.115416,0.00473782,0.00473782,0.00473782,0.00473782,-0.443001,0,0,0,0,0,0,0,0,0
8.64,2.13628,1.28709,0,0,74.8822,0,53.8894,0,0,0,0,0,0,-0.0159383,-0.00489054,0.00489054,0.00489054,6.71284,6.71284,6.71284,6.71284,4.78127,8.40593e-05,0.115381,-0.115381,-0.115381,0.00489054,0.00489054,0.00489054,0.00489054,-0.457217,0,0,0,0,0,0,0,0,0
8.64,2.1677,1.28749,0,0,74.9055,0,51.7065,0,0,0,0,0,0,-0.0159743,-0.00502382,0.00502382,0.00502382,6.71074,6.71074,6.71074,6.71074,4.58666,8.63502e-05,0.115345,-0.115345,-0.115345,0.00502382,0.00502382,0.00502382,0.00502382,-0.46961,0,0,0,0,0,0,0,0,0
8.64,2.19911,1.2879,0,0,74.9294,0,49.469,0,0,0,0,0,0,-0.0160111,-0.00513716,0.00513716,0.00513716,6.7086,6.7086,6.7086,6.7086,4.38727,8.82983e-05,0.115308,-0.115308,-0.115308,0.00513716,0.00513716,0.00513716,0.00513716,-0.480133,0,0,0,0,0,0,0,0,0
8.64,2.23053,1.28832,0,0,74.9539,0,47.1856,0,0,0,0,0,0,-0.0160487,-0.00523012,0.00523012,0.00523012,6.70641,6.70641,6.70641,6.70641,4.18387,8.98962e-05,0.115271,-0.115271,-0.115271,0.00523012,0.00523012,0.00523012,0.00523012,-0.488749,0,0,0,0,0,0,0,0,0
8.64,2.26195,1.28875,0,0,74.9787,0,44.8655,0,0,0,0,0,0,-0.0160869,-0.00530237,0.00530237,0.00530237,6.70419,6.70419,6.70419,6.70419,3.97729,9.11379e-05,0.115233,-0.115233,-0.115233,0.00530237,0.00530237,0.00530237,0.00530237,-0.495424,0,0,0,0,0,0,0,0,0
8.64,2.29336,1.28918,0,0,75.0038,0,42.5177,0,0,0,0,0,0,-0.0161255,-0.00535362,0.00535362,0.00535362,6.70195,6.70195,6.70195,6.70195,3.76833,9.20189e-05,0.115194,-0.115194,-0.115194,0.00535362,0.00535362,0.00535362,0.00535362,-0.500135,0,0,0,0,0,0,0,0,0
8.64,2.32478,1.28961,0,0,75.0292,0,40.1516,0,0,0,0,0,0,-0.0161644,-0.00538371,0.00538371,0.00538371,6.69968,6.69968,6.69968,6.69968,3.55784,9.2536e-05,0.115155,-0.115155,-0.115155,0.00538371,0.00538371,0.00538371,0.00538371,-0.502867,0,0,0,0,0,0,0,0,0
8.64,2.35619,1.29005,0,0,75.0546,0,37.7764,0,0,0,0,0,0,-0.0162034,-0.00539252,0.00539252,0.00539252,6.69741,6.69741,6.69741,6.69741,3.34664,9.26875e-05,0.115116,-0.115116,-0.115116,0.00539252,0.00539252,0.00539252,0.00539252,-0.503612,0,0,0,0,0,0,0,0,0
8.64,2.38761,1.29049,0,0,75.08,0,35.4017,0,0,0,0,0,0,-0.0162424,-0.00538006,0.00538006,0.00538006,6.69515,6.69515,6.69515,6.69515,3.13556,9.24733e-05,0.115077,-0.115077,-0.115077,0.00538006,0.00538006,0.00538006,0.00538006,-0.50237,0,0,0,0,0,0,0,0,0
8.64,2.41903,1.29092,0,0,75.1054,0,33.0366,0,0,0,0,0,0,-0.0162813,-0.00534638,0.00534638,0.00534638,6.69289,6.69289,6.69289,6.69289,2.92544,9.18945e-05,0.115038,-0.115038,-0.115038,0.00534638,0.00534638,0.00534638,0.00534638,-0.499148,0,0,0,0,0,0,0,0,0
8.64,2.45044,1.29135,0,0,75.1305,0,30.6907,0,0,0,0,0,0,-0.0163197,-0.00529165,0.00529165,0.00529165,6.69065,6.69065,6.69065,6.69065,2.71711,9.09538e-05,0.115,-0.115,-0.115,0.00529165,0.00529165,0.00529165,0.00529165,-0.493962,0,0,0,0,0,0,0,0,0
8.64,2.48186,1.29178,0,0,75.1553,0,28.3731,0,0,0,0,0,0,-0.0163577,-0.00521611,0.00521611,0.00521611,6.68844,6.68844,6.68844,6.68844,2.51138,8.96552e-05,0.114962,-0.114962,-0.114962,0.00521611,0.00521611,0.00521611,0.00521611,-0.486836,0,0,0,0,0,0,0,0,0
8.64,2.51327,1.2922,0,0,75.1798,0,26.0929,0,0,0,0,0,0,-0.0163951,-0.00512006,0.00512006,0.00512006,6.68627,6.68627,6.68627,6.68627,2.30907,8.80043e-05,0.114925,-0.114925,-0.114925,0.00512006,0.00512006,0.00512006,0.00512006,-0.4778,0,0,0,0,0,0,0,0,0
8.64,2.54469,1.29261,0,0,75.2037,0,23.8591,0,0,0,0,0,0,-0.0164317,-0.0050039,0.0050039,0.0050039,6.68414,6.68414,6.68414,6.68414,2.11095,8.60078e-05,0.114888,-0.114888,-0.114888,0.0050039,0.0050039,0.0050039,0.0050039,-0.466892,0,0,0,0,0,0,0,0,0
8.64,2.57611,1.29301,0,0,75.227,0,21.6806,0,0,0,0,0,0,-0.0164674,-0.00486812,0.00486812,0.00486812,6.68206,6.68206,6.68206,6.68206,1.91781,8.36739e-05,0.114852,-0.114852,-0.114852,0.00486812,0.00486812,0.00486812,0.00486812,-0.454158,0,0,0,0,0,0,0,0,0
8.64,2.60752,1.2934,0,0,75.2497,0,19.5658,0,0,0,0,0,0,-0.016502,-0.00471325,0.00471325,0.00471325,6.68005,6.68005,6.68005,6.68005,1.73041,8.10121e-05,0.114818,-0.114818,-0.114818,0.00471325,0.00471325,0.00471325,0.00471325,-0.439649,0,0,0,0,0,0,0,0,0
8.64,2.63894,1.29378,0,0,75.2716,0,17.5232,0,0,0,0,0,0,-0.0165354,-0.00453993,0.00453993,0.00453993,6.67811,6.67811,6.67811,6.67811,1.54946,7.8033e-05,0.114784,-0.114784,-0.114784,0.00453993,0.00453993,0.00453993,0.00453993,-0.423425,0,0,0,0,0,0,0,0,0
8.64,2.67035,1.29414,0,0,75.2927,0,15.5607,0,0,0,0,0,0,-0.0165675,-0.00434885,0.00434885,0.00434885,6.67624,6.67624,6.67624,6.67624,1.37567,7.47487e-05,0.114752,-0.114752,-0.114752,0.00434885,0.00434885,0.00434885,0.00434885,-0.405552,0,0,0,0,0,0,0,0,0
8.64,2.70177,1.29449,0,0,75.3128,0,13.686,0,0,0,0,0,0,-0.0165981,-0.00414077,0.00414077,0.00414077,6.67446,6.67446,6.67446,6.67446,1.20973,7.11721e-05,0.114722,-0.114722,-0.114722,0.00414077,0.00414077,0.00414077,0.00414077,-0.3861,0,0,0,0,0,0,0,0,0
8.64,2.73319,1.29482,0,0,75.3318,0,11.9066,0,0,0,0,0,0,-0.0166272,-0.00391651,0.00391651,0.00391651,6.67277,6.67277,6.67277,6.67277,1.05227,6.73176e-05,0.114693,-0.114693,-0.114693,0.00391651,0.00391651,0.00391651,0.00391651,-0.365147,0,0,0,0,0,0,0,0,0
8.64,2.7646,1.29512,0,0,75.3498,0,10.2294,0,0,0,0,0,0,-0.0166546,-0.00367697,0.00367697,0.00367697,6.67117,6.67117,6.67117,6.67117,0.903899,6.32004e-05,0.114665,-0.114665,-0.114665,0.00367697,0.00367697,0.00367697,0.00367697,-0.342777,0,0,0,0,0,0,0,0,0
8.64,2.79602,1.29541,0,0,75.3667,0,8.66093,0,0,0,0,0,0,-0.0166802,-0.00342309,0.00342309,0.00342309,6.66968,6.66968,6.66968,6.66968,0.765195,5.88366e-05,0.11464,-0.11464,-0.11464,0.00342309,0.00342309,0.00342309,0.00342309,-0.319077,0,0,0,0,0,0,0,0,0
8.64,2.82743,1.29568,0,0,75.3823,0,7.20744,0,0,0,0,0,0,-0.0167039,-0.00315587,0.00315587,0.00315587,6.6683,6.6683,6.6683,6.6683,0.636692,5.42435e-05,0.114616,-0.114616,-0.114616,0.00315587,0.00315587,0.00315587,0.00315587,-0.29414,0,0,0,0,0,0,0,0,0
8.64,2.85885,1.29593,0,0,75.3966,0,5.8746,0,0,0,0,0,0,-0.0167257,-0.00287635,0.00287635,0.00287635,6.66704,6.66704,6.66704,6.66704,0.518887,4.94392e-05,0.114594,-0.114594,-0.114594,0.00287635,0.00287635,0.00287635,0.00287635,-0.268065,0,0,0,0,0,0,0,0,0
8.64,2.89027,1.29615,0,0,75.4095,0,4.66763,0,0,0,0,0,0,-0.0167453,-0.00258564,0.00258564,0.00258564,6.66589,6.66589,6.66589,6.66589,0.412232,4.44424e-05,0.114574,-0.114574,-0.114574,0.00258564,0.00258564,0.00258564,0.00258564,-0.240953,0,0,0,0,0,0,0,0,0
8.64,2.92168,1.29635,0,0,75.4211,0,3.59128,0,0,0,0,0,0,-0.0167629,-0.00228487,0.00228487,0.00228487,6.66487,6.66487,6.66487,6.66487,0.317139,3.92727e-05,0.114557,-0.114557,-0.114557,0.00228487,0.00228487,0.00228487,0.00228487,-0.212909,0,0,0,0,0,0,0,0,0
8.64,2.9531,1.29652,0,0,75.4312,0,2.64975,0,0,0,0,0,0,-0.0167782,-0.00197521,0.00197521,0.00197521,6.66398,6.66398,6.66398,6.66398,0.233974,3.39502e-05,0.114542,-0.114542,-0.114542,0.00197521,0.00197521,0.00197521,0.00197521,-0.184043,0,0,0,0,0,0,0,0,0
8.64,2.98451,1.29667,0,0,75.4398,0,1.84674,0,0,0,0,0,0,-0.0167913,-0.00165787,0.00165787,0.00165787,6.66322,6.66322,6.66322,6.66322,0.163056,2.84958e-05,0.114528,-0.114528,-0.114528,0.00165787,0.00165787,0.00165787,0.00165787,-0.154467,0,0,0,0,0,0,0,0,0
8.64,3.01593,1.29679,0,0,75.4469,0,1.1854,0,0,0,0,0,0,-0.0168021,-0.00133409,0.00133409,0.00133409,6.66259,6.66259,6.66259,6.66259,0.104657,2.29306e-05,0.114518,-0.114518,-0.114518,0.00133409,0.00133409,0.00133409,0.00133409,-0.124294,0,0,0,0,0,0,0,0,0
8.64,3.04734,1.29689,0,0,75.4524,0,0.668313,0,0,0,0,0,0,-0.0168105,-0.00100513,0.00100513,0.00100513,6.6621,6.6621,6.6621,6.6621,0.0590014,1.72763e-05,0.114509,-0.114509,-0.114509,0.00100513,0.00100513,0.00100513,0.00100513,-0.0936424,0,0,0,0,0,0,0,0,0
8.64,3.07876,1.29696,0,0,75.4564,0,0.297514,0,0,0,0,0,0,-0.0168166,-0.000672263,0.000672263,0.000672263,6.66175,6.66175,6.66175,6.66175,0.0262648,1.1555e-05,0.114503,-0.114503,-0.114503,0.000672263,0.000672263,0.000672263,0.000672263,-0.0626296,0,0,0,0,0,0,0,0,0
