x,z,rho,p,vx,vy,vz
5,0.6,0.835566,0.599756,0.0722738,0.00555952,-0.0220741
5,0.7,0.843269,0.608532,0.0741223,0.00570171,-0.021604
5,0.8,0.850831,0.617206,0.0760686,0.00585143,-0.0211205
5,0.9,0.858249,0.62577,0.0781207,0.00600929,-0.0206231
5,1,0.865516,0.634214,0.0802877,0.00617598,-0.0201117
5,1.1,0.872629,0.642529,0.0825795,0.00635227,-0.0195857
5,1.2,0.879581,0.650706,0.0850071,0.00653901,-0.0190445
5,1.3,0.88637,0.658736,0.0875831,0.00673716,-0.0184876
5,1.4,0.892989,0.666611,0.0903215,0.00694781,-0.0179141
5,1.5,0.899434,0.674321,0.093238,0.00717215,-0.0173229
5,1.6,0.905702,0.681858,0.0963504,0.00741157,-0.0167128
5,1.7,0.911787,0.689214,0.0996792,0.00766763,-0.0160822
5,1.8,0.917685,0.696378,0.103247,0.0079421,-0.0154291
5,1.9,0.923392,0.703344,0.107081,0.00823701,-0.0147509
5,2,0.928905,0.710103,0.111211,0.00855469,-0.0140446
5,2.1,0.934218,0.716647,0.115672,0.00889785,-0.0133062
5,2.2,0.939329,0.722969,0.120505,0.00926959,-0.0125306
5,2.3,0.944234,0.729059,0.125756,0.00967354,-0.0117115
5,2.4,0.948929,0.734912,0.131481,0.010114,-0.0108407
5,2.5,0.953411,0.74052,0.137746,0.0105959,-0.00990762
5,2.6,0.957677,0.745875,0.144627,0.0111252,-0.00889884
5,2.7,0.961723,0.750972,0.152215,0.0117089,-0.0077968
5,2.8,0.965546,0.755804,0.160619,0.0123554,-0.00657874
5,2.9,0.969145,0.760364,0.169973,0.013075,-0.00521503
5,3,0.972516,0.764648,0.180434,0.0138799,-0.00366712
5,3.1,0.975656,0.768649,0.192196,0.014785,-0.00188504
5,3.2,0.978564,0.772363,0.205497,0.0158087,0.00019521
5,3.3,0.981237,0.775784,0.220623,0.0169735,0.00265386
5,3.4,0.983674,0.778909,0.237926,0.0183067,0.00558693
5,3.5,0.985872,0.781733,0.257828,0.0198416,0.00909858
5,3.6,0.98783,0.784253,0.280814,0.021617,0.0132759
5,3.7,0.989546,0.786464,0.307403,0.0236743,0.0181238
5,3.8,0.99102,0.788366,0.338026,0.0260454,0.0234207
5,3.9,0.992249,0.789954,0.372713,0.0287214,0.0284413
5,4,0.993234,0.791227,0.410423,0.0315797,0.0315693
5,4.1,0.993973,0.792183,-0.441374,0.0286551,0.00827599
5,4.2,0.994466,0.792822,-0.421856,0.0304366,0.00584259
5,4.3,0.994713,0.793141,-0.410857,0.031591,0.0001633
5,4.4,0.994713,0.793141,-0.416894,0.0259342,-0.00746663
5,4.5,0.994466,0.792822,-0.428877,0.0248473,-0.00697218
5,4.6,0.993973,0.792183,-0.441423,0.0287674,-0.00675312
5,4.7,0.993234,0.791227,0.410721,0.0310543,-0.0320807
5,4.8,0.992249,0.789954,0.372717,0.0283452,-0.0282572
5,4.9,0.99102,0.788366,0.337945,0.0258712,-0.0232342
5,5,0.989546,0.786464,0.307338,0.023597,-0.0180239
5,5.1,0.98783,0.784253,0.280776,0.0215825,-0.0132302
5,5.2,0.985872,0.781733,0.257808,0.019826,-0.00907871
5,5.3,0.983674,0.778909,0.237917,0.0182996,-0.00557843
5,5.4,0.981237,0.775784,0.220618,0.0169702,-0.00265025
5,5.5,0.978564,0.772363,0.205494,0.0158072,-0.00019369
5,5.6,0.975656,0.768649,0.192195,0.0147843,0.00188567
5,5.7,0.972516,0.764648,0.180433,0.0138795,0.00366737
5,5.8,0.969145,0.760364,0.169972,0.0130749,0.00521512
5,5.9,0.965546,0.755804,0.160619,0.0123554,0.00657877
5,6,0.961723,0.750972,0.152214,0.0117088,0.00779681
5,6.1,0.957677,0.745875,0.144627,0.0111251,0.00889884
5,6.2,0.953411,0.74052,0.137746,0.0105959,0.00990762
5,6.3,0.948929,0.734912,0.131481,0.010114,0.0108407
5,6.4,0.944234,0.729059,0.125756,0.00967354,0.0117115
5,6.5,0.939329,0.722969,0.120505,0.00926958,0.0125306
5,6.6,0.934218,0.716647,0.115672,0.00889784,0.0133062
5,6.7,0.928905,0.710103,0.111211,0.00855469,0.0140446
5,6.8,0.923392,0.703344,0.107081,0.00823701,0.0147509
5,6.9,0.917685,0.696378,0.103247,0.0079421,0.0154291
5,7,0.911787,0.689214,0.0996792,0.00766763,0.0160822
5,7.1,0.905702,0.681858,0.0963504,0.00741157,0.0167128
5,7.2,0.899434,0.674321,0.093238,0.00717215,0.0173229
5,7.3,0.892989,0.666611,0.0903215,0.00694781,0.0179141
5,7.4,0.88637,0.658736,0.0875831,0.00673716,0.0184876
5,7.5,0.879581,0.650706,0.0850071,0.00653901,0.0190445
5,7.6,0.872629,0.642529,0.0825795,0.00635227,0.0195857
5,7.7,0.865516,0.634214,0.0802877,0.00617598,0.0201117
5,7.8,0.858249,0.62577,0.0781207,0.00600929,0.0206231
5,7.9,0.850831,0.617206,0.0760686,0.00585143,0.0211205
5,8,0.843269,0.608532,0.0741223,0.00570171,0.021604
5,8.1,0.835566,0.599756,0.0722738,0.00555952,0.0220741
5,8.2,0.827729,0.590886,0.0705159,0.0054243,0.022531
5,8.3,0.819762,0.581933,0.068842,0.00529554,0.0229749
5,8.4,0.81167,0.572905,0.0672462,0.00517279,0.0234059
5,8.5,0.803459,0.563811,0.065723,0.00505562,0.0238242
5,8.6,0.795133,0.554659,0.0642676,0.00494366,0.0242299
5,8.7,0.786699,0.545457,0.0628754,0.00483657,0.0246232
5,8.8,0.778161,0.536216,0.0615424,0.00473403,0.0250041
5,8.9,0.769525,0.526942,0.0602647,0.00463574,0.0253727
5,9,0.760796,0.517644,0.0590389,0.00454145,0.0257291
5,9.1,0.75198,0.508331,0.0578619,0.00445092,0.0260734
5,9.2,0.743081,0.499009,0.0567308,0.0043639,0.0264056
5,9.3,0.734106,0.489688,0.0556428,0.00428021,0.0267259
5,9.4,0.725059,0.480373,0.0545954,0.00419965,0.0270344
5,9.5,0.715947,0.471074,0.0535865,0.00412204,0.0273311
5,9.6,0.706773,0.461796,0.0526138,0.00404722,0.0276161
5,9.7,0.697544,0.452547,0.0516754,0.00397503,0.0278895
5,9.8,0.688265,0.443334,0.0507694,0.00390534,0.0281515
5,9.9,0.678941,0.434162,0.0498942,0.00383802,0.0284021
5,10,0.669577,0.425039,0.0490482,0.00377294,0.0286414
5,10.1,0.660178,0.415971,0.0482299,0.00370999,0.0288696
5,10.2,0.65075,0.406963,0.0474378,0.00364906,0.0290868
5,10.3,0.641297,0.39802,0.0466708,0.00359004,0.0292931
5,10.4,0.631826,0.389149,0.0459277,0.00353291,0.0294888
5,10.5,0.622339,0.380355,0.045209,0.00347765,0.0296709
5,10.6,0.612843,0.371641,0.0444927,0.00342251,0.0149961
5,10.7,0.612843,0.371641,0.0413755,0.00318273,0
5.1,-2,0.61178,0.370672,0.0476566,0.00317711,0
5.1,-1.9,0.61178,0.370672,0.0512506,0.00341671,-0.0149722
5.1,-1.8,0.62126,0.37936,0.0520728,0.00347149,-0.029622
5.1,-1.7,0.63073,0.388129,0.0528978,0.00352651,-0.0294402
5.1,-1.6,0.640185,0.396974,0.0537507,0.0035834,-0.0292438
5.1,-1.5,0.649621,0.40589,0.0546307,0.00364205,-0.0290366
5.1,-1.4,0.659033,0.414872,0.0555393,0.00370262,-0.0288186
5.1,-1.3,0.668415,0.423914,0.0564779,0.00376519,-0.0285894
5.1,-1.2,0.677763,0.43301,0.0574481,0.00382987,-0.0283491
5.1,-1.1,0.687071,0.442155,0.0584514,0.00389676,-0.0280974
5.1,-1,0.696334,0.451341,0.0594898,0.00396599,-0.0278343
5.1,-0.9,0.705547,0.460563,0.0605652,0.00403768,-0.0275596
5.1,-0.8,0.714705,0.469813,0.0616795,0.00411196,-0.0272733
5.1,-0.7,0.723802,0.479085,0.062835,0.004189,-0.0269751
5.1,-0.6,0.732833,0.488372,0.0640341,0.00426894,-0.0266651
5.1,-0.5,0.741793,0.497666,0.0652794,0.00435196,-0.026343
5.1,-0.4,0.750676,0.50696,0.0665737,0.00443825,-0.0260088
5.1,-0.3,0.759477,0.516246,0.06792,0.004528,-0.0256625
5.1,-0.2,0.768191,0.525515,0.0693215,0.00462143,-0.0253038
5.1,-0.1,0.776812,0.534762,0.0707818,0.00471879,-0.0249326
5.1,1.11022e-16,0.785335,0.543976,0.0723048,0.00482032,-0.0245489
5.1,0.1,0.793754,0.553149,0.0738946,0.0049263,-0.0241526
5.1,0.2,0.802065,0.562274,0.0755558,0.00503705,-0.0237434
5.1,0.3,0.810262,0.571341,0.0772935,0.0051529,-0.0233213
5.1,0.4,0.81834,0.580342,0.079113,0.0052742,-0.022886
5.1,0.5,0.826293,0.589268,0.0810204,0.00540136,-0.0224374
5.1,0.6,0.834117,0.598111,0.0830223,0.00553482,-0.0219753
5.1,0.7,0.841806,0.606861,0.085126,0.00567506,-0.0214992
5.1,0.8,0.849356,0.615509,0.0873393,0.00582262,-0.021009
5.1,0.9,0.85676,0.624047,0.0896713,0.00597808,-0.0205042
5.1,1,0.864015,0.632465,0.0921316,0.0061421,-0.0199844
5.1,1.1,0.871115,0.640755,0.0947311,0.00631541,-0.0194489
5.1,1.2,0.878056,0.648908,0.0974821,0.00649881,-0.0188971
5.1,1.3,0.884832,0.656914,0.100398,0.0066932,-0.0183281
5.1,1.4,0.89144,0.664765,0.103494,0.0068996,-0.0177409
5.1,1.5,0.897874,0.672451,0.106787,0.00711914,-0.0171342
5.1,1.6,0.904131,0.679966,0.110297,0.00735311,-0.0165063
5.1,1.7,0.910205,0.687298,0.114044,0.00760294,-0.0158555
5.1,1.8,0.916093,0.694441,0.118054,0.00787028,-0.0151793
5.1,1.9,0.921791,0.701386,0.122355,0.00815698,-0.0144748
5.1,2,0.927293,0.708125,0.126978,0.00846518,-0.0137383
5.1,2.1,0.932598,0.714649,0.13196,0.00879731,-0.0129654
5.1,2.2,0.9377,0.720951,0.137342,0.00915616,-0.0121502
5.1,2.3,0.942596,0.727023,0.143175,0.00954498,-0.0112859
5.1,2.4,0.947283,0.732858,0.149512,0.0099675,-0.0103634
5.1,2.5,0.951757,0.738448,0.156421,0.0104281,-0.00937176
5.1,2.6,0.956016,0.743788,0.163976,0.0109318,-0.00829684
5.1,2.7,0.960055,0.748869,0.172268,0.0114846,-0.00712103
5.1,2.8,0.963872,0.753686,0.181401,0.0120936,-0.00582223
5.1,2.9,0.967464,0.758232,0.191499,0.0127668,-0.00437279
5.1,3,0.970829,0.762503,0.202707,0.0135142,-0.00273859
5.1,3.1,0.973964,0.766492,0.215196,0.0143472,-0.000878251
5.1,3.2,0.976867,0.770194,0.229167,0.0152792,0.00125672
5.1,3.3,0.979535,0.773605,0.244854,0.016326,0.0037196
5.1,3.4,0.981968,0.77672,0.262517,0.0175053,0.00656142
5.1,3.5,0.984162,0.779536,0.282441,0.0188365,0.00981453
5.1,3.6,0.986116,0.782048,0.304901,0.0203383,0.0134585
5.1,3.7,0.98783,0.784253,0.330096,0.0220237,0.017356
5.1,3.8,0.989301,0.786148,0.358011,0.0238884,0.0211472
5.1,3.9,0.990528,0.787731,0.388149,0.0258893,0.0241115
5.1,4,0.991511,0.789001,0.419138,0.0279119,0.0250847
5.1,4.1,0.992249,0.789954,0.448315,0.0297483,0.0226732
5.1,4.2,0.992741,0.79059,0.471669,0.0311325,0.0159195
5.1,4.3,0.992988,0.790909,0.484585,0.0315784,0.00495128
5.1,4.4,0.992988,0.790909,0.490493,0.0339823,-0.00423217
5.1,4.5,0.992741,0.79059,0.476562,0.0329076,-0.0142053
5.1,4.6,0.992249,0.789954,0.448153,0.0292478,-0.0231364
5.1,4.7,0.991511,0.789001,0.419294,0.0276133,-0.0252407
5.1,4.8,0.990528,0.787731,0.38819,0.0256775,-0.0240695
5.1,4.9,0.989301,0.786148,0.357988,0.0237657,-0.0210595
5.1,5,0.98783,0.784253,0.330063,0.0219596,-0.0172905
5.1,5.1,0.986116,0.782048,0.304875,0.020306,-0.0134204
5.1,5.2,0.984162,0.779536,0.282425,0.0188204,-0.00979464
5.1,5.3,0.981968,0.77672,0.262508,0.0174973,-0.0065515
5.1,5.4,0.979535,0.773605,0.244848,0.016322,-0.00371476
5.1,5.5,0.976867,0.770194,0.229165,0.0152772,-0.00125438
5.1,5.6,0.973964,0.766492,0.215195,0.0143461,0.000879378
5.1,5.7,0.970829,0.762503,0.202706,0.0135137,0.00273913
5.1,5.8,0.967464,0.758232,0.191498,0.0127666,0.00437305
5.1,5.9,0.963872,0.753686,0.181401,0.0120934,0.00582235
5.1,6,0.960055,0.748869,0.172268,0.0114845,0.00712109
5.1,6.1,0.956016,0.743788,0.163976,0.0109318,0.00829686
5.1,6.2,0.951757,0.738448,0.156421,0.0104281,0.00937178
5.1,6.3,0.947283,0.732858,0.149512,0.00996749,0.0103634
5.1,6.4,0.942596,0.727023,0.143175,0.00954497,0.0112859
5.1,6.5,0.9377,0.720951,0.137342,0.00915616,0.0121502
5.1,6.6,0.932598,0.714649,0.13196,0.0087973,0.0129654
5.1,6.7,0.927293,0.708125,0.126978,0.00846518,0.0137383
5.1,6.8,0.921791,0.701386,0.122355,0.00815698,0.0144748
5.1,6.9,0.916093,0.694441,0.118054,0.00787028,0.0151793
5.1,7,0.910205,0.687298,0.114044,0.00760294,0.0158555
5.1,7.1,0.904131,0.679966,0.110297,0.00735311,0.0165063
5.1,7.2,0.897874,0.672451,0.106787,0.00711914,0.0171342
5.1,7.3,0.89144,0.664765,0.103494,0.0068996,0.0177409
5.1,7.4,0.884832,0.656914,0.100398,0.0066932,0.0183281
5.1,7.5,0.878056,0.648908,0.0974821,0.00649881,0.0188971
5.1,7.6,0.871115,0.640755,0.0947311,0.00631541,0.0194489
5.1,7.7,0.864015,0.632465,0.0921316,0.0061421,0.0199844
5.1,7.8,0.85676,0.624047,0.0896713,0.00597808,0.0205042
5.1,7.9,0.849356,0.615509,0.0873393,0.00582262,0.021009
5.1,8,0.841806,0.606861,0.085126,0.00567506,0.0214992
5.1,8.1,0.834117,0.598111,0.0830223,0.00553482,0.0219753
5.1,8.2,0.826293,0.589268,0.0810204,0.00540136,0.0224374
5.1,8.3,0.81834,0.580342,0.079113,0.0052742,0.022886
5.1,8.4,0.810262,0.571341,0.0772935,0.0051529,0.0233213
5.1,8.5,0.802065,0.562274,0.0755558,0.00503705,0.0237434
5.1,8.6,0.793754,0.553149,0.0738946,0.0049263,0.0241526
5.1,8.7,0.785335,0.543976,0.0723048,0.00482032,0.0245489
5.1,8.8,0.776812,0.534762,0.0707818,0.00471879,0.0249326
5.1,8.9,0.768191,0.525515,0.0693215,0.00462143,0.0253038
5.1,9,0.759477,0.516246,0.06792,0.004528,0.0256625
5.1,9.1,0.750676,0.50696,0.0665737,0.00443825,0.0260088
5.1,9.2,0.741793,0.497666,0.0652794,0.00435196,0.026343
5.1,9.3,0.732833,0.488372,0.0640341,0.00426894,0.0266651
5.1,9.4,0.723802,0.479085,0.062835,0.004189,0.0269751
5.1,9.5,0.714705,0.469813,0.0616795,0.00411196,0.0272733
5.1,9.6,0.705547,0.460563,0.0605652,0.00403768,0.0275596
5.1,9.7,0.696334,0.451341,0.0594898,0.00396599,0.0278343
5.1,9.8,0.687071,0.442155,0.0584514,0.00389676,0.0280974
5.1,9.9,0.677763,0.43301,0.0574481,0.00382987,0.0283491
5.1,10,0.668415,0.423914,0.0564779,0.00376519,0.0285894
5.1,10.1,0.659033,0.414872,0.0555393,0.00370262,0.0288186
5.1,10.2,0.649621,0.40589,0.0546307,0.00364204,0.0290366
5.1,10.3,0.640185,0.396974,0.0537507,0.00358336,0.0292438
5.1,10.4,0.63073,0.388129,0.0528978,0.00352654,0.0294402
5.1,10.5,0.62126,0.37936,0.0520729,0.00347156,0.029622
5.1,10.6,0.61178,0.370672,0.0512506,0.00341671,0.0149722
5.1,10.7,0.61178,0.370672,0.0476566,0.00317711,0
5.2,-2,0.610568,0.369567,0.0539021,0.00317071,0
5.2,-1.9,0.610568,0.369567,0.0579719,0.00341011,-0.0149452
5.2,-1.8,0.620028,0.378226,0.0588982,0.00346457,-0.0295664
5.2,-1.7,0.62948,0.386966,0.0598277,0.00351926,-0.0293851
5.2,-1.6,0.638916,0.395782,0.0607883,0.0035758,-0.0291878
5.2,-1.5,0.648334,0.404668,0.0617793,0.00363408,-0.0289797
5.2,-1.4,0.657727,0.41362,0.0628023,0.00369425,-0.0287607
5.2,-1.3,0.66709,0.422632,0.0638588,0.0037564,-0.0285305
5.2,-1.2,0.67642,0.431698,0.0649506,0.00382062,-0.0282891
5.2,-1.1,0.685709,0.440811,0.0660794,0.00388703,-0.0280363
5.2,-1,0.694954,0.449967,0.0672474,0.00395573,-0.0277719
5.2,-0.9,0.704149,0.459157,0.0684565,0.00402685,-0.0274958
5.2,-0.8,0.713288,0.468377,0.0697092,0.00410054,-0.027208
5.2,-0.7,0.722367,0.477617,0.0710077,0.00417692,-0.0269083
5.2,-0.6,0.73138,0.486873,0.0723548,0.00425616,-0.0265965
5.2,-0.5,0.740322,0.496135,0.0737533,0.00433843,-0.0262725
5.2,-0.4,0.749188,0.505398,0.0752062,0.0044239,-0.0259363
5.2,-0.3,0.757971,0.514652,0.0767169,0.00451276,-0.0255876
5.2,-0.2,0.766668,0.52389,0.078289,0.00460523,-0.0252264
5.2,-0.1,0.775272,0.533105,0.0799262,0.00470154,-0.0248526
5.2,1.11022e-16,0.783778,0.542287,0.0816329,0.00480194,-0.0244659
5.2,0.1,0.792181,0.55143,0.0834137,0.00490668,-0.0240662
5.2,0.2,0.800475,0.560523,0.0852734,0.00501608,-0.0236534
5.2,0.3,0.808656,0.569559,0.0872175,0.00513044,-0.0232272
5.2,0.4,0.816718,0.57853,0.089252,0.00525012,-0.0227874
5.2,0.5,0.824656,0.587425,0.0913834,0.00537549,-0.0223338
5.2,0.6,0.832464,0.596237,0.0936188,0.00550699,-0.021866
5.2,0.7,0.840138,0.604957,0.0959659,0.00564505,-0.0213838
5.2,0.8,0.847672,0.613576,0.0984335,0.00579021,-0.0208867
5.2,0.9,0.855062,0.622084,0.101031,0.005943,-0.0203741
5.2,1,0.862302,0.630473,0.103769,0.00610405,-0.0198456
5.2,1.1,0.869388,0.638735,0.106659,0.00627404,-0.0193004
5.2,1.2,0.876315,0.646859,0.109713,0.00645373,-0.0187376
5.2,1.3,0.883078,0.654837,0.112947,0.00664397,-0.0181563
5.2,1.4,0.889673,0.662661,0.116377,0.00684569,-0.0175553
5.2,1.5,0.896095,0.670321,0.120019,0.00705994,-0.0169329
5.2,1.6,0.902339,0.677809,0.123894,0.00728791,-0.0162875
5.2,1.7,0.908401,0.685117,0.128026,0.00753091,-0.0156169
5.2,1.8,0.914277,0.692235,0.132438,0.00779045,-0.0149184
5.2,1.9,0.919964,0.699156,0.137159,0.00806821,-0.0141886
5.2,2,0.925456,0.705871,0.142224,0.00836609,-0.0134238
5.2,2.1,0.930749,0.712372,0.147667,0.00868628,-0.0126189
5.2,2.2,0.935842,0.718652,0.153531,0.00903124,-0.011768
5.2,2.3,0.940728,0.724703,0.159864,0.00940379,-0.0108638
5.2,2.4,0.945406,0.730518,0.166722,0.00980718,-0.00989728
5.2,2.5,0.949871,0.736089,0.174166,0.0102451,-0.00885743
5.2,2.6,0.954121,0.741409,0.182271,0.0107219,-0.00773078
5.2,2.7,0.958152,0.746473,0.191118,0.0112423,-0.00650098
5.2,2.8,0.961961,0.751273,0.200803,0.0118121,-0.00514835
5.2,2.9,0.965546,0.755804,0.211437,0.0124377,-0.00364958
5.2,3,0.968905,0.76006,0.223145,0.0131266,-0.00197777
5.2,3.1,0.972033,0.764035,0.236067,0.0138871,-0.000103261
5.2,3.2,0.974931,0.767724,0.250361,0.0147284,0.00200401
5.2,3.3,0.977594,0.771123,0.266196,0.0156607,0.00436931
5.2,3.4,0.980021,0.774227,0.283743,0.0166941,0.00700284
5.2,3.5,0.982211,0.777033,0.303154,0.0178378,0.0098812
5.2,3.6,0.984162,0.779536,0.324524,0.0190972,0.0129163
5.2,3.7,0.985872,0.781733,0.347818,0.0204691,0.0159087
5.2,3.8,0.98734,0.783622,0.372748,0.021934,0.0184895
5.2,3.9,0.988565,0.7852,0.398599,0.0234436,0.0200756
5.2,4,0.989546,0.786464,0.424019,0.0249081,0.0199035
5.2,4.1,0.990283,0.787414,0.446897,0.0261937,0.0172338
5.2,4.2,0.990774,0.788049,0.464511,0.0271386,0.0117414
5.2,4.3,0.99102,0.788366,0.474215,0.0276107,0.00397094
5.2,4.4,0.99102,0.788366,0.474245,0.0275311,-0.00462571
5.2,4.5,0.990774,0.788049,0.464598,0.0269686,-0.0122176
5.2,4.6,0.990283,0.787414,0.446997,0.0260067,-0.0175016
5.2,4.7,0.989546,0.786464,0.424094,0.0247406,-0.0200155
5.2,4.8,0.988565,0.7852,0.398633,0.0233198,-0.0200807
5.2,4.9,0.98734,0.783622,0.372747,0.0218534,-0.0184537
5.2,5,0.985872,0.781733,0.347803,0.0204213,-0.0158714
5.2,5.1,0.984162,0.779536,0.324509,0.0190703,-0.0128896
5.2,5.2,0.982211,0.777033,0.303142,0.0178231,-0.00986473
5.2,5.3,0.980021,0.774227,0.283735,0.0166862,-0.00699345
5.2,5.4,0.977594,0.771123,0.266191,0.0156565,-0.00436416
5.2,5.5,0.974931,0.767724,0.250358,0.0147261,-0.00200125
5.2,5.6,0.972033,0.764035,0.236065,0.0138858,0.000104721
5.2,5.7,0.968905,0.76006,0.223144,0.0131259,0.00197854
5.2,5.8,0.965546,0.755804,0.211437,0.0124374,0.00364999
5.2,5.9,0.961961,0.751273,0.200803,0.0118119,0.00514857
5.2,6,0.958152,0.746473,0.191117,0.0112422,0.0065011
5.2,6.1,0.954121,0.741409,0.18227,0.0107218,0.00773084
5.2,6.2,0.949871,0.736089,0.174166,0.0102451,0.00885746
5.2,6.3,0.945406,0.730518,0.166722,0.00980716,0.0098973
5.2,6.4,0.940728,0.724703,0.159864,0.00940378,0.0108638
5.2,6.5,0.935842,0.718652,0.153531,0.00903123,0.011768
5.2,6.6,0.930749,0.712372,0.147667,0.00868627,0.0126189
5.2,6.7,0.925456,0.705871,0.142224,0.00836609,0.0134238
5.2,6.8,0.919964,0.699156,0.137159,0.0080682,0.0141886
5.2,6.9,0.914277,0.692235,0.132438,0.00779045,0.0149184
5.2,7,0.908401,0.685117,0.128026,0.00753091,0.0156169
5.2,7.1,0.902339,0.677809,0.123894,0.00728791,0.0162875
5.2,7.2,0.896095,0.670321,0.120019,0.00705994,0.0169329
5.2,7.3,0.889673,0.662661,0.116377,0.00684569,0.0175553
5.2,7.4,0.883078,0.654837,0.112947,0.00664397,0.0181563
5.2,7.5,0.876315,0.646859,0.109713,0.00645373,0.0187376
5.2,7.6,0.869388,0.638735,0.106659,0.00627404,0.0193004
5.2,7.7,0.862302,0.630473,0.103769,0.00610405,0.0198456
5.2,7.8,0.855062,0.622084,0.101031,0.005943,0.0203741
5.2,7.9,0.847672,0.613576,0.0984335,0.00579021,0.0208867
5.2,8,0.840138,0.604957,0.0959659,0.00564505,0.0213838
5.2,8.1,0.832464,0.596237,0.0936188,0.00550699,0.021866
5.2,8.2,0.824656,0.587425,0.0913834,0.00537549,0.0223338
5.2,8.3,0.816718,0.57853,0.089252,0.00525012,0.0227874
5.2,8.4,0.808656,0.569559,0.0872175,0.00513044,0.0232272
5.2,8.5,0.800475,0.560523,0.0852734,0.00501608,0.0236534
5.2,8.6,0.792181,0.55143,0.0834137,0.00490668,0.0240662
5.2,8.7,0.783778,0.542287,0.0816329,0.00480194,0.0244659
5.2,8.8,0.775272,0.533105,0.0799262,0.00470154,0.0248526
5.2,8.9,0.766668,0.52389,0.078289,0.00460523,0.0252264
5.2,9,0.757971,0.514652,0.0767169,0.00451276,0.0255876
5.2,9.1,0.749188,0.505398,0.0752062,0.0044239,0.0259363
5.2,9.2,0.740322,0.496135,0.0737533,0.00433843,0.0262725
5.2,9.3,0.73138,0.486873,0.0723548,0.00425616,0.0265965
5.2,9.4,0.722367,0.477617,0.0710077,0.00417692,0.0269083
5.2,9.5,0.713288,0.468377,0.0697092,0.00410054,0.027208
5.2,9.6,0.704149,0.459157,0.0684565,0.00402685,0.0274958
5.2,9.7,0.694954,0.449967,0.0672474,0.00395573,0.0277719
5.2,9.8,0.685709,0.440811,0.0660794,0.00388703,0.0280363
5.2,9.9,0.67642,0.431698,0.0649506,0.00382062,0.0282891
5.2,10,0.66709,0.422632,0.0638588,0.0037564,0.0285305
5.2,10.1,0.657727,0.41362,0.0628023,0.00369425,0.0287607
5.2,10.2,0.648334,0.404668,0.0617793,0.00363407,0.0289797
5.2,10.3,0.638916,0.395782,0.0607883,0.00357576,0.0291878
5.2,10.4,0.62948,0.386966,0.0598277,0.00351929,0.0293851
5.2,10.5,0.620028,0.378226,0.0588983,0.00346464,0.0295664
5.2,10.6,0.610568,0.369567,0.0579719,0.00341011,0.0149452
5.2,10.7,0.610568,0.369567,0.0539021,0.00317071,0
5.3,-2,0.609206,0.368328,0.0601077,0.00316356,0
5.3,-1.9,0.609206,0.368328,0.0646519,0.00340273,-0.0149149
5.3,-1.8,0.618646,0.376955,0.0656805,0.00345683,-0.0295044
5.3,-1.7,0.628076,0.385663,0.0667123,0.00351116,-0.0293235
5.3,-1.6,0.637492,0.394445,0.0677786,0.00356731,-0.0291253
5.3,-1.5,0.646888,0.403299,0.0688783,0.00362517,-0.0289163
5.3,-1.4,0.65626,0.412217,0.0700132,0.0036849,-0.0286962
5.3,-1.3,0.665603,0.421195,0.071185,0.00374658,-0.0284649
5.3,-1.2,0.674911,0.430226,0.0723956,0.00381029,-0.0282223
5.3,-1.1,0.68418,0.439305,0.073647,0.00387616,-0.0279682
5.3,-1,0.693405,0.448426,0.0749413,0.00394428,-0.0277025
5.3,-0.9,0.702579,0.457582,0.0762809,0.00401478,-0.027425
5.3,-0.8,0.711698,0.466766,0.0776681,0.0040878,-0.0271355
5.3,-0.7,0.720757,0.475972,0.0791058,0.00416346,-0.0268341
5.3,-0.6,0.72975,0.485192,0.0805966,0.00424193,-0.0265205
5.3,-0.5,0.738672,0.49442,0.0821437,0.00432335,-0.0261945
5.3,-0.4,0.747517,0.503646,0.0837504,0.00440791,-0.0258561
5.3,-0.3,0.756282,0.512865,0.0854202,0.0044958,-0.025505
5.3,-0.2,0.764959,0.522068,0.087157,0.00458721,-0.0251412
5.3,-0.1,0.773543,0.531248,0.088965,0.00468237,-0.0247645
5.3,1.11022e-16,0.782031,0.540395,0.0908486,0.00478151,-0.0243746
5.3,0.1,0.790415,0.549502,0.0928129,0.00488489,-0.0239715
5.3,0.2,0.798691,0.558561,0.094863,0.00499279,-0.0235548
5.3,0.3,0.806853,0.567562,0.0970049,0.00510552,-0.0231244
5.3,0.4,0.814897,0.576498,0.0992448,0.00522341,-0.02268
5.3,0.5,0.822817,0.585359,0.10159,0.00534683,-0.0222212
5.3,0.6,0.830608,0.594137,0.104047,0.00547616,-0.0217478
5.3,0.7,0.838265,0.602823,0.106625,0.00561185,-0.0212592
5.3,0.8,0.845782,0.611408,0.109333,0.00575437,-0.020755
5.3,0.9,0.853156,0.619884,0.112181,0.00590424,-0.0202346
5.3,1,0.86038,0.628241,0.115179,0.00606206,-0.0196973
5.3,1.1,0.86745,0.63647,0.11834,0.00622844,-0.0191424
5.3,1.2,0.874362,0.644563,0.121678,0.00640411,-0.0185688
5.3,1.3,0.88111,0.65251,0.125207,0.00658983,-0.0179754
5.3,1.4,0.88769,0.660303,0.128943,0.00678648,-0.0173609
5.3,1.5,0.894097,0.667934,0.132905,0.00699502,-0.0167235
5.3,1.6,0.900327,0.675392,0.137114,0.00721652,-0.0160614
5.3,1.7,0.906376,0.682671,0.141592,0.0074522,-0.0153721
