0.43,0.03,1.24973e-05
0.44,0.03,1.33366e-05
0.45,0.03,1.40906e-05
0.46,0.03,1.47392e-05
0.47,0.03,1.52642e-05
0.48,0.03,1.56506e-05
0.49,0.03,1.58871e-05
0.5,0.03,1.59668e-05
0.51,0.03,1.58871e-05
0.52,0.03,1.56506e-05
0.53,0.03,1.52642e-05
0.54,0.03,1.47392e-05
0.55,0.03,1.40906e-05
0.56,0.03,1.33366e-05
0.57,0.03,1.24973e-05
0.58,0.03,1.15943e-05
0.59,0.03,1.06495e-05
0.6,0.03,9.68434e-06
0.61,0.03,8.71905e-06
0.62,0.03,7.77187e-06
0.63,0.03,6.85865e-06
0.64,0.03,5.99251e-06
0.65,0.03,5.18366e-06
0.66,0.03,4.43936e-06
0.67,0.03,3.76411e-06
0.68,0.03,3.15981e-06
0.69,0.03,2.62613e-06
0.7,0.03,2.16087e-06
0.71,0.03,1.76035e-06
0.72,0.03,1.41979e-06
0.73,0.03,1.13373e-06
0.74,0.03,8.96292e-07
0.75,0.03,7.01532e-07
0.76,0.03,5.43628e-07
0.77,0.03,4.17075e-07
0.78,0.03,3.16798e-07
0.79,0.03,2.38237e-07
0.8,0.03,1.77375e-07
0.81,0.03,1.30747e-07
0.82,0.03,9.54179e-08
0.83,0.03,6.8942e-08
0.84,0.03,4.93169e-08
0.85,0.03,3.49272e-08
0.86,0.03,2.449e-08
0.87,0.03,1.70009e-08
0.88,0.03,1.16845e-08
0.89,0.03,7.95075e-09
0.9,0.03,5.35626e-09
0.91,0.03,3.5725e-09
0.92,0.03,2.35907e-09
0.93,0.03,1.54229e-09
0.94,0.03,9.98267e-10
0.95,0.03,6.39714e-10
0.96,0.03,4.05865e-10
0.97,0.03,2.54938e-10
0.98,0.03,1.58542e-10
0.99,0.03,9.7614e-11
1,0.03,5.95027e-11

0,0.04,9.47291e-11
0.01,0.04,1.55403e-10
0.02,0.04,2.52402e-10
0.03,0.04,4.05865e-10
0.04,0.04,6.46143e-10
0.05,0.04,1.01843e-09
0.06,0.04,1.58926e-09
0.07,0.04,2.45534e-09
0.08,0.04,3.75567e-09
0.09,0.04,5.68747e-09
0.1,0.04,8.52724e-09
0.11,0.04,1.26577e-08
0.12,0.04,1.86019e-08
0.13,0.04,2.70657e-08
0.14,0.04,3.89885e-08
0.15,0.04,5.56046e-08
0.16,0.04,7.85131e-08
0.17,0.04,1.09757e-07
0.18,0.04,1.51907e-07
0.19,0.04,2.08151e-07
0.2,0.04,2.82383e-07
0.21,0.04,3.79277e-07
0.22,0.04,5.04348e-07
0.23,0.04,6.63989e-07
0.24,0.04,8.65464e-07
