x,z,T_00,T_01,T_02,T_10,T_11,T_12,T_20,T_21,T_22
45,90,0.0606362,-0.00125515,-0.0171917,-0.00125515,0.0489004,0.00764876,-0.0171917,0.00764876,0.07771
45,91,0.052668,-0.00090835,-0.0146307,-0.00090835,0.042982,0.00639005,-0.0146307,0.00639005,0.0684244
45,92,0.0456561,-0.000645013,-0.0124096,-0.000645013,0.0376804,0.00532519,-0.0124096,0.00532519,0.0600409
45,93,0.0394986,-0.000446785,-0.010492,-0.000446785,0.0329462,0.00442736,-0.010492,0.00442736,0.0525091
45,94,0.0341025,-0.000299053,-0.00884345,-0.000299053,0.0287311,0.00367266,-0.00884345,0.00367266,0.0457733
45,95,0.0293829,-0.000190245,-0.00743152,-0.000190245,0.0249892,0.00304005,-0.00743152,0.00304005,0.0397748
45,96,0.025263,-0.000111249,-0.00622665,-0.000111249,0.0216768,0.00251112,-0.00622665,0.00251112,0.0344542
45,97,0.0216736,-5.49237e-05,-0.00520198,-5.49237e-05,0.0187527,0.00206994,-0.00520198,0.00206994,0.0297526
45,98,0.0185525,-1.57027e-05,-0.00433341,-1.57027e-05,0.0161785,0.00170277,-0.00433341,0.00170277,0.0256131
45,99,0.0158439,1.07326e-05,-0.00359946,1.07326e-05,0.0139187,0.00139785,-0.00359946,0.00139785,0.0219813
45,100,0.0134981,2.77151e-05,-0.00298119,2.77151e-05,0.0119403,0.00114515,-0.00298119,0.00114515,0.0188056
45,101,0.0114708,3.78025e-05,-0.00246194,3.78025e-05,0.0102133,0.00093614,-0.00246194,0.00093614,0.0160382
45,102,0.00972278,4.29457e-05,-0.00202716,4.29457e-05,0.00870988,0.000763624,-0.00202716,0.000763624,0.0136346
45,103,0.00821894,4.46221e-05,-0.00166419,4.46221e-05,0.00740507,0.000621515,-0.00166419,0.000621515,0.011554
45,104,0.00692837,4.39415e-05,-0.0013621,4.39415e-05,0.00627603,0.000504696,-0.0013621,0.000504696,0.00975885
45,105,0.00582365,4.17289e-05,-0.00111144,4.17289e-05,0.00530211,0.000408867,-0.00111144,0.000408867,0.00821536
45,106,0.00488057,3.85899e-05,-0.000904088,3.85899e-05,0.00446467,0.00033043,-0.000904088,0.00033043,0.00689276
45,107,0.00407772,3.49621e-05,-0.000733106,3.49621e-05,0.00374695,0.000266371,-0.000733106,0.000266371,0.00576338
45,108,0.00339627,3.11549e-05,-0.000592561,3.11549e-05,0.00313392,0.000214178,-0.000592561,0.000214178,0.00480239
45,109,0.00281961,2.73808e-05,-0.000477409,2.73808e-05,0.00261211,0.000171754,-0.000477409,0.000171754,0.00398763
45,110,0.00233318,2.37799e-05,-0.000383373,2.37799e-05,0.00216953,0.000137359,-0.000383373,0.000137359,0.00329935
45,111,0.00192419,2.04384e-05,-0.000306837,2.04384e-05,0.0017955,0.000109545,-0.000306837,0.000109545,0.00272008
45,112,0.00158148,1.74034e-05,-0.000244756,1.74034e-05,0.00148059,8.71133e-05,-0.000244756,8.71133e-05,0.00223438
45,113,0.00129531,1.46941e-05,-0.000194573,1.46941e-05,0.00121644,6.90729e-05,-0.000194573,6.90729e-05,0.00182869
45,114,0.00105718,1.23103e-05,-0.00015415,1.23103e-05,0.000995716,5.46053e-05,-0.00015415,5.46053e-05,0.00149113
45,115,0.00085975,1.02387e-05,-0.000121703,1.02387e-05,0.000812002,4.30372e-05,-0.000121703,4.30372e-05,0.00121136
45,116,0.00069667,8.45786e-06,-9.57511e-05,8.45786e-06,0.000659692,3.38152e-05,-9.57511e-05,3.38152e-05,0.000980393
45,117,0.000562465,6.94187e-06,-7.50693e-05,6.94187e-06,0.00053392,2.64862e-05,-7.50693e-05,2.64862e-05,0.000790474
45,118,0.000452442,5.66272e-06,-5.86472e-05,5.66272e-06,0.000430477,2.06799e-05,-5.86472e-05,2.06799e-05,0.00063493
45,119,0.000362591,4.59215e-06,-4.56551e-05,4.59215e-06,0.000345745,1.60946e-05,-4.56551e-05,1.60946e-05,0.000508052
45,120,0.000289498,3.70293e-06,-3.54145e-05,3.70293e-06,0.00027662,1.24853e-05,-3.54145e-05,1.24853e-05,0.000404974
45,121,0.000230272,2.96958e-06,-2.73726e-05,2.96958e-06,0.000220459,9.65364e-06,-2.73726e-05,9.65364e-06,0.000321572
45,122,0.00018247,2.3688e-06,-2.10815e-05,2.3688e-06,0.000175018,7.4397e-06,-2.10815e-05,7.4397e-06,0.00025436
45,123,0.000144044,1.88065e-06,-1.61861e-05,1.88065e-06,0.000138402,5.70517e-06,-1.61861e-05,5.70517e-06,0.00020043
45,124,0.000113271,1.48446e-06,-1.23643e-05,1.48446e-06,0.000109019,4.37239e-06,-1.23643e-05,4.37239e-06,0.000157331
45,125,8.87363e-05,1.1645e-06,-9.41165e-06,1.1645e-06,8.55388e-05,3.34873e-06,-9.41165e-06,3.34873e-06,0.000123
45,126,6.92532e-05,9.1141e-07,-7.15428e-06,9.1141e-07,6.68518e-05,2.53814e-06,-7.15428e-06,2.53814e-06,9.57924e-05
45,127,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0
46,1,7.39951e-05,8.74732e-07,9.89609e-06,8.74732e-07,7.16655e-05,-9.95227e-08,9.89609e-06,-9.95228e-08,0.000103158
46,2,9.48027e-05,1.12128e-06,1.30048e-05,1.12128e-06,9.1693e-05,-1.39014e-07,1.30048e-05,-1.39014e-07,0.000132445
46,3,0.000121004,1.43182e-06,1.70485e-05,1.43182e-06,0.000116863,-1.91906e-07,1.70485e-05,-1.91906e-07,0.000169424
46,4,0.000153845,1.80782e-06,2.22078e-05,1.80782e-06,0.000148358,-3.75281e-07,2.22078e-05,-3.75281e-07,0.000215906
46,5,0.000194856,2.27758e-06,2.88476e-05,2.27758e-06,0.000187604,-5.79945e-07,2.88476e-05,-5.79945e-07,0.000274038
46,6,0.000245863,2.85401e-06,3.73508e-05,2.85401e-06,0.00023631,-8.73656e-07,3.73508e-05,-8.73656e-07,0.000346512
46,7,0.000309048,3.55722e-06,4.81859e-05,3.55722e-06,0.000296505,-1.28762e-06,4.81859e-05,-1.28762e-06,0.000436465
46,8,0.000387011,4.40916e-06,6.19458e-05,4.40916e-06,0.000370596,-1.86507e-06,6.19458e-05,-1.86507e-06,0.00054767
46,9,0.00048283,5.43378e-06,7.93567e-05,5.43378e-06,0.000461417,-2.66237e-06,7.93567e-05,-2.66237e-06,0.000684593
46,10,0.000600137,6.65654e-06,0.000101309,6.65654e-06,0.000572296,-3.75316e-06,0.000101309,-3.75316e-06,0.000852505
46,11,0.000743201,8.10355e-06,0.000128888,8.10355e-06,0.000707116,-5.233e-06,0.000128888,-5.233e-06,0.0010576
46,12,0.000917013,9.80029e-06,0.000163415,9.80029e-06,0.000870392,-7.22513e-06,0.000163415,-7.22513e-06,0.00130712
46,13,0.0011274,1.17698e-05,0.000206491,1.17698e-05,0.00106735,-9.88762e-06,0.000206491,-9.88762e-06,0.00160949
46,14,0.0013811,1.40299e-05,0.000260051,1.40299e-05,0.001304,-1.34221e-05,0.000260051,-1.34221e-05,0.0019745
46,15,0.00168596,1.65895e-05,0.000326421,1.65895e-05,0.00158726,-1.80845e-05,0.000326421,-1.80845e-05,0.00241341
46,16,0.00205098,1.94441e-05,0.000408396,1.94441e-05,0.001925,-2.41979e-05,0.000408396,-2.41979e-05,0.00293918
46,17,0.00248655,2.25681e-05,0.000509318,2.25681e-05,0.00232622,-3.21684e-05,0.000509318,-3.21684e-05,0.00356665
46,18,0.00300455,2.59072e-05,0.000633174,2.59072e-05,0.00280109,-4.25044e-05,0.000633174,-4.25044e-05,0.00431272
46,19,0.00361859,2.93656e-05,0.000784707,2.93656e-05,0.00336113,-5.58389e-05,0.000784707,-5.58389e-05,0.00519661
46,20,0.0043442,3.27917e-05,0.000969544,3.27917e-05,0.00401929,-7.29583e-05,0.000969544,-7.29583e-05,0.00624002
46,21,0.00519909,3.5958e-05,0.00119434,3.5958e-05,0.00479014,-9.48345e-05,0.00119434,-9.48346e-05,0.00746745
46,22,0.00620338,3.85355e-05,0.00146696,3.85355e-05,0.00568998,-0.000122666,0.00146696,-0.000122666,0.0089064
46,23,0.00737992,4.00608e-05,0.00179666,4.00608e-05,0.00673703,-0.000157923,0.00179666,-0.000157923,0.0105876
46,24,0.00875465,3.98939e-05,0.0021943,3.98939e-05,0.00795156,-0.000202409,0.0021943,-0.000202409,0.0125454
46,25,0.0103569,3.71627e-05,0.0026726,3.71627e-05,0.0093561,-0.000258323,0.0026726,-0.000258323,0.0148179
46,26,0.01222,3.06937e-05,0.00324644,3.06937e-05,0.0109756,-0.000328341,0.00324644,-0.000328341,0.017447
46,27,0.0143814,1.89213e-05,0.00393312,1.89213e-05,0.0128376,-0.000415715,0.00393312,-0.000415715,0.0204791
46,28,0.0168836,-2.26811e-07,0.00475272,-2.26828e-07,0.0149725,-0.000524377,0.00475272,-0.000524377,0.0239648
46,29,0.0197744,-2.94762e-05,0.00572846,-2.94762e-05,0.0174136,-0.000659071,0.00572846,-0.000659071,0.0279589
46,30,0.0231074,-7.23915e-05,0.00688704,-7.23916e-05,0.0201972,-0.0008255,0.00688704,-0.0008255,0.0325207
46,31,0.0269431,-0.000133612,0.00825903,-0.000133612,0.0233628,-0.0010305,0.00825903,-0.0010305,0.0377134
46,32,0.031349,-0.000219144,0.00987922,-0.000219144,0.0269534,-0.00128222,0.00987922,-0.00128222,0.0436038
46,33,0.0364006,-0.000336735,0.0117869,-0.000336735,0.0310147,-0.00159033,0.0117869,-0.00159033,0.0502613
46,34,0.0421816,-0.000496323,0.0140262,-0.000496323,0.0355959,-0.00196626,0.0140262,-0.00196626,0.0577568
46,35,0.0487849,-0.000710605,0.0166458,-0.000710605,0.0407487,-0.00242341,0.0166458,-0.00242341,0.0661612
46,36,0.0563127,-0.000995718,0.0196993,-0.000995718,0.0465276,-0.00297736,0.0196993,-0.00297736,0.0755432
46,37,0.064877,-0.00137206,0.0232445,-0.00137206,0.0529889,-0.00364609,0.0232445,-0.00364609,0.0859662
46,38,0.0745998,-0.00186529,0.0273428,-0.00186529,0.0601902,-0.00445008,0.0273428,-0.00445008,0.0974853
46,39,0.0856127,-0.00250744,0.0320578,-0.00250744,0.0681898,-0.0054124,0.0320578,-0.0054124,0.110143
46,40,0.0980568,-0.00333827,0.0374535,-0.00333827,0.0770456,-0.00655851,0.0374535,-0.00655851,0.123964
46,41,0.112082,-0.00440677,0.0435916,-0.00440677,0.0868142,-0.00791599,0.0435916,-0.00791599,0.138951
46,42,0.127844,-0.00577276,0.0505282,-0.00577276,0.0975496,-0.00951382,0.0505282,-0.00951382,0.155075
46,43,0.145506,-0.00750867,0.0583088,-0.00750867,0.109303,-0.0113813,0.0583088,-0.0113813,0.172273
46,44,0.165232,-0.00970123,0.0669629,-0.00970123,0.122119,-0.0135462,0.0669629,-0.0135462,0.190439
46,45,0.187187,-0.0124531,0.0764963,-0.0124531,0.136039,-0.0160327,0.0764963,-0.0160327,0.209418
46,46,0.211527,-0.0158841,0.0868829,-0.0158841,0.151097,-0.0188572,0.0868829,-0.0188572,0.228999
46,47,0.238398,-0.0201317,0.098054,-0.0201317,0.167319,-0.0220244,0.098054,-0.0220244,0.248913
46,48,0.267926,-0.0253507,0.109887,-0.0253507,0.184722,-0.0255209,0.109887,-0.0255209,0.268828
46,49,0.300203,-0.0317105,0.122193,-0.0317105,0.203313,-0.0293073,0.122193,-0.0293073,0.288353
46,50,0.335279,-0.0393906,0.134702,-0.0393906,0.223087,-0.0333094,0.134702,-0.0333094,0.30704
46,51,0.373139,-0.0485716,0.14705,-0.0485716,0.244022,-0.0374066,0.14705,-0.0374066,0.3244
46,52,0.413688,-0.059422,0.158767,-0.059422,0.266072,-0.0414203,0.158767,-0.0414203,0.339919
46,53,0.456715,-0.0720776,0.169267,-0.0720776,0.289157,-0.0451015,0.169267,-0.0451015,0.353087
46,54,0.501869,-0.086613,0.17785,-0.086613,0.313146,-0.0481206,0.17785,-0.0481206,0.363438
46,55,0.548611,-0.103003,0.183706,-0.103003,0.337834,-0.0500633,0.183706,-0.0500633,0.370602
46,56,0.596178,-0.121075,0.185951,-0.121075,0.362909,-0.0504362,0.185951,-0.0504362,0.374369
46,57,0.643537,-0.140455,0.183677,-0.140455,0.387921,-0.0486921,0.183677,-0.0486921,0.37476
46,58,0.689355,-0.160512,0.176049,-0.160512,0.41224,-0.0442814,0.176049,-0.0442814,0.372096
46,59,0.731995,-0.180327,0.162437,-0.180327,0.435039,-0.036738,0.162437,-0.036738,0.367046
46,60,0.769572,-0.198703,0.142587,-0.198703,0.455306,-0.0257985,0.142587,-0.0257985,0.360624
46,61,0.626397,-0.387945,-0.0569012,-0.387945,0.298221,-0.185227,-0.0569013,-0.185227,0.180406
46,62,0.644692,-0.402559,-0.0909781,-0.402559,0.306777,-0.171437,-0.0909782,-0.171437,0.171821
46,63,0.654186,-0.410198,-0.126846,-0.410198,0.311279,-0.154205,-0.126846,-0.154205,0.167196
46,64,0.654121,-0.410166,-0.162398,-0.410166,0.311268,-0.134829,-0.162398,-0.134829,0.167218
46,65,0.644516,-0.402473,-0.195415,-0.402473,0.306748,-0.114799,-0.195415,-0.114799,0.17188
46,66,0.626159,-0.387825,-0.22392,-0.387825,0.298183,-0.0955202,-0.223919,-0.0955202,0.180483
46,67,0.769325,-0.198575,-0.0775679,-0.198575,0.455269,0.090805,-0.0775677,0.090805,0.360699
46,68,0.731778,-0.180211,-0.0995328,-0.180211,0.435009,0.0995635,-0.0995327,0.0995635,0.367103
46,69,0.689184,-0.160417,-0.115808,-0.160417,0.41222,0.104408,-0.115807,0.104408,0.372127
46,70,0.643413,-0.140384,-0.126576,-0.140384,0.387911,0.105669,-0.126576,0.105669,0.374769
46,71,0.596092,-0.121024,-0.132368,-0.121024,0.362908,0.103904,-0.132368,0.103904,0.374361
46,72,0.548553,-0.102968,-0.133902,-0.102968,0.337837,0.0997687,-0.133902,0.0997687,0.370583
46,73,0.50183,-0.0865893,-0.131973,-0.0865893,0.313153,0.0939174,-0.131973,0.0939174,0.363414
46,74,0.45669,-0.0720619,-0.127361,-0.0720619,0.289166,0.0869441,-0.127361,0.0869441,0.353062
46,75,0.413671,-0.0594117,-0.120788,-0.0594117,0.266081,0.0793512,-0.120788,0.0793512,0.339895
46,76,0.373128,-0.0485649,-0.11288,-0.0485649,0.244031,0.0715405,-0.11288,0.0715405,0.324379
46,77,0.33527,-0.0393862,-0.104167,-0.0393862,0.223095,0.0638176,-0.104167,0.0638176,0.307022
46,78,0.300197,-0.0317077,-0.0950781,-0.0317077,0.20332,0.0564023,-0.0950781,0.0564023,0.288338
46,79,0.267922,-0.0253488,-0.0859505,-0.0253488,0.184728,0.0494427,-0.0859505,0.0494427,0.268816
46,80,0.238395,-0.0201304,-0.0770383,-0.0201304,0.167324,0.043029,-0.0770383,0.043029,0.248903
46,81,0.211525,-0.0158832,-0.0685254,-0.0158832,0.151101,0.0372063,-0.0685254,0.0372063,0.228991
46,82,0.187185,-0.0124524,-0.0605364,-0.0124524,0.136043,0.0319864,-0.0605364,0.0319864,0.209412
46,83,0.165231,-0.00970069,-0.0531479,-0.00970069,0.122122,0.0273565,-0.0531479,0.0273565,0.190434
46,84,0.145505,-0.00750824,-0.0463988,-0.00750824,0.109305,0.0232878,-0.0463988,0.0232878,0.172269
46,85,0.127843,-0.0057724,-0.0402986,-0.0057724,0.0975517,0.0197407,-0.0402986,0.0197407,0.155072
46,86,0.112081,-0.00440646,-0.0348355,-0.00440646,0.0868158,0.0166701,-0.0348355,0.0166701,0.138948
46,87,0.0980565,-0.00333801,-0.0299822,-0.00333801,0.0770469,0.0140282,-0.0299822,0.0140282,0.123962
46,88,0.0856126,-0.00250721,-0.0257012,-0.00250721,0.0681909,0.0117678,-0.0257012,0.0117678,0.110141
46,89,0.0745997,-0.00186509,-0.021949,-0.00186509,0.0601911,0.00984299,-0.021949,0.00984299,0.0974841
46,90,0.064877,-0.0013719,-0.0186788,-0.0013719,0.0529896,0.00821111,-0.0186788,0.00821111,0.0859652
46,91,0.0563127,-0.000995574,-0.0158432,-0.000995574,0.0465282,0.00683289,-0.0158432,0.00683289,0.0755424
46,92,0.0487849,-0.000710482,-0.0133958,-0.000710482,0.0407492,0.00567292,-0.0133958,0.00567292,0.0661606
46,93,0.0421816,-0.000496218,-0.0112924,-0.000496218,0.0355962,0.00469967,-0.0112924,0.00469967,0.0577563
46,94,0.0364006,-0.000336646,-0.00949162,-0.000336646,0.031015,0.00388536,-0.00949162,0.00388536,0.0502609
46,95,0.0313491,-0.00021907,-0.00795545,-0.00021907,0.0269536,0.00320578,-0.00795545,0.00320578,0.0436035
46,96,0.0269432,-0.000133549,-0.00664941,-0.000133549,0.023363,0.00263995,-0.00664941,0.00263995,0.0377132
46,97,0.0231074,-7.23398e-05,-0.00554255,-7.23398e-05,0.0201973,0.00216986,-0.00554255,0.00216986,0.0325205
46,98,0.0197744,-2.94333e-05,-0.00460734,-2.94334e-05,0.0174137,0.00178009,-0.00460734,0.00178009,0.0279587
46,99,0.0168836,-1.91495e-07,-0.00381947,-1.91512e-07,0.0149726,0.00145755,-0.00381947,0.00145755,0.0239646
46,100,0.0143815,1.89503e-05,-0.00315764,1.89503e-05,0.0128377,0.00119114,-0.00315764,0.00119114,0.020479
46,101,0.01222,3.07174e-05,-0.00260324,3.07174e-05,0.0109757,0.000971492,-0.00260324,0.000971492,0.0174469
46,102,0.0103569,3.7182e-05,-0.00214015,3.7182e-05,0.00935614,0.000790736,-0.00214015,0.000790736,0.0148178
46,103,0.00875467,3.99095e-05,-0.00175442,3.99095e-05,0.00795159,0.000642259,-0.00175442,0.000642259,0.0125454
46,104,0.00737994,4.00735e-05,-0.00143403,4.00735e-05,0.00673706,0.000520529,-0.00143403,0.000520529,0.0105876
46,105,0.00620339,3.85456e-05,-0.00116869,3.85456e-05,0.00569,0.000420922,-0.00116869,0.000420922,0.00890637
46,106,0.0051991,3.59661e-05,-0.000949581,3.59661e-05,0.00479015,0.000339583,-0.000949581,0.000339583,0.00746743
46,107,0.00434421,3.27982e-05,-0.000769189,3.27982e-05,0.0040193,0.000273302,-0.000769189,0.000273302,0.00624
46,108,0.00361859,2.93708e-05,-0.000621128,2.93708e-05,0.00336113,0.00021941,-0.000621128,0.00021941,0.00519659
46,109,0.00300455,2.59113e-05,-0.00049998,2.59113e-05,0.0028011,0.000175693,-0.00049998,0.000175693,0.00431271
46,110,0.00248655,2.25714e-05,-0.000401169,2.25714e-05,0.00232622,0.000140313,-0.000401169,0.000140313,0.00356664
46,111,0.00205099,1.94466e-05,-0.000320838,1.94466e-05,0.00192501,0.000111753,-0.000320838,0.000111753,0.00293917
46,112,0.00168596,1.65915e-05,-0.000255745,1.65915e-05,0.00158726,8.87578e-05,-0.000255745,8.87578e-05,0.0024134
46,113,0.00138111,1.40314e-05,-0.000203178,1.40314e-05,0.001304,7.02925e-05,-0.000203178,7.02925e-05,0.00197449
46,114,0.0011274,1.1771e-05,-0.000160871,1.1771e-05,0.00106735,5.55061e-05,-0.000160871,5.55061e-05,0.00160949
46,115,0.000917015,9.80123e-06,-0.000126939,9.80123e-06,0.000870393,4.36995e-05,-0.000126939,4.36995e-05,0.00130712
46,116,0.000743202,8.10427e-06,-9.98199e-05,8.10427e-06,0.000707117,3.42998e-05,-9.98199e-05,3.42998e-05,0.0010576
46,117,0.000600138,6.6571e-06,-7.82222e-05,6.6571e-06,0.000572297,2.68389e-05,-7.82222e-05,2.68389e-05,0.000852504
46,118,0.000482831,5.43421e-06,-6.10835e-05,5.43421e-06,0.000461418,2.09351e-05,-6.10835e-05,2.09351e-05,0.000684592
46,119,0.000387012,4.40948e-06,-4.75323e-05,4.40948e-06,0.000370596,1.62782e-05,-4.75323e-05,1.62782e-05,0.000547669
46,120,0.000309049,3.55747e-06,-3.68567e-05,3.55747e-06,0.000296506,1.26165e-05,-3.68567e-05,1.26165e-05,0.000436465
46,121,0.000245863,2.8542e-06,-2.84772e-05,2.8542e-06,0.00023631,9.74677e-06,-2.84772e-05,9.74677e-06,0.000346512
46,122,0.000194857,2.27764e-06,-2.1925e-05,2.27764e-06,0.000187605,7.50526e-06,-2.1925e-05,7.50526e-06,0.000274039
46,123,0.000153847,1.80892e-06,-1.68292e-05,1.80892e-06,0.000148358,5.75021e-06,-1.68292e-05,5.75021e-06,0.0002159
46,124,0.000120998,1.42821e-06,-1.28515e-05,1.42821e-06,0.000116864,4.40394e-06,-1.28515e-05,4.40394e-06,0.000169447
46,125,9.48038e-05,1.12057e-06,-9.77888e-06,1.12057e-06,9.16958e-05,3.37141e-06,-9.77888e-06,3.37141e-06,0.000132455
46,126,7.3999e-05,8.77312e-07,-7.43224e-06,8.77312e-07,7.16652e-05,2.55277e-06,-7.43224e-06,2.55277e-06,0.000103142
46,127,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0
47,1,7.87658e-05,8.33072e-07,1.00198e-05,8.33073e-07,7.65275e-05,-1.98608e-07,1.00198e-05,-1.98608e-07,0.000110622
47,2,0.000100901,1.06783e-06,1.31749e-05,1.06783e-06,9.79117e-05,-2.66793e-07,1.31749e-05,-2.66793e-07,0.000142049
47,3,0.000128769,1.36359e-06,1.72814e-05,1.36359e-06,0.000124786,-3.56032e-07,1.72814e-05,-3.56032e-07,0.000181732
47,4,0.000163691,1.72082e-06,2.25176e-05,1.72082e-06,0.000158413,-5.94843e-07,2.25176e-05,-5.94843e-07,0.000231628
47,5,0.000207295,2.16727e-06,2.92638e-05,2.16727e-06,0.000200317,-8.66639e-07,2.92638e-05,-8.66639e-07,0.000294041
47,6,0.000261515,2.71474e-06,3.79076e-05,2.71474e-06,0.000252319,-1.24684e-06,3.79076e-05,-1.24684e-06,0.00037187
47,7,0.000328668,3.38215e-06,4.89288e-05,3.38215e-06,0.000316588,-1.77203e-06,4.89288e-05,-1.77203e-06,0.000468492
47,8,0.000411509,4.19e-06,6.29338e-05,4.19e-06,0.000395694,-2.49209e-06,6.29338e-05,-2.49209e-06,0.000587975
47,9,0.000513304,5.16061e-06,8.06669e-05,5.16061e-06,0.000492665,-3.47179e-06,8.06669e-05,-3.47179e-06,0.000735133
47,10,0.000637903,6.3175e-06,0.000103041,6.3175e-06,0.000611055,-4.7953e-06,0.000103041,-4.7953e-06,0.000915655
47,11,0.000789828,7.68452e-06,0.000131171,7.68452e-06,0.000755013,-6.57134e-06,0.000131171,-6.57134e-06,0.00113623
47,12,0.000974372,9.28458e-06,0.000166417,9.28458e-06,0.000929366,-8.93964e-06,0.000166417,-8.93964e-06,0.00140469
47,13,0.0011977,1.11377e-05,0.000210427,1.11377e-05,0.0011397,-1.20789e-05,0.000210427,-1.20789e-05,0.00173015
47,14,0.00146697,1.32582e-05,0.000265198,1.32582e-05,0.00139245,-1.62163e-05,0.000265198,-1.62163e-05,0.00212321
47,15,0.00179048,1.56513e-05,0.000333137,1.56513e-05,0.00169502,-2.164e-05,0.000333137,-2.164e-05,0.00259611
47,16,0.00217777,1.83074e-05,0.000417137,1.83074e-05,0.00205585,-2.8713e-05,0.000417137,-2.8713e-05,0.00316292
47,17,0.00263984,2.11961e-05,0.000520669,2.11961e-05,0.00248457,-3.78913e-05,0.000520669,-3.78913e-05,0.0038398
47,18,0.00318931,2.42563e-05,0.000647883,2.42563e-05,0.00299212,-4.97455e-05,0.000647883,-4.97455e-05,0.0046452
47,19,0.00384061,2.7385e-05,0.000803727,2.7385e-05,0.00359085,-6.49867e-05,0.000803727,-6.49867e-05,0.00560012
47,20,0.00461021,3.04212e-05,0.000994091,3.04212e-05,0.00429473,-8.4498e-05,0.000994091,-8.4498e-05,0.00672837
47,21,0.0055169,3.31257e-05,0.00122596,3.31257e-05,0.00511944,-0.000109373,0.00122596,-0.000109373,0.00805688
47,22,0.00658209,3.51548e-05,0.00150763,3.51548e-05,0.00608258,-0.000140962,0.00150763,-0.000140962,0.00961598
47,23,0.00783008,3.60256e-05,0.00184886,3.60256e-05,0.00720387,-0.000180927,0.00184886,-0.000180927,0.0114397
47,24,0.00928848,3.50716e-05,0.00226119,3.50716e-05,0.00850527,-0.000231309,0.00226119,-0.000231309,0.0135662
47,25,0.0109886,3.13852e-05,0.00275819,3.13852e-05,0.0100113,-0.000294606,0.00275819,-0.000294606,0.0160379
47,26,0.0129659,2.3743e-05,0.00335577,2.3743e-05,0.011749,-0.000373873,0.00335577,-0.000373873,0.0189019
47,27,0.0152606,1.05101e-05,0.00407254,1.05101e-05,0.0137486,-0.000472832,0.00407254,-0.000472832,0.0222104
47,28,0.0179181,-1.04834e-05,0.00493021,-1.04835e-05,0.0160433,-0.000596009,0.00493021,-0.000596009,0.0260207
47,29,0.0209895,-4.21007e-05,0.00595402,-4.21008e-05,0.0186697,-0.000748893,0.00595402,-0.000748893,0.0303952
47,30,0.0245327,-8.81003e-05,0.00717318,-8.81004e-05,0.0216677,-0.000938121,0.00717318,-0.000938121,0.035402
47,31,0.0286126,-0.000153394,0.00862133,-0.000153394,0.025081,-0.0011717,0.00862133,-0.0011717,0.0411139
47,32,0.0333019,-0.000244371,0.010337,-0.000244371,0.028957,-0.00145923,0.010337,-0.00145923,0.0476085
47,33,0.0386821,-0.000369311,0.0123641,-0.000369311,0.0333467,-0.00181222,0.0123641,-0.00181222,0.0549673
47,34,0.0448439,-0.000538897,0.0147522,-0.000538897,0.0383047,-0.00224436,0.0147522,-0.00224436,0.0632744
47,35,0.0518878,-0.000766851,0.0175566,-0.000766851,0.043889,-0.00277186,0.0175566,-0.00277186,0.0726148
47,36,0.0599249,-0.00107072,0.0208389,-0.00107072,0.0501605,-0.00341376,0.0208389,-0.00341376,0.0830721
47,37,0.0690772,-0.00147284,0.0246662,-0.00147284,0.0571827,-0.00419231,0.0246662,-0.00419231,0.0947252
47,38,0.079478,-0.00200149,0.0291106,-0.00200149,0.0650209,-0.00513317,0.0291106,-0.00513317,0.107645
47,39,0.0912716,-0.00269225,0.0342485,-0.00269225,0.0737412,-0.0062657,0.0342485,-0.0062657,0.121889
47,40,0.104613,-0.00358966,0.040158,-0.00358966,0.0834103,-0.00762296,0.040158,-0.00762296,0.137496
47,41,0.11967,-0.00474907,0.0469172,-0.00474907,0.0940938,-0.00924154,0.0469172,-0.00924154,0.154479
47,42,0.136615,-0.00623876,0.0545999,-0.00623876,0.105856,-0.0111611,0.0545999,-0.0111611,0.17282
47,43,0.155633,-0.00814227,0.063271,-0.00814227,0.118757,-0.0134232,0.063271,-0.0134232,0.192459
47,44,0.176911,-0.0105609,0.0729803,-0.0105609,0.132855,-0.0160699,0.0729803,-0.0160699,0.213286
47,45,0.200641,-0.0136162,0.0837543,-0.0136162,0.148204,-0.019141,0.0837543,-0.019141,0.235136
47,46,0.227011,-0.0174523,0.0955865,-0.0174523,0.164853,-0.0226703,0.0955865,-0.0226703,0.257776
47,47,0.256201,-0.0222378,0.108426,-0.0222378,0.182847,-0.0266804,0.108426,-0.0266804,0.280902
47,48,0.288377,-0.0281664,0.122163,-0.0281664,0.202227,-0.0311754,0.122163,-0.0311754,0.304134
47,49,0.323678,-0.0354565,0.136612,-0.0354565,0.223029,-0.0361314,0.136612,-0.0361314,0.327012
47,50,0.362203,-0.0443472,0.151498,-0.0443472,0.245283,-0.0414844,0.151498,-0.0414844,0.349002
47,51,0.403995,-0.0550913,0.166432,-0.0550913,0.269012,-0.0471152,0.166432,-0.0471152,0.369506
47,52,0.449016,-0.0679414,0.180894,-0.0679414,0.294224,-0.0528314,0.180894,-0.0528314,0.387877
47,53,0.497118,-0.0831282,0.194218,-0.0831282,0.320903,-0.0583472,0.194218,-0.0583472,0.403453
47,54,0.548001,-0.100827,0.205574,-0.100827,0.348986,-0.0632628,0.205574,-0.0632628,0.415599
