x,z,gamma_00,gamma_01,gamma_02,gamma_10,gamma_11,gamma_12,gamma_20,gamma_21,gamma_22
10.0787,-183.433,8.2876,2.85016e-07,8.41761e-06,4.30542e-07,8.2876,-2.73106e-07,-4.82525e-06,-2.73112e-07,8.28763
10.0787,-179.402,8.59674,3.20578e-07,7.7718e-06,4.56668e-07,8.59674,-2.30376e-07,-4.34024e-06,-2.30382e-07,8.59677
10.0787,-175.37,8.92919,3.55434e-07,7.13147e-06,4.8135e-07,8.92919,-1.77501e-07,-3.82327e-06,-1.77507e-07,8.92922
10.0787,-171.339,9.28744,3.88433e-07,6.50368e-06,5.0346e-07,9.28744,-1.13569e-07,-3.27365e-06,-1.13575e-07,9.28747
10.0787,-167.307,9.67431,4.18088e-07,5.89646e-06,5.21556e-07,9.67431,-3.80235e-08,-2.69142e-06,-3.803e-08,9.67434
10.0787,-163.276,10.093,4.42513e-07,5.31868e-06,5.33827e-07,10.093,4.90188e-08,-2.07784e-06,4.90122e-08,10.0931
10.0787,-159.244,10.5473,4.59367e-07,4.77978e-06,5.38048e-07,10.5473,1.46286e-07,-1.43607e-06,1.4628e-07,10.5473
10.0787,-155.213,11.0414,4.65825e-07,4.28926e-06,5.31558e-07,11.0414,2.506e-07,-7.72206e-07,2.50593e-07,11.0414
10.0787,-151.181,11.5803,4.58594e-07,3.85573e-06,5.11295e-07,11.5803,3.55722e-07,-9.68303e-08,3.55716e-07,11.5803
10.0787,-147.15,12.1695,4.34029e-07,3.4853e-06,4.73928e-07,12.1695,4.50598e-07,5.72648e-07,4.50593e-07,12.1695
10.0787,-143.118,12.8158,3.88433e-07,3.17897e-06,4.16186e-07,12.8158,5.16663e-07,1.2085e-06,5.16659e-07,12.8159
10.0787,-139.087,13.527,3.18701e-07,2.92844e-06,3.35527e-07,13.527,5.23737e-07,1.76739e-06,5.23734e-07,13.527
10.0787,-135.055,14.3121,2.2354e-07,2.70945e-06,2.31406e-07,14.3121,4.23724e-07,2.18241e-06,4.23722e-07,14.3121
10.0787,-131.024,15.182,1.05737e-07,2.47124e-06,1.07587e-07,15.182,1.40939e-07,2.35093e-06,1.40938e-07,15.182
10.0787,-126.992,16.1494,-2.38135e-08,2.11991e-06,-2.37518e-08,16.1494,-4.4284e-07,2.11603e-06,-4.4284e-07,16.1494
10.0787,-122.961,17.2296,-1.39e-07,1.49238e-06,-1.3483e-07,17.2296,-1.51157e-06,1.23798e-06,-1.51157e-06,17.2296
10.0787,-118.929,18.4412,-1.86105e-07,3.15005e-07,-1.6975e-07,18.4412,-3.35124e-06,-6.49986e-07,-3.35125e-06,18.4412
10.0787,-114.898,19.8063,-6.22498e-08,-1.86171e-06,-2.27948e-08,19.8063,-6.407e-06,-4.11073e-06,-6.40702e-06,19.8063
10.0787,-110.866,21.3522,4.22117e-07,-5.76739e-06,4.99287e-07,21.3522,-1.1374e-05,-1.00119e-05,-1.1374e-05,21.3522
10.0787,-106.835,23.1123,1.60874e-06,-1.25789e-05,1.74307e-06,23.1123,-1.9343e-05,-1.96988e-05,-1.93431e-05,23.1122
10.0787,-102.803,25.1278,4.10674e-06,-2.41909e-05,4.32399e-06,25.1278,-3.20366e-05,-3.52717e-05,-3.20368e-05,25.1277
10.0787,-98.7717,27.4506,8.99681e-06,-4.3657e-05,9.33103e-06,27.4506,-5.21964e-05,-6.0036e-05,-5.21968e-05,27.4504
10.0787,-94.7402,30.1456,1.81972e-05,-7.59175e-05,1.86933e-05,30.1456,-8.42258e-05,-9.92409e-05,-8.42265e-05,30.1454
10.0787,-90.7087,33.2959,3.51279e-05,-0.000129012,3.58454e-05,33.296,-0.000135271,-0.000161306,-0.000135273,33.2956
10.0787,-86.6772,37.0086,6.59348e-05,-0.000216124,6.69522e-05,37.0086,-0.00021707,-0.000259884,-0.000217073,37.0081
10.0787,-82.6457,41.4228,0.000121783,-0.000359074,0.000123204,41.4229,-0.000349149,-0.000417374,-0.000349154,41.4221
10.0787,-78.6142,46.7229,0.000223236,-0.000594345,0.0002252,46.7229,-0.000564466,-0.000670979,-0.000564474,46.7217
10.0787,-74.5827,53.1556,0.0004088,-0.000983626,0.000411492,53.1556,-0.000919519,-0.00108329,-0.000919534,53.1535
10.0787,-70.5512,61.0567,0.000751993,-0.00163242,0.00075566,61.0566,-0.00151279,-0.00176092,-0.00151281,61.0531
10.0787,-66.5197,70.8917,0.00139633,-0.00272312,0.00140131,70.8914,-0.00251898,-0.00288769,-0.00251903,70.8854
10.0787,-62.4882,83.3174,0.00262919,-0.00457378,0.00263593,83.3168,-0.0042537,-0.00478343,-0.0042538,83.3061
10.0787,-58.4567,99.2819,0.00504266,-0.0077409,0.0050518,99.2803,-0.0072974,-0.00800694,-0.00729758,99.2609
10.0787,-54.4252,120.186,0.00989634,-0.0131909,0.00990874,120.182,-0.0127349,-0.0135276,-0.0127352,120.145
10.0787,-50.3937,148.155,0.0199666,-0.0225471,0.0199835,148.146,-0.0226166,-0.0229727,-0.0226173,148.075
10.0787,-46.3622,186.516,0.0416163,-0.0382758,0.0416393,186.496,-0.0408185,-0.038814,-0.0408201,186.351
10.0787,-42.3307,240.658,0.0900552,-0.0629555,0.0900868,240.613,-0.0744755,-0.0636381,-0.0744789,240.306
10.0787,-38.2992,319.659,0.203293,-0.0936466,0.203336,319.554,-0.135481,-0.0945198,-0.135488,318.871
10.0787,-34.2677,439.515,0.480695,-0.0943986,0.480757,439.265,-0.237057,-0.0955369,-0.237075,437.673
10.0787,-30.2362,629.879,1.19351,0.12181,1.1936,629.279,-0.357404,0.120264,-0.357448,625.386
10.0787,-26.2047,948.928,3.11346,1.37135,3.11359,947.505,-0.22755,1.36907,-0.227662,937.562
10.0787,-22.1732,1518.11,8.5944,7.20074,8.5946,1514.8,1.95374,7.19689,1.95347,1488.88
10.0787,-18.1417,2610.27,26.1896,36.1364,26.19,2600.17,18.43,36.129,18.4295,2541.94
10.0787,-14.1102,4889.31,79.8948,154.102,79.896,4836.9,85.5589,154.091,85.5591,4732.67
10.0787,-10.0787,8789.62,-781.048,-1671.61,-781.043,9730.34,285.966,-1671.62,285.971,10741.6
10.0787,-6.04724,29649.6,2730.99,22829.7,2730.96,26849.4,9668.61,22830.3,9668.63,39604.5
10.0787,-2.01575,274955,55800.1,125611,55799.2,236406,141680,125611,141680,309955
10.0787,2.01575,-1.58671e+06,-122135,-122135,-122134,-1.14804e+06,199723,-122134,199723,-1.14804e+06
10.0787,6.04724,-302512,11276.2,-45553.2,11276.2,-115701,20631.9,-45552.2,20632.3,-236063
10.0787,10.0787,7221.39,-17922.6,-9553.72,-17922.6,50962,-18153.7,-9553.72,-18153.8,7219
10.0787,14.1102,2853.69,-313.26,1659.62,-313.258,4448.96,-517.038,1659.61,-517.039,4774.49
10.0787,18.1417,2289.04,-80.0147,-581.7,-80.0142,2602.35,-96.5885,-581.693,-96.588,3096.48
10.0787,22.1732,1483.11,1.32831,-35.9221,1.32852,1504.23,-24.082,-35.9183,-24.0818,1538.06
10.0787,26.2047,938.956,-0.463531,-8.8584,-0.4634,944.155,-8.92074,-8.85612,-8.92063,943.135
10.0787,30.2362,626.585,-0.172179,-2.6407,-0.172091,628.042,-3.12684,-2.63916,-3.1268,627.891
10.0787,34.2677,438.32,-0.0345643,-0.96431,-0.0345025,438.784,-1.20455,-0.963171,-1.20453,438.787
10.0787,38.2992,319.193,0.000245489,-0.401747,0.000289543,319.357,-0.502821,-0.400873,-0.502813,319.368
10.0787,42.3307,240.466,0.00623955,-0.182495,0.00627131,240.528,-0.224452,-0.181813,-0.224448,240.535
10.0787,46.3622,186.433,0.00556805,-0.0883357,0.00559114,186.458,-0.10608,-0.0877976,-0.106079,186.461
10.0787,50.3937,148.118,0.00392726,-0.0449607,0.00394415,148.128,-0.052632,-0.0445352,-0.0526313,148.13
10.0787,54.4252,120.169,0.00256973,-0.0238543,0.00258214,120.173,-0.0272156,-0.0235177,-0.0272153,120.174
10.0787,58.4567,99.2739,0.00163486,-0.0131107,0.00164401,99.2757,-0.0145769,-0.0128446,-0.0145768,99.2763
10.0787,62.4882,83.3136,0.00103007,-0.00742874,0.00103682,83.3144,-0.00804479,-0.00721909,-0.0080447,83.3147
10.0787,66.5197,70.8898,0.000647894,-0.00432256,0.000652875,70.8901,-0.00455402,-0.00415799,-0.00455397,70.8903
10.0787,70.5512,61.0559,0.000408181,-0.00257435,0.00041185,61.0559,-0.00263374,-0.00244585,-0.00263371,61.0561
10.0787,74.5827,53.1552,0.00025784,-0.00156469,0.000260532,53.1552,-0.00155057,-0.00146502,-0.00155055,53.1552
10.0787,78.6142,46.7227,0.000163249,-0.000967965,0.000165213,46.7227,-0.000926194,-0.00089133,-0.000926186,46.7227
10.0787,82.6457,41.4228,0.000103474,-0.000607933,0.000104896,41.4227,-0.00055953,-0.000549633,-0.000559525,41.4227
10.0787,86.6772,37.0085,6.55345e-05,-0.000386642,6.65519e-05,37.0085,-0.000340778,-0.000342883,-0.000340776,37.0085
10.0787,90.7087,33.296,4.1365e-05,-0.000248358,4.20825e-05,33.2959,-0.000208544,-0.000216064,-0.000208542,33.2959
10.0787,94.7402,30.1456,2.59318e-05,-0.000160674,2.6428e-05,30.1456,-0.000127759,-0.00013735,-0.000127758,30.1456
10.0787,98.7717,27.4506,1.60719e-05,-0.000104369,1.64061e-05,27.4506,-7.80101e-05,-8.79905e-05,-7.80097e-05,27.4505
10.0787,102.803,25.1278,9.7844e-06,-6.78398e-05,1.00017e-05,25.1278,-4.72124e-05,-5.6759e-05,-4.72121e-05,25.1278
10.0787,106.835,23.1123,5.79511e-06,-4.39571e-05,5.92944e-06,23.1123,-2.81041e-05,-3.68373e-05,-2.8104e-05,23.1123
10.0787,110.866,21.3522,3.28734e-06,-2.82752e-05,3.36451e-06,21.3522,-1.62642e-05,-2.40306e-05,-1.62642e-05,21.3522
10.0787,114.898,19.8063,1.73485e-06,-1.79792e-05,1.7743e-06,19.8063,-8.97023e-06,-1.57302e-05,-8.97021e-06,19.8063
10.0787,118.929,18.4412,7.96976e-07,-1.12626e-05,8.13332e-07,18.4412,-4.5293e-06,-1.02976e-05,-4.52929e-06,18.4412
10.0787,122.961,17.2296,2.52466e-07,-6.95052e-06,2.56636e-07,17.2296,-1.88042e-06,-6.69612e-06,-1.88042e-06,17.2296
10.0787,126.992,16.1494,-4.26645e-08,-4.26924e-06,-4.26029e-08,16.1494,-3.54336e-07,-4.26535e-06,-3.54336e-07,16.1494
10.0787,131.024,15.182,-1.82119e-07,-2.70303e-06,-1.80268e-07,15.182,4.7294e-07,-2.58272e-06,4.7294e-07,15.182
10.0787,135.055,14.3121,-2.26757e-07,-1.90414e-06,-2.18891e-07,14.3121,8.70668e-07,-1.3771e-06,8.7067e-07,14.3121
10.0787,139.087,13.527,-2.15914e-07,-1.63545e-06,-1.99088e-07,13.527,1.00983e-06,-4.74394e-07,1.00983e-06,13.527
10.0787,143.118,12.8158,-1.74799e-07,-1.73348e-06,-1.47046e-07,12.8158,9.98672e-07,2.36992e-07,9.98677e-07,12.8159
10.0787,147.15,12.1695,-1.19341e-07,-2.08439e-06,-7.94415e-08,12.1695,9.05268e-07,8.28262e-07,9.05273e-07,12.1695
10.0787,151.181,11.5803,-5.93913e-08,-2.6081e-06,-6.69065e-09,11.5803,7.71907e-07,1.34447e-06,7.71913e-07,11.5803
10.0787,155.213,11.0414,-8.33451e-10,-3.24775e-06,6.48997e-08,11.0414,6.24353e-07,1.81372e-06,6.2436e-07,11.0414
10.0787,159.244,10.5473,5.30212e-08,-3.96262e-06,1.31703e-07,10.5473,4.77804e-07,2.25323e-06,4.77811e-07,10.5473
10.0787,163.276,10.093,1.00507e-07,-4.72336e-06,1.91822e-07,10.093,3.40747e-07,2.67316e-06,3.40753e-07,10.0931
10.0787,167.307,9.67431,1.40994e-07,-5.50865e-06,2.44462e-07,9.67431,2.17454e-07,3.07924e-06,2.17461e-07,9.67434
10.0787,171.339,9.28744,1.74482e-07,-6.30293e-06,2.8951e-07,9.28744,1.09601e-07,3.4744e-06,1.09607e-07,9.28746
10.0787,175.37,8.92919,2.01343e-07,-7.09486e-06,3.2726e-07,8.92919,1.73022e-08,3.85988e-06,1.73083e-08,8.92922
10.0787,179.402,8.59674,2.22144e-07,-7.87612e-06,3.58235e-07,8.59674,-6.02163e-08,4.23592e-06,-6.02106e-08,8.59677
10.0787,183.433,8.2876,2.37543e-07,-8.64067e-06,3.83069e-07,8.2876,-1.24197e-07,4.60219e-06,-1.24192e-07,8.28763
10.0787,187.465,7.99958,2.48215e-07,-9.38414e-06,4.02433e-07,7.99958,-1.76087e-07,4.95815e-06,-1.76082e-07,7.99961
10.0787,191.496,7.73074,2.54819e-07,-1.01034e-05,4.16993e-07,7.73074,-2.17372e-07,5.30312e-06,-2.17367e-07,7.73077
10.0787,195.528,7.47936,2.57967e-07,-1.07964e-05,4.27379e-07,7.47936,-2.49489e-07,5.63648e-06,-2.49485e-07,7.47939
10.0787,199.559,7.2439,2.58218e-07,-1.14617e-05,4.34171e-07,7.2439,-2.7377e-07,5.95766e-06,-2.73766e-07,7.24394
10.0787,203.591,7.02302,2.56069e-07,-1.20984e-05,4.37898e-07,7.02302,-2.91419e-07,6.26621e-06,-2.91416e-07,7.02305
10.0787,207.622,6.81548,2.51961e-07,-1.27061e-05,4.39029e-07,6.81548,-3.03507e-07,6.56181e-06,-3.03503e-07,6.81551
10.0787,211.654,6.62019,2.46275e-07,-1.32848e-05,4.3798e-07,6.62019,-3.10968e-07,6.84424e-06,-3.10965e-07,6.62022
10.0787,215.685,6.43617,2.39341e-07,-1.38345e-05,4.35116e-07,6.43617,-3.14614e-07,7.11338e-06,-3.14611e-07,6.4362
10.0787,219.717,6.26254,2.31441e-07,-1.43557e-05,4.30753e-07,6.26254,-3.15141e-07,7.36924e-06,-3.15139e-07,6.26257
10.0787,223.748,6.09849,2.22816e-07,-1.48489e-05,4.25165e-07,6.09849,-3.13145e-07,7.61189e-06,-3.13143e-07,6.09852
10.0787,227.78,5.94331,2.13667e-07,-1.53146e-05,4.18589e-07,5.94331,-3.0913e-07,7.84149e-06,-3.09128e-07,5.94334
10.0787,231.811,5.79633,2.04161e-07,-1.24068e-05,4.11222e-07,5.79633,3.04342e-06,1.14052e-05,3.04342e-06,5.79638
10.0787,235.843,5.65698,1.96478e-07,-6.4662e-05,4.05276e-07,5.65698,-4.87983e-05,-4.02334e-05,-4.87982e-05,5.65681
10.0787,239.874,5.5247,1.92116e-07,0.000101226,4.02271e-07,5.5247,0.000120141,0.00012624,0.000120141,5.52522
10.0787,243.906,5.39895,1.70474e-07,0.000396544,3.81699e-07,5.39895,0.000391927,0.000422089,0.000391927,5.40046
10.0787,247.937,5.27946,-1.18812e-07,-0.000181828,9.30168e-08,5.27946,-0.000215574,-0.000154794,-0.000215776,5.27847
10.0787,251.969,5.16574,1.85767e-06,-0.000360348,2.06979e-06,5.16574,-0.000334069,-0.000346773,-0.000334073,5.16468
10.0787,256,5.16558,0,0,0,5.16558,0,0,0,5.16558
14.1102,-256,5.16025,0,0,0,5.16025,0,0,0,5.16025
14.1102,-251.969,5.16041,-2.11035e-06,-0.000311838,-1.89833e-06,5.16042,-0.000334095,-0.000334351,-0.00033537,5.15932
14.1102,-247.937,5.27377,-5.07641e-07,-0.000236833,-2.96141e-07,5.27377,-0.000206289,-0.000264859,-0.000206291,5.27289
14.1102,-243.906,5.39288,-2.84701e-07,0.000394174,-7.3767e-08,5.39288,0.000392569,0.000368656,0.000392568,5.39442
14.1102,-239.874,5.51821,5.53623e-08,0.000139184,2.65275e-07,5.51821,0.000119703,0.000114201,0.000119703,5.51873
14.1102,-235.843,5.65003,-5.25601e-08,-3.31138e-05,1.55995e-07,5.65003,-4.8885e-05,-5.75141e-05,-4.8885e-05,5.64986
14.1102,-231.811,5.78888,-2.89584e-08,1.83774e-05,1.77873e-07,5.78888,3.01196e-06,-5.40836e-06,3.01196e-06,5.78893
14.1102,-227.78,5.93531,-1.20074e-08,1.45798e-05,1.92702e-07,5.93531,-3.46694e-07,-8.55234e-06,-3.46696e-07,5.93534
14.1102,-223.748,6.08989,6.56215e-09,1.41094e-05,2.08718e-07,6.08989,-3.54159e-07,-8.32995e-06,-3.54162e-07,6.08992
14.1102,-219.717,6.25327,2.68136e-08,1.36161e-05,2.25954e-07,6.25327,-3.60254e-07,-8.09033e-06,-3.60257e-07,6.2533
14.1102,-215.685,6.42617,4.88055e-08,1.31001e-05,2.44436e-07,6.42617,-3.64612e-07,-7.83236e-06,-3.64615e-07,6.42621
14.1102,-211.654,6.60938,7.25757e-08,1.25622e-05,2.64166e-07,6.60939,-3.66797e-07,-7.5549e-06,-3.668e-07,6.60942
14.1102,-207.622,6.80378,9.81332e-08,1.20031e-05,2.85121e-07,6.80378,-3.66302e-07,-7.25671e-06,-3.66306e-07,6.80382
14.1102,-203.591,7.01033,1.25447e-07,1.14241e-05,3.07234e-07,7.01034,-3.62542e-07,-6.93647e-06,-3.62546e-07,7.01037
14.1102,-199.559,7.23012,1.54434e-07,1.08269e-05,3.3039e-07,7.23012,-3.54843e-07,-6.5928e-06,-3.54847e-07,7.23016
14.1102,-195.528,7.46435,1.8494e-07,1.02138e-05,3.54404e-07,7.46435,-3.42441e-07,-6.22428e-06,-3.42445e-07,7.46439
14.1102,-191.496,7.71437,2.16724e-07,9.58739e-06,3.79006e-07,7.71437,-3.24482e-07,-5.82945e-06,-3.24487e-07,7.71441
14.1102,-187.465,7.98169,2.49427e-07,8.95115e-06,4.03814e-07,7.98169,-3.00032e-07,-5.40684e-06,-3.00037e-07,7.98172
14.1102,-183.433,8.268,2.82548e-07,8.3092e-06,4.28309e-07,8.268,-2.68092e-07,-4.95509e-06,-2.68097e-07,8.26803
14.1102,-179.402,8.57521,3.15403e-07,7.66646e-06,4.518e-07,8.57521,-2.27644e-07,-4.47295e-06,-2.2765e-07,8.57524
14.1102,-175.37,8.90548,3.4709e-07,7.02872e-06,4.73391e-07,8.90548,-1.77716e-07,-3.9595e-06,-1.77722e-07,8.90551
14.1102,-171.339,9.26127,3.76441e-07,6.40262e-06,4.91934e-07,9.26127,-1.17498e-07,-3.41435e-06,-1.17504e-07,9.2613
14.1102,-167.307,9.64534,4.01977e-07,5.79566e-06,5.05996e-07,9.64534,-4.65295e-08,-2.8379e-06,-4.65358e-08,9.64537
14.1102,-163.276,10.0609,4.21869e-07,5.21603e-06,5.13819e-07,10.0609,3.50129e-08,-2.23191e-06,3.50065e-08,10.0609
14.1102,-159.244,10.5115,4.33911e-07,4.67231e-06,5.13309e-07,10.5115,1.25866e-07,-1.60013e-06,1.25859e-07,10.5115
14.1102,-155.213,11.0014,4.35534e-07,4.17292e-06,5.02057e-07,11.0014,2.22992e-07,-9.4935e-07,2.22986e-07,11.0014
14.1102,-151.181,11.5354,4.2389e-07,3.72519e-06,4.77438e-07,11.5354,3.20534e-07,-2.90956e-07,3.20528e-07,11.5354
14.1102,-147.15,12.1191,3.96069e-07,3.33376e-06,4.36849e-07,12.1191,4.08225e-07,3.56817e-07,4.0822e-07,12.1191
14.1102,-143.118,12.7589,3.49553e-07,2.99809e-06,3.7818e-07,12.7589,4.68982e-07,9.65524e-07,4.68978e-07,12.7589
14.1102,-139.087,13.4624,2.8308e-07,2.70845e-06,3.00716e-07,13.4624,4.75255e-07,1.49151e-06,4.75252e-07,13.4625
14.1102,-135.055,14.2386,1.98209e-07,2.43974e-06,2.06736e-07,14.2386,3.83479e-07,1.86844e-06,3.83477e-07,14.2386
14.1102,-131.024,15.0979,1.02088e-07,2.14177e-06,1.04329e-07,15.0979,1.25622e-07,1.99616e-06,1.25622e-07,15.0979
14.1102,-126.992,16.0528,1.22421e-08,1.72432e-06,1.22498e-08,16.0528,-4.03742e-07,1.72384e-06,-4.03742e-07,16.0528
14.1102,-122.961,17.1181,-3.51969e-08,1.03386e-06,-3.17657e-08,17.1181,-1.36732e-06,8.24552e-07,-1.36732e-06,17.118
14.1102,-118.929,18.3116,2.85845e-08,-1.82469e-07,4.31777e-08,18.3116,-3.01581e-06,-1.0435e-06,-3.01582e-06,18.3116
14.1102,-114.898,19.6549,3.29127e-07,-2.33289e-06,3.65326e-07,19.6549,-5.73581e-06,-4.39635e-06,-5.73583e-06,19.6549
14.1102,-110.866,21.1742,1.08988e-06,-6.06848e-06,1.16165e-06,21.1742,-1.01248e-05,-1.00158e-05,-1.01248e-05,21.1741
14.1102,-106.835,22.9015,2.70306e-06,-1.24204e-05,2.82892e-06,22.9015,-1.71097e-05,-1.90918e-05,-1.71098e-05,22.9014
14.1102,-102.803,24.8765,5.8524e-06,-2.30161e-05,6.05685e-06,24.8765,-2.81365e-05,-3.34445e-05,-2.81367e-05,24.8764
14.1102,-98.7717,27.1483,1.17276e-05,-4.04221e-05,1.2043e-05,27.1484,-4.54745e-05,-5.58752e-05,-4.54749e-05,27.1482
14.1102,-94.7402,29.7791,2.24033e-05,-6.86904e-05,2.28719e-05,29.7791,-7.27122e-05,-9.07217e-05,-7.27129e-05,29.7789
14.1102,-90.7087,32.8474,4.15157e-05,-0.000114233,4.21936e-05,32.8474,-0.000115572,-0.000144745,-0.000115573,32.8471
14.1102,-86.6772,36.4538,7.54903e-05,-0.000187229,7.64509e-05,36.4538,-0.000183264,-0.000228551,-0.000183266,36.4533
14.1102,-82.6457,40.729,0.000135801,-0.000303888,0.000137141,40.729,-0.000290759,-0.000358872,-0.000290763,40.7282
14.1102,-78.6142,45.8444,0.000243202,-0.000490079,0.00024505,45.8443,-0.000462652,-0.000562218,-0.000462659,45.8431
14.1102,-74.5827,52.0279,0.00043581,-0.000787089,0.000438336,52.0277,-0.000739773,-0.000880663,-0.000739785,52.0257
14.1102,-70.5512,59.5872,0.000784854,-0.00126048,0.000788286,59.5869,-0.00119062,-0.00138075,-0.00119064,59.5836
14.1102,-66.5197,68.9442,0.0014261,-0.00201291,0.00143074,68.9436,-0.00193114,-0.00216631,-0.00193118,68.938
14.1102,-62.4882,80.6878,0.00262404,-0.00319972,0.00263029,80.6865,-0.00315887,-0.00339419,-0.00315895,80.6767
14.1102,-58.4567,95.6553,0.00490656,-0.00503791,0.00491498,95.6525,-0.00521062,-0.00528324,-0.00521076,95.635
14.1102,-54.4252,115.063,0.00935534,-0.00776942,0.00936668,115.058,-0.00865455,-0.00807771,-0.00865482,115.025
14.1102,-50.3937,140.72,0.0182499,-0.0114404,0.0182652,140.709,-0.0144159,-0.0118267,-0.0144164,140.647
14.1102,-46.3622,175.384,0.0365377,-0.0150343,0.0365584,175.361,-0.0238612,-0.0155177,-0.0238623,175.241
14.1102,-42.3307,223.381,0.0752796,-0.0134398,0.0753077,223.333,-0.0384408,-0.0140448,-0.0384429,223.092
14.1102,-38.2992,291.706,0.159906,0.0127299,0.159945,291.606,-0.0572052,0.0119701,-0.0572094,291.105
14.1102,-34.2677,392.034,0.350255,0.130868,0.350308,391.829,-0.0656481,0.129905,-0.0656566,390.754
14.1102,-30.2362,544.507,0.78887,0.568065,0.788944,544.101,0.00901279,0.566825,0.00899608,541.747
14.1102,-26.2047,784.914,1.81199,2.08485,1.8121,784.199,0.471315,2.08321,0.471285,779.036
14.1102,-22.1732,1178.07,4.15445,7.22662,4.15461,1177.24,2.50699,7.22443,2.50696,1166.5
14.1102,-18.1417,1839.61,8.75798,23.7697,8.75829,1841.35,10.0832,23.767,10.0833,1823.25
14.1102,-14.1102,2951.98,11.7232,68.7753,11.7239,2975.02,32.7975,68.7736,32.7979,2964.79
14.1102,-10.0787,4789.9,34.1434,241.83,34.1438,4817.75,112.082,241.838,112.083,4978.26
14.1102,-6.04724,7518.13,41.1074,-321.615,41.0949,6787.5,101.451,-321.557,101.452,5377.69
14.1102,-2.01575,11937.5,1790.69,-57.5074,1790.69,9710.75,-3050.07,-57.4723,-3050.07,4234.53
14.1102,2.01575,55106.2,-44624.9,-44624.9,-44625.1,48547.6,27964.7,-44625.1,27964.7,48547.6
14.1102,6.04724,34472.5,-35590.6,-8105.55,-35590.6,33177.7,8530.94,-8105.67,8530.95,9481.26
14.1102,10.0787,4765.08,-513.748,1660.2,-513.746,4446.93,-308.936,1660.21,-308.937,2860.43
14.1102,14.1102,2436.29,-98.2159,297.795,-98.2152,2930.22,-99.4417,297.797,-99.4421,2438.24
14.1102,18.1417,1749.23,-18.5744,38.3169,-18.574,1818.76,-51.9323,38.3196,-51.9324,1851
14.1102,22.1732,1153.64,-5.78796,-3.75503,-5.78779,1169.72,-15.6627,-3.75285,-15.6626,1178.81
14.1102,26.2047,777.307,-1.63953,-2.50581,-1.63942,781.481,-5.56323,-2.50417,-5.5632,784.007
14.1102,30.2362,541.747,-0.504011,-1.13812,-0.503936,543.053,-2.18796,-1.13688,-2.18794,543.749
14.1102,34.2677,390.936,-0.162378,-0.518107,-0.162325,391.401,-0.913902,-0.517145,-0.913894,391.644
14.1102,38.2992,291.242,-0.0535262,-0.246778,-0.0534877,291.422,-0.404219,-0.246018,-0.404215,291.52
14.1102,42.3307,223.176,-0.0175582,-0.122993,-0.01753,223.25,-0.18847,-0.122388,-0.188468,223.293
14.1102,46.3622,175.289,-0.00542499,-0.0637708,-0.00540426,175.322,-0.0920973,-0.0632874,-0.0920963,175.341
14.1102,50.3937,140.675,-0.00135125,-0.0342233,-0.00133593,140.69,-0.0468953,-0.033837,-0.0468948,140.699
14.1102,54.4252,115.041,-5.49012e-05,-0.0189333,-4.35457e-05,115.048,-0.0247503,-0.018625,-0.0247501,115.053
14.1102,58.4567,95.6443,0.000288494,-0.0107622,0.000296923,95.6476,-0.0134749,-0.0105169,-0.0134748,95.6501
14.1102,62.4882,80.6823,0.000320105,-0.00626783,0.000326364,80.6838,-0.00753549,-0.00607335,-0.00753542,80.6852
14.1102,66.5197,68.9414,0.000264364,-0.00373065,0.000269005,68.9421,-0.004312,-0.00357725,-0.00431196,68.9429
14.1102,70.5512,59.5857,0.000196605,-0.00226417,0.000200037,59.5861,-0.00251607,-0.00214391,-0.00251605,59.5865
14.1102,74.5827,52.0271,0.000139011,-0.00139815,0.000141538,52.0273,-0.00149229,-0.00130457,-0.00149227,52.0275
14.1102,78.6142,45.844,9.55022e-05,-0.000876595,9.73508e-05,45.844,-0.000896912,-0.000804456,-0.000896905,45.8442
14.1102,82.6457,40.7288,6.43785e-05,-0.000556839,6.5719e-05,40.7288,-0.000544664,-0.000501855,-0.00054466,40.7289
14.1102,86.6772,36.4537,4.27633e-05,-0.00035759,4.3724e-05,36.4537,-0.00033318,-0.000316268,-0.000333177,36.4537
14.1102,90.7087,32.8473,2.80201e-05,-0.0002316,2.8698e-05,32.8473,-0.000204647,-0.000201088,-0.000204646,32.8473
14.1102,94.7402,29.7791,1.80895e-05,-0.00015089,1.85582e-05,29.7791,-0.00012576,-0.000128858,-0.000125759,29.7791
14.1102,98.7717,27.1483,1.14688e-05,-9.86013e-05,1.17842e-05,27.1483,-7.69856e-05,-8.31482e-05,-7.69852e-05,27.1483
14.1102,102.803,24.8765,7.09933e-06,-6.44135e-05,7.30379e-06,24.8764,-4.66874e-05,-5.39851e-05,-4.66872e-05,24.8764
14.1102,106.835,22.9015,4.24888e-06,-4.19106e-05,4.37474e-06,22.9015,-2.78333e-05,-3.52392e-05,-2.78332e-05,22.9015
14.1102,110.866,21.1742,2.41691e-06,-2.70473e-05,2.48868e-06,21.1742,-1.61211e-05,-2.31e-05,-1.6121e-05,21.1742
14.1102,114.898,19.6549,1.26348e-06,-1.72387e-05,1.29967e-06,19.6549,-8.88999e-06,-1.51752e-05,-8.88998e-06,19.6549
14.1102,118.929,18.3116,5.58728e-07,-1.08117e-05,5.73322e-07,18.3116,-4.4794e-06,-9.95069e-06,-4.47939e-06,18.3116
